vertex_a,vertex_b,edge,distance
74419,21881,3,0
83553,21881,3,0.00331126
83553,74419,3,0.00662252
18655,18648,3,0.00993378
18655,56012,3,0.013245
18663,18648,3,0.0165563
18663,56012,3,0.0198676
115487111,21881,3,0.0231788
115487111,74419,3,0.0264901
115487111,83553,3,0.0298013
115487111,18655,3,0.0331126
115487111,18663,3,0.0364239
14433,21881,3,0.0397351
14433,74419,3,0.0430464
14433,83553,3,0.0463576
14433,18655,3,0.0496689
14433,18663,3,0.0529802
66646,21881,3,0.0562914
66646,74419,3,0.0596027
66646,83553,3,0.0629139
14751,21881,3,0.0662252
14751,74419,3,0.0695365
14751,83553,3,0.0728477
14751,103988,3,0.076159
14751,15275,3,0.0794702
14751,15277,3,0.0827815
14751,212032,3,0.0860928
14751,216019,3,0.089404
14751,72141,3,0.0927153
100198,103988,3,0.0960265
100198,15275,3,0.0993378
100198,15277,3,0.102649
100198,212032,3,0.10596
100198,216019,3,0.109272
100198,72141,3,0.112583
100198,14751,3,0.115894
14380,103988,3,0.119205
14380,15275,3,0.122517
14380,15277,3,0.125828
14380,212032,3,0.129139
14380,216019,3,0.13245
14380,72141,3,0.135762
14380,14751,3,0.139073
14381,103988,3,0.142384
14381,15275,3,0.145695
14381,15277,3,0.149007
14381,212032,3,0.152318
14381,216019,3,0.155629
14381,72141,3,0.15894
14381,14751,3,0.162252
66171,100198,3,0.165563
66171,14380,3,0.168874
66171,14381,3,0.172186
110208,100198,3,0.175497
110208,66171,3,0.178808
19895,21881,3,0.182119
19895,74419,3,0.185431
19895,83553,3,0.188742
19895,66646,3,0.192053
19895,110208,3,0.195364
21991,21881,3,0.198676
21991,74419,3,0.201987
21991,83553,3,0.205298
21991,115487111,3,0.208609
21991,14433,3,0.211921
21351,21881,3,0.215232
21351,74419,3,0.218543
21351,83553,3,0.221854
21351,115487111,3,0.225166
21351,14433,3,0.228477
21351,14751,3,0.231788
21351,21991,3,0.235099
13806,18648,3,0.238411
13806,56012,3,0.241722
13807,18648,3,0.245033
13807,56012,3,0.248344
13808,18648,3,0.251656
13808,56012,3,0.254967
226265,18648,3,0.258278
226265,56012,3,0.26159
433182,18648,3,0.264901
433182,56012,3,0.268212
18746,13806,3,0.271523
18746,13807,3,0.274835
18746,13808,3,0.278146
