vertex_a,vertex_b,edge,distance
17967,19122,3,0
17968,19122,3,0.00900901
226519,19122,3,0.018018
20867,19122,1,0.027027
18747,20867,3,0.036036
18749,20867,3,0.045045
20655,19122,1,0.0540541
12028,19122,2,0.0630631
14360,19122,1,0.0720721
20304,13653,1,0.0810811
18128,19122,1,0.0900901
14828,19122,2,0.0990991
12367,12364,1,0.108108
12367,12371,1,0.117117
20190,19122,1,0.126126
20191,19122,1,0.135135
20192,19122,1,0.144144
16438,19122,1,0.153153
16439,19122,1,0.162162
16440,19122,1,0.171171
13666,14828,2,0.18018
13665,13666,1,0.189189
11911,26413,1,0.198198
11911,26417,1,0.207207
11911,13665,1,0.216216
13198,11911,1,0.225225
19166,19122,2,0.234234
19167,19122,2,0.243243
19170,19122,2,0.252252
19172,19122,2,0.261261
19173,19122,2,0.27027
19175,19122,2,0.279279
19177,19122,2,0.288288
26440,19122,2,0.297297
26441,19122,2,0.306306
26442,19122,2,0.315315
26443,19122,2,0.324324
26444,19122,2,0.333333
26445,19122,2,0.342342
26446,19122,2,0.351351
73677,19122,2,0.36036
17463,19122,2,0.369369
19179,19122,2,0.378378
19181,19122,2,0.387387
19182,19122,2,0.396396
19184,19122,2,0.405405
19185,19122,2,0.414414
20422,19122,2,0.423423
21762,19122,2,0.432432
22123,19122,2,0.441441
23996,19122,2,0.45045
23997,19122,2,0.45946
56436,19122,2,0.468469
57296,19122,2,0.477478
59029,19122,2,0.486487
66413,19122,2,0.495496
66997,19122,2,0.504505
67089,19122,2,0.513514
67151,19122,2,0.522523
69077,19122,2,0.531532
70247,19122,2,0.540541
56637,19122,1,0.54955
12287,19122,2,0.558559
12288,19122,2,0.567568
12289,19122,2,0.576577
12292,19122,2,0.585586
54652,19122,2,0.594595
12995,19122,1,0.603604
13000,19122,1,0.612613
13001,19122,1,0.621622
12389,19122,1,0.630631
12390,19122,1,0.63964
12391,19122,1,0.648649
18706,14360,1,0.657658
18707,14360,1,0.666667
18708,14360,1,0.675676
18709,14360,1,0.684685
18710,14360,1,0.693694
74769,14360,1,0.702703
18753,18706,1,0.711712
18753,18707,1,0.720721
18753,18708,1,0.72973
18753,18709,1,0.738739
18753,18710,1,0.747748
18753,74769,1,0.756757
11909,26413,1,0.765766
11909,26417,1,0.774775
12912,26413,1,0.783784
12912,26417,1,0.792793
12913,26413,1,0.801802
12913,26417,1,0.810811
12915,26413,1,0.81982
12915,26417,1,0.828829
208647,26413,1,0.837838
208647,26417,1,0.846847
208677,26413,1,0.855856
208677,26417,1,0.864865
231991,26413,1,0.873874
231991,26417,1,0.882883
26427,26413,1,0.891892
26427,26417,1,0.900901
78284,26413,1,0.90991
78284,26417,1,0.918919
13058,18753,1,0.927928
13057,18753,1,0.936937
17969,18753,1,0.945946
17970,18753,1,0.954955
19353,18753,1,0.963964
19354,18753,1,0.972973
17972,18753,1,0.981982
