vertex_a,vertex_b,edge,distance
14527,14526,1,0
14683,14527,1,0.00359712
210044,14683,1,0.00719424
18747,210044,3,0.0107914
18749,210044,3,0.0143885
14936,18747,2,0.0179856
14936,18749,2,0.0215827
232493,18747,2,0.0251798
232493,18749,2,0.028777
14682,14527,1,0.0323741
18795,14682,1,0.0359712
18796,14682,1,0.0395683
18797,14682,1,0.0431654
18798,14682,1,0.0467626
11909,18747,1,0.0503597
11909,18749,1,0.0539568
11911,18747,1,0.0575539
11911,18749,1,0.061151
11911,11909,3,0.0647482
12912,18747,1,0.0683453
12912,18749,1,0.0719424
12912,11909,3,0.0755395
12912,11911,3,0.0791366
12913,18747,1,0.0827338
12913,18749,1,0.0863309
12913,11909,3,0.089928
12913,11911,3,0.0935251
12913,12912,3,0.0971222
208647,18747,1,0.100719
208647,18749,1,0.104316
208647,11909,3,0.107914
208647,11911,3,0.111511
208647,12912,3,0.115108
208647,12913,3,0.118705
208677,18747,1,0.122302
208677,18749,1,0.125899
208677,11909,3,0.129496
208677,11911,3,0.133093
208677,12912,3,0.136691
208677,12913,3,0.140288
208677,208647,3,0.143885
231991,18747,1,0.147482
231991,18749,1,0.151079
231991,11909,3,0.154676
231991,11911,3,0.158273
231991,12912,3,0.16187
231991,12913,3,0.165468
231991,208647,3,0.169065
231991,208677,3,0.172662
26427,18747,1,0.176259
26427,18749,1,0.179856
26427,11909,3,0.183453
26427,11911,3,0.18705
26427,12912,3,0.190647
26427,12913,3,0.194244
26427,208647,3,0.197842
26427,208677,3,0.201439
26427,231991,3,0.205036
78284,18747,1,0.208633
78284,18749,1,0.21223
78284,11909,3,0.215827
78284,11911,3,0.219424
78284,12912,3,0.223021
78284,12913,3,0.226619
78284,208647,3,0.230216
78284,208677,3,0.233813
78284,231991,3,0.23741
78284,26427,3,0.241007
104570,18747,1,0.244604
104570,18749,1,0.248201
245509,18747,1,0.251798
245509,18749,1,0.255396
245511,18747,1,0.258993
245511,18749,1,0.26259
56420,18747,1,0.266187
56420,18749,1,0.269784
68734,18747,1,0.273381
68734,18749,1,0.276978
74343,104570,2,0.280575
74343,245509,2,0.284172
74343,245511,2,0.28777
74343,56420,2,0.291367
74343,68734,2,0.294964
235344,18747,2,0.298561
235344,18749,2,0.302158
19017,11909,1,0.305755
19017,11911,1,0.309352
19017,12912,1,0.312949
19017,12913,1,0.316547
19017,208647,1,0.320144
19017,208677,1,0.323741
19017,231991,1,0.327338
19017,26427,1,0.330935
19017,78284,1,0.334532
19017,74343,1,0.338129
19017,12914,1,0.341726
19017,328572,1,0.345324
18534,11909,1,0.348921
18534,11911,1,0.352518
18534,12912,1,0.356115
18534,12913,1,0.359712
18534,208647,1,0.363309
18534,208677,1,0.366906
18534,231991,1,0.370503
18534,26427,1,0.3741
18534,78284,1,0.377698
18534,74343,1,0.381295
18534,12914,1,0.384892
18534,328572,1,0.388489
18534,19017,1,0.392086
74551,11909,1,0.395683
74551,11911,1,0.39928
74551,12912,1,0.402877
74551,12913,1,0.406475
74551,208647,1,0.410072
74551,208677,1,0.413669
74551,231991,1,0.417266
74551,26427,1,0.420863
74551,78284,1,0.42446
74551,74343,1,0.428057
74551,12914,1,0.431654
74551,328572,1,0.435252
74551,19017,1,0.438849
14377,11909,1,0.442446
14377,11911,1,0.446043
14377,12912,1,0.44964
14377,12913,1,0.453237
14377,208647,1,0.456834
14377,208677,1,0.460431
14377,231991,1,0.464028
14377,26427,1,0.467626
14377,78284,1,0.471223
14377,74343,1,0.47482
14377,12914,1,0.478417
14377,328572,1,0.482014
14377,19017,1,0.485611
14378,11909,1,0.489208
14378,11911,1,0.492805
14378,12912,1,0.496403
14378,12913,1,0.5
14378,208647,1,0.503597
14378,208677,1,0.507194
14378,231991,1,0.510791
14378,26427,1,0.514388
14378,78284,1,0.517985
14378,74343,1,0.521582
14378,12914,1,0.52518
14378,328572,1,0.528777
14378,19017,1,0.532374
68401,11909,1,0.535971
68401,11911,1,0.539568
68401,12912,1,0.543165
68401,12913,1,0.546762
68401,208647,1,0.550359
68401,208677,1,0.553956
68401,231991,1,0.557554
68401,26427,1,0.561151
68401,78284,1,0.564748
68401,74343,1,0.568345
68401,12914,1,0.571942
68401,328572,1,0.575539
68401,19017,1,0.579136
17691,11909,1,0.582733
17691,11911,1,0.586331
17691,12912,1,0.589928
17691,12913,1,0.593525
17691,208647,1,0.597122
17691,208677,1,0.600719
17691,231991,1,0.604316
17691,26427,1,0.607913
17691,78284,1,0.61151
17691,74343,1,0.615108
17691,12914,1,0.618705
17691,328572,1,0.622302
18576,11651,1,0.625899
18576,11652,1,0.629496
18576,23797,1,0.633093
12894,11909,1,0.63669
12894,11911,1,0.640287
12894,12912,1,0.643884
12894,12913,1,0.647482
12894,208647,1,0.651079
12894,208677,1,0.654676
12894,231991,1,0.658273
12894,26427,1,0.66187
12894,78284,1,0.665467
12894,74343,1,0.669064
12894,12914,1,0.672661
12894,328572,1,0.676259
12894,19017,1,0.679856
12894,56458,1,0.683453
12895,11909,1,0.68705
12895,11911,1,0.690647
12895,12912,1,0.694244
12895,12913,1,0.697841
12895,208647,1,0.701438
12895,208677,1,0.705036
12895,231991,1,0.708633
12895,26427,1,0.71223
12895,78284,1,0.715827
12895,74343,1,0.719424
12895,12914,1,0.723021
12895,328572,1,0.726618
12895,19017,1,0.730215
12895,56458,1,0.733812
78070,11909,1,0.73741
78070,11911,1,0.741007
78070,12912,1,0.744604
78070,12913,1,0.748201
78070,208647,1,0.751798
78070,208677,1,0.755395
78070,231991,1,0.758992
78070,26427,1,0.762589
78070,78284,1,0.766187
78070,74343,1,0.769784
78070,12914,1,0.773381
78070,328572,1,0.776978
78070,19017,1,0.780575
78070,56458,1,0.784172
102093,18747,1,0.787769
102093,18749,1,0.791366
110094,18747,1,0.794964
110094,18749,1,0.798561
18679,18747,1,0.802158
18679,18749,1,0.805755
18682,18747,1,0.809352
18682,18749,1,0.812949
68961,18747,1,0.816546
68961,18749,1,0.820143
12313,18747,1,0.82374
12313,18749,1,0.827338
12314,18747,1,0.830935
12314,18749,1,0.834532
12315,18747,1,0.838129
12315,18749,1,0.841726
494124,18747,1,0.845323
494124,18749,1,0.84892
70405,18747,1,0.852517
70405,18749,1,0.856115
75600,18747,1,0.859712
75600,18749,1,0.863309
80796,18747,1,0.866906
80796,18749,1,0.870503
18639,18747,1,0.8741
18639,18749,1,0.877697
105787,18747,1,0.881294
105787,18749,1,0.884892
108079,18747,1,0.888489
108079,18749,1,0.892086
