vertex_a,vertex_b,edge,distance
56637,11651,2,0
56637,11652,2,0.0031348
56637,23797,2,0.0062696
114875,16416,1,0.0094044
114875,16410,1,0.0125392
18795,16416,1,0.015674
18795,16410,1,0.0188088
18796,16416,1,0.0219436
18796,16410,1,0.0250784
18797,16416,1,0.0282132
18797,16410,1,0.031348
18798,16416,1,0.0344828
18798,16410,1,0.0376176
18799,16416,1,0.0407524
18799,16410,1,0.0438872
18802,16416,1,0.047022
18802,16410,1,0.0501568
18803,16416,1,0.0532916
18803,16410,1,0.0564264
234779,16416,1,0.0595612
234779,16410,1,0.062696
72469,16416,1,0.0658308
72469,16410,1,0.0689656
74055,16416,1,0.0721004
74055,16410,1,0.0752352
15461,16416,1,0.07837
15461,16410,1,0.0815048
16653,16416,1,0.0846396
16653,16410,1,0.0877744
18176,16416,1,0.0909092
18176,16410,1,0.094044
110157,15461,1,0.0971788
110157,16653,1,0.100314
110157,18176,1,0.103448
26395,110157,1,0.106583
26396,110157,1,0.109718
21833,18706,1,0.112853
21833,18707,1,0.115988
21833,18708,1,0.119122
21833,18709,1,0.122257
21833,18710,1,0.125392
21833,74769,1,0.128527
21834,21833,3,0.131662
14463,21834,1,0.134796
54720,21834,1,0.137931
15251,18706,1,0.141066
15251,18707,1,0.144201
15251,18708,1,0.147336
15251,18709,1,0.15047
15251,18710,1,0.153605
15251,74769,1,0.15674
15251,21834,1,0.159875
140781,21833,1,0.16301
140781,21834,1,0.166144
17888,21833,1,0.169279
17888,21834,1,0.172414
11937,21833,1,0.175549
11937,21834,1,0.178684
11938,21833,1,0.181818
11938,21834,1,0.184953
53313,21833,1,0.188088
53313,21834,1,0.191223
18821,21833,1,0.194358
18821,21834,1,0.197492
26413,18750,1,0.200627
26413,18751,1,0.203762
26413,18752,1,0.206897
26413,26395,1,0.210032
26413,26396,1,0.213166
26417,18750,1,0.216301
26417,18751,1,0.219436
26417,18752,1,0.222571
26417,26395,1,0.225706
26417,26396,1,0.22884
22059,26413,1,0.231975
22059,26417,1,0.23511
13982,26413,1,0.238245
13982,26417,1,0.24138
53901,18706,1,0.244514
53901,18707,1,0.247649
53901,18708,1,0.250784
53901,18709,1,0.253919
53901,18710,1,0.257054
53901,74769,1,0.260188
20525,15251,1,0.263323
210789,11651,1,0.266458
210789,11652,1,0.269593
210789,23797,1,0.272728
18640,11651,1,0.275862
18640,11652,1,0.278997
18640,23797,1,0.282132
20544,18750,1,0.285267
20544,18751,1,0.288402
20544,18752,1,0.291536
11928,18706,1,0.294671
11928,18707,1,0.297806
11928,18708,1,0.300941
11928,18709,1,0.304076
11928,18710,1,0.30721
11928,74769,1,0.310345
11928,26413,1,0.31348
11928,26417,1,0.316615
11931,18706,1,0.31975
11931,18707,1,0.322884
11931,18708,1,0.326019
11931,18709,1,0.329154
11931,18710,1,0.332289
11931,74769,1,0.335424
11931,26413,1,0.338558
11931,26417,1,0.341693
11932,18706,1,0.344828
11932,18707,1,0.347963
11932,18708,1,0.351098
11932,18709,1,0.354232
11932,18710,1,0.357367
11932,74769,1,0.360502
11932,26413,1,0.363637
11932,26417,1,0.366772
11933,18706,1,0.369906
11933,18707,1,0.373041
11933,18708,1,0.376176
11933,18709,1,0.379311
11933,18710,1,0.382446
11933,74769,1,0.38558
11933,26413,1,0.388715
11933,26417,1,0.39185
11936,18706,1,0.394985
11936,18707,1,0.39812
11936,18708,1,0.401254
11936,18709,1,0.404389
11936,18710,1,0.407524
11936,74769,1,0.410659
11936,26413,1,0.413794
11936,26417,1,0.416928
232975,18706,1,0.420063
232975,18707,1,0.423198
232975,18708,1,0.426333
232975,18709,1,0.429468
232975,18710,1,0.432602
232975,74769,1,0.435737
232975,26413,1,0.438872
232975,26417,1,0.442007
27222,18706,1,0.445142
27222,18707,1,0.448276
27222,18708,1,0.451411
27222,18709,1,0.454546
27222,18710,1,0.457681
27222,74769,1,0.460816
27222,26413,1,0.46395
27222,26417,1,0.467085
67821,18706,1,0.47022
67821,18707,1,0.473355
67821,18708,1,0.47649
67821,18709,1,0.479624
67821,18710,1,0.482759
67821,74769,1,0.485894
67821,26413,1,0.489029
67821,26417,1,0.492164
98660,18706,1,0.495298
98660,18707,1,0.498433
98660,18708,1,0.501568
98660,18709,1,0.504703
98660,18710,1,0.507838
98660,74769,1,0.510972
98660,26413,1,0.514107
98660,26417,1,0.517242
11461,21833,1,0.520377
