vertex_a,vertex_b,edge,distance
14683,13488,1,0
224129,14683,1,0.0011274
18747,224129,3,0.0022548
18749,224129,3,0.0033822
11909,18747,1,0.0045096
11909,18749,1,0.005637
11911,18747,1,0.0067644
11911,18749,1,0.0078918
12912,18747,1,0.0090192
12912,18749,1,0.0101466
12913,18747,1,0.011274
12913,18749,1,0.0124014
12915,18747,1,0.0135288
12915,18749,1,0.0146562
208647,18747,1,0.0157836
208647,18749,1,0.016911
208677,18747,1,0.0180384
208677,18749,1,0.0191658
231991,18747,1,0.0202932
231991,18749,1,0.0214206
26427,18747,1,0.022548
26427,18749,1,0.0236754
78284,18747,1,0.0248028
78284,18749,1,0.0259302
12918,11909,1,0.0270576
12918,11911,1,0.028185
12918,12912,1,0.0293124
12918,12913,1,0.0304398
12918,12915,1,0.0315672
12918,208647,1,0.0326946
12918,208677,1,0.033822
12918,231991,1,0.0349494
12918,26427,1,0.0360768
12918,78284,1,0.0372042
109648,11909,1,0.0383316
109648,11911,1,0.039459
109648,12912,1,0.0405864
109648,12913,1,0.0417138
109648,12915,1,0.0428412
109648,208647,1,0.0439686
109648,208677,1,0.045096
109648,231991,1,0.0462234
109648,26427,1,0.0473508
109648,78284,1,0.0484782
12064,11909,1,0.0496056
12064,11911,1,0.050733
12064,12912,1,0.0518604
12064,12913,1,0.0529878
12064,12915,1,0.0541152
12064,208647,1,0.0552426
12064,208677,1,0.05637
12064,231991,1,0.0574974
12064,26427,1,0.0586248
12064,78284,1,0.0597522
207565,12313,1,0.0608796
207565,12314,1,0.062007
207565,12315,1,0.0631344
207565,494124,1,0.0642618
207565,70405,1,0.0653892
207565,75600,1,0.0665166
207565,80796,1,0.067644
55984,12313,1,0.0687714
55984,12314,1,0.0698988
55984,12315,1,0.0710262
55984,494124,1,0.0721536
55984,70405,1,0.073281
55984,75600,1,0.0744084
55984,80796,1,0.0755358
100503710,13489,1,0.0766632
14677,13489,1,0.0777906
14678,13489,1,0.078918
14679,13489,1,0.0800454
14681,13489,1,0.0811728
14688,13489,1,0.0823002
14693,13489,1,0.0834276
14695,13489,1,0.084555
14696,13489,1,0.0856824
14697,13489,1,0.0868098
14699,13489,1,0.0879372
