vertex_a,vertex_b,edge,distance
16367,16001,1,0
16367,16333,1,0.0035461
16367,16334,1,0.0070922
16369,16001,1,0.0106383
16369,16333,1,0.0141844
16369,16334,1,0.0177305
16370,16001,1,0.0212766
16370,16333,1,0.0248227
16370,16334,1,0.0283688
384783,16001,1,0.0319149
384783,16333,1,0.035461
384783,16334,1,0.0390071
18706,16367,1,0.0425532
18706,16369,1,0.0460993
18706,16370,1,0.0496454
18706,384783,1,0.0531915
18707,16367,1,0.0567376
18707,16369,1,0.0602837
18707,16370,1,0.0638298
18707,384783,1,0.0673759
18708,16367,1,0.070922
18708,16369,1,0.0744681
18708,16370,1,0.0780142
18708,384783,1,0.0815603
18709,16367,1,0.0851064
18709,16369,1,0.0886525
18709,16370,1,0.0921986
18709,384783,1,0.0957447
18710,16367,1,0.0992908
18710,16369,1,0.102837
18710,16370,1,0.106383
18710,384783,1,0.109929
74769,16367,1,0.113475
74769,16369,1,0.117021
74769,16370,1,0.120567
74769,384783,1,0.124114
18607,18706,3,0.12766
18607,18707,3,0.131206
18607,18708,3,0.134752
18607,18709,3,0.138298
18607,18710,3,0.141844
18607,74769,3,0.14539
18607,19211,3,0.148936
11651,18607,1,0.152482
11652,18607,1,0.156028
23797,18607,1,0.159575
15461,16001,1,0.163121
15461,16333,1,0.166667
15461,16334,1,0.170213
16653,16001,1,0.173759
16653,16333,1,0.177305
16653,16334,1,0.180851
17532,16001,1,0.184397
17532,16333,1,0.187943
17532,16334,1,0.191489
18176,16001,1,0.195036
18176,16333,1,0.198582
18176,16334,1,0.202128
20130,16001,1,0.205674
20130,16333,1,0.20922
20130,16334,1,0.212766
66922,16001,1,0.216312
66922,16333,1,0.219858
66922,16334,1,0.223404
110157,15461,1,0.22695
110157,16653,1,0.230496
110157,17532,1,0.234043
110157,18176,1,0.237589
110157,20130,1,0.241135
110157,66922,1,0.244681
26395,110157,1,0.248227
26396,110157,1,0.251773
26413,26395,1,0.255319
26413,26396,1,0.258865
26417,26395,1,0.262411
26417,26396,1,0.265958
74747,15251,1,0.269504
12176,15251,1,0.27305
22084,11651,2,0.276596
22084,11652,2,0.280142
22084,23797,2,0.283688
22084,26413,1,0.287234
22084,26417,1,0.29078
22084,74747,1,0.294326
64930,11651,2,0.297872
64930,11652,2,0.301418
64930,23797,2,0.304965
64930,26413,1,0.308511
64930,26417,1,0.312057
64930,74747,1,0.315603
19744,12176,2,0.319149
19744,22084,2,0.322695
19744,64930,2,0.326241
74370,19744,1,0.329787
97998,19744,1,0.333333
56717,19744,1,0.336879
56717,74370,3,0.340426
56717,97998,2,0.343972
67605,19744,1,0.347518
56716,19744,1,0.351064
56716,56717,3,0.35461
58988,74370,1,0.358156
58988,97998,1,0.361702
