vertex_a,vertex_b,edge,distance
212862,19012,3,0
212862,50784,3,0.0034965
212862,67916,3,0.006993
99712,19012,3,0.0104895
99712,50784,3,0.013986
99712,67916,3,0.0174825
28042,19012,3,0.020979
28042,50784,3,0.0244755
28042,67916,3,0.027972
100163,212862,3,0.0314685
100163,99712,3,0.034965
18472,212862,3,0.0384615
18472,99712,3,0.041958
18475,212862,3,0.0454545
18475,99712,3,0.048951
18476,212862,3,0.0524475
18476,99712,3,0.055944
27226,212862,3,0.0594405
27226,99712,3,0.062937
18778,212862,3,0.0664335
18778,99712,3,0.06993
18778,28042,3,0.0734265
18780,212862,3,0.076923
18780,99712,3,0.0804195
18780,28042,3,0.083916
18781,212862,3,0.0874125
18781,99712,3,0.090909
18781,28042,3,0.0944055
18782,212862,3,0.097902
18782,99712,3,0.101399
18782,28042,3,0.104895
18783,212862,3,0.108392
18783,99712,3,0.111888
18783,28042,3,0.115385
18784,212862,3,0.118881
18784,99712,3,0.122378
18784,28042,3,0.125874
211429,212862,3,0.12937
211429,99712,3,0.132867
211429,28042,3,0.136363
225845,212862,3,0.13986
225845,99712,3,0.143356
225845,28042,3,0.146853
232889,212862,3,0.150349
232889,99712,3,0.153846
232889,28042,3,0.157342
237625,212862,3,0.160839
237625,99712,3,0.164335
237625,28042,3,0.167832
26565,212862,3,0.171328
26565,99712,3,0.174825
26565,28042,3,0.178321
26970,212862,3,0.181818
26970,99712,3,0.185314
26970,28042,3,0.188811
26971,212862,3,0.192307
26971,99712,3,0.195804
26971,28042,3,0.1993
271844,212862,3,0.202797
271844,99712,3,0.206293
271844,28042,3,0.20979
329502,212862,3,0.213286
329502,99712,3,0.216783
329502,28042,3,0.220279
53357,212862,3,0.223776
53357,99712,3,0.227273
53357,28042,3,0.230769
66350,212862,3,0.234266
66350,99712,3,0.237762
66350,28042,3,0.241259
665270,212862,3,0.244755
665270,99712,3,0.248252
665270,28042,3,0.251748
69836,212862,3,0.255244
69836,99712,3,0.258741
69836,28042,3,0.262238
78390,212862,3,0.265734
78390,99712,3,0.26923
78390,28042,3,0.272727
210992,100163,3,0.276224
210992,18472,3,0.27972
210992,18475,3,0.283216
210992,18476,3,0.286713
210992,27226,3,0.29021
210992,18778,3,0.293706
210992,18780,3,0.297202
210992,18781,3,0.300699
210992,18782,3,0.304196
210992,18783,3,0.307692
210992,18784,3,0.311188
210992,211429,3,0.314685
210992,225845,3,0.318182
210992,232889,3,0.321678
210992,237625,3,0.325174
210992,26565,3,0.328671
210992,26970,3,0.332168
210992,26971,3,0.335664
210992,271844,3,0.339161
210992,329502,3,0.342657
210992,53357,3,0.346154
210992,66350,3,0.34965
210992,665270,3,0.353147
210992,69836,3,0.356643
210992,78390,3,0.36014
270084,100163,3,0.363636
270084,18472,3,0.367133
270084,18475,3,0.370629
270084,18476,3,0.374125
270084,27226,3,0.377622
270084,18778,3,0.381119
270084,18780,3,0.384615
270084,18781,3,0.388111
270084,18782,3,0.391608
270084,18783,3,0.395105
270084,18784,3,0.398601
270084,211429,3,0.402097
270084,225845,3,0.405594
270084,232889,3,0.409091
270084,237625,3,0.412587
270084,26565,3,0.416083
270084,26970,3,0.41958
270084,26971,3,0.423077
270084,271844,3,0.426573
270084,329502,3,0.430069
270084,53357,3,0.433566
270084,66350,3,0.437063
270084,665270,3,0.440559
270084,69836,3,0.444055
270084,78390,3,0.447552
70902,100163,3,0.451049
70902,18472,3,0.454545
70902,18475,3,0.458041
70902,18476,3,0.461538
70902,27226,3,0.465035
70902,18778,3,0.468531
70902,18780,3,0.472027
70902,18781,3,0.475524
