vertex_a,vertex_b,edge,distance
12362,66824,3,0
192656,107607,1,0.00502513
192656,257632,1,0.0100503
66513,192656,1,0.0150754
66513,26409,3,0.0201005
66724,192656,1,0.0251256
66724,26409,3,0.0301508
68652,192656,1,0.0351759
68652,26409,3,0.040201
195046,66824,3,0.0452262
195046,257632,1,0.0502513
637515,66824,3,0.0552764
637515,257632,1,0.0603016
216799,66824,3,0.0653267
16176,12362,1,0.0703518
16173,12362,1,0.0753769
268973,66824,3,0.0804021
15516,216799,3,0.0854272
15516,67955,3,0.0904523
15519,216799,3,0.0954775
15519,67955,3,0.100503
26414,26409,1,0.105528
26419,26409,1,0.110553
26420,26409,1,0.115578
26413,26409,1,0.120603
26417,26409,1,0.125628
19094,26409,1,0.130653
26415,26409,1,0.135679
26416,26409,1,0.140704
29857,26409,1,0.145729
54483,66824,3,0.150754
19200,54483,3,0.155779
383619,66824,3,0.160804
16476,26414,1,0.165829
16476,26419,1,0.170854
16476,26420,1,0.17588
16476,26413,1,0.180905
16476,26417,1,0.18593
16476,19094,1,0.190955
16476,26415,1,0.19598
16476,26416,1,0.201005
16476,29857,1,0.20603
16151,192656,1,0.211055
16151,12675,3,0.216081
16151,16150,3,0.221106
22031,192656,1,0.226131
56489,22031,1,0.231156
56489,56480,3,0.236181
54123,56480,1,0.241206
54123,56489,1,0.246231
54131,56480,1,0.251256
54131,56489,1,0.256282
378425,66824,3,0.261307
18795,12374,1,0.266332
18795,210198,1,0.271357
18796,12374,1,0.276382
18796,210198,1,0.281407
18797,12374,1,0.286432
18797,210198,1,0.291458
18798,12374,1,0.296483
18798,210198,1,0.301508
54721,16451,3,0.306533
20846,16451,1,0.311558
20847,16451,1,0.316583
69146,12362,1,0.321608
69146,12363,1,0.326633
17874,21898,1,0.331659
15962,18033,1,0.336684
15962,19697,1,0.341709
15962,54123,1,0.346734
15962,54131,1,0.351759
15964,18033,1,0.356784
15964,19697,1,0.361809
15964,54123,1,0.366834
15964,54131,1,0.37186
15965,18033,1,0.376885
15965,19697,1,0.38191
15965,54123,1,0.386935
15965,54131,1,0.39196
15967,18033,1,0.396985
15967,19697,1,0.40201
15967,54123,1,0.407036
15967,54131,1,0.412061
15968,18033,1,0.417086
15968,19697,1,0.422111
15968,54123,1,0.427136
15968,54131,1,0.432161
15969,18033,1,0.437186
15969,19697,1,0.442211
15969,54123,1,0.447237
15969,54131,1,0.452262
15970,18033,1,0.457287
15970,19697,1,0.462312
15970,54123,1,0.467337
15970,54131,1,0.472362
15972,18033,1,0.477387
15972,19697,1,0.482412
15972,54123,1,0.487438
15972,54131,1,0.492463
15974,18033,1,0.497488
15974,19697,1,0.502513
15974,54123,1,0.507538
15974,54131,1,0.512563
15977,18033,1,0.517588
15977,19697,1,0.522614
15977,54123,1,0.527639
15977,54131,1,0.532664
230396,18033,1,0.537689
230396,19697,1,0.542714
230396,54123,1,0.547739
230396,54131,1,0.552764
230398,18033,1,0.557789
230398,19697,1,0.562815
230398,54123,1,0.56784
230398,54131,1,0.572865
242517,18033,1,0.57789
242517,19697,1,0.582915
242517,54123,1,0.58794
242517,54131,1,0.592965
242519,18033,1,0.59799
242519,19697,1,0.603016
242519,54123,1,0.608041
242519,54131,1,0.613066
404549,18033,1,0.618091
404549,19697,1,0.623116
404549,54123,1,0.628141
404549,54131,1,0.633166
228607,257632,1,0.638192
228607,216799,3,0.643217
106759,21898,1,0.648242
22034,16151,3,0.653267
22034,266632,3,0.658292
18035,12675,1,0.663317
18035,16150,1,0.668342
18035,18033,3,0.673367
18035,19697,3,0.678393
18036,12675,1,0.683418
18036,16150,1,0.688443
18036,18033,3,0.693468
18036,19697,3,0.698493
22166,56338,3,0.703518
56551,56338,3,0.708543
77040,107607,1,0.713568
77040,257632,1,0.718594
56486,77040,1,0.723619
57436,77040,1,0.728644
66734,77040,1,0.733669
67443,77040,1,0.738694
93739,77040,1,0.743719
67526,257632,1,0.748744
67526,77040,3,0.753769
11793,257632,1,0.758795
11793,77040,3,0.76382
11793,67526,3,0.768845
21353,56489,3,0.77387
13057,13058,3,0.778895
15951,66824,3,0.78392
72512,15951,1,0.788945
101613,66824,3,0.793971
16391,20846,3,0.798996
16391,20847,3,0.804021
14082,12370,3,0.809046
170731,228607,3,0.814071
67414,228607,3,0.819096
216877,228607,3,0.824121
74006,19766,1,0.829146
74006,56532,1,0.834172
16193,18033,1,0.839197
16193,19697,1,0.844222
16193,16476,1,0.849247
21926,18033,1,0.854272
21926,19697,1,0.859297
21926,16476,1,0.864322
14825,18033,1,0.869347
14825,19697,1,0.874373
14825,16476,1,0.879398
20310,18033,1,0.884423
20310,19697,1,0.889448
20310,16476,1,0.894473
330122,18033,1,0.899498
330122,19697,1,0.904523
330122,16476,1,0.909549
20293,18033,1,0.914574
20293,19697,1,0.919599
20293,16476,1,0.924624
20296,18033,1,0.929649
20296,19697,1,0.934674
20296,16476,1,0.939699
20304,18033,1,0.944724
20304,19697,1,0.94975
20304,16476,1,0.954775
12796,18033,1,0.9598
12796,19697,1,0.964825
12796,16476,1,0.96985
109333,11848,1,0.974875
109333,67653,1,0.9799
320795,11848,1,0.984925
320795,67653,1,0.989951
