vertex_a,vertex_b,edge,distance
21937,21926,1,0
16150,21937,1,0.00724638
58988,56717,1,0.0144928
72508,56717,1,0.0217391
16367,26414,2,0.0289855
16367,26419,2,0.0362319
16367,26420,2,0.0434783
16367,16150,2,0.0507247
16367,58988,2,0.057971
16367,72508,2,0.0652174
16367,16337,1,0.0724638
18706,16367,1,0.0797102
18707,16367,1,0.0869566
18708,16367,1,0.0942029
18709,16367,1,0.101449
18710,16367,1,0.108696
74769,16367,1,0.115942
56637,11651,2,0.123188
56637,11652,2,0.130435
56637,23797,2,0.137681
20848,16193,1,0.144928
12702,20848,1,0.152174
18035,16150,1,0.15942
18033,18035,3,0.166667
19697,18035,3,0.173913
14936,56637,2,0.18116
14936,105651,1,0.188406
14936,140491,1,0.195652
14936,19045,1,0.202899
14936,19046,1,0.210145
14936,19047,1,0.217391
14936,228966,1,0.224638
14936,244416,1,0.231884
14936,434233,1,0.239131
14936,53412,1,0.246377
232493,56637,2,0.253623
232493,105651,1,0.26087
232493,140491,1,0.268116
232493,19045,1,0.275362
232493,19046,1,0.282609
232493,19047,1,0.289855
232493,228966,1,0.297102
232493,244416,1,0.304348
232493,434233,1,0.311594
232493,53412,1,0.318841
18127,11651,1,0.326087
18127,11652,1,0.333333
18127,23797,1,0.34058
18127,18033,1,0.347826
18127,19697,1,0.355073
18762,18706,1,0.362319
18762,18707,1,0.369565
18762,18708,1,0.376812
18762,18709,1,0.384058
18762,18710,1,0.391305
18762,74769,1,0.398551
110651,16333,1,0.405797
110651,16334,1,0.413044
20111,16333,1,0.42029
20111,16334,1,0.427536
20112,16333,1,0.434783
20112,16334,1,0.442029
67071,16333,1,0.449276
67071,16334,1,0.456522
384783,26414,2,0.463768
384783,26419,2,0.471015
384783,26420,2,0.478261
384783,16150,2,0.485507
384783,16337,1,0.492754
384783,12702,2,0.5
208104,110854,1,0.507247
21428,110854,1,0.514493
58805,110854,1,0.521739
20787,16333,1,0.528986
20787,16334,1,0.536232
20787,12702,3,0.543478
20787,170826,1,0.550725
56458,11651,2,0.557971
56458,11652,2,0.565218
56458,23797,2,0.572464
18534,56458,1,0.57971
74551,56458,1,0.586957
14377,56458,1,0.594203
14378,56458,1,0.60145
68401,56458,1,0.608696
19013,19017,1,0.615942
228775,19013,1,0.623189
22259,16333,1,0.630435
22259,16334,1,0.637681
22260,16333,1,0.644928
22260,16334,1,0.652174
110078,105651,3,0.659421
110078,140491,3,0.666667
110078,19045,3,0.673913
110078,19046,3,0.68116
110078,19047,3,0.688406
110078,228966,3,0.695652
110078,244416,3,0.702899
110078,434233,3,0.710145
110078,53412,3,0.717392
110095,105651,3,0.724638
110095,140491,3,0.731884
110095,19045,3,0.739131
110095,19046,3,0.746377
110095,19047,3,0.753624
110095,228966,3,0.76087
110095,244416,3,0.768116
110095,434233,3,0.775363
110095,53412,3,0.782609
19309,105651,3,0.789855
19309,140491,3,0.797102
19309,19045,3,0.804348
19309,19046,3,0.811595
19309,19047,3,0.818841
19309,228966,3,0.826087
19309,244416,3,0.833334
19309,434233,3,0.84058
19309,53412,3,0.847826
18607,18706,3,0.855073
18607,18707,3,0.862319
18607,18708,3,0.869566
18607,18709,3,0.876812
18607,18710,3,0.884058
18607,74769,3,0.891305
108155,16337,1,0.898551
108155,14936,3,0.905798
108155,232493,3,0.913044
108155,19017,1,0.92029
108155,76055,2,0.927537
74343,108155,3,0.934783
12912,74343,1,0.942029
12913,74343,1,0.949276
208647,74343,1,0.956522
208677,74343,1,0.963769
231991,74343,1,0.971015
26427,74343,1,0.978261
78284,74343,1,0.985508
