vertex_a,vertex_b,edge,distance
11909,19094,1,0
11909,26415,1,0.00714286
11909,26416,1,0.0142857
11909,29857,1,0.0214286
56636,11909,1,0.0285714
22227,12912,1,0.0357143
22227,12913,1,0.0428572
22227,208647,1,0.05
22227,208677,1,0.0571429
22227,231991,1,0.0642857
22227,26427,1,0.0714286
22227,78284,1,0.0785715
22227,11909,1,0.0857143
19017,19094,1,0.0928572
19017,26415,1,0.1
19017,26416,1,0.107143
19017,29857,1,0.114286
19017,11909,1,0.121429
104110,14683,1,0.128571
104111,14683,1,0.135714
11512,14683,1,0.142857
11513,14683,1,0.15
11514,14683,1,0.157143
11515,14683,1,0.164286
210044,14683,1,0.171429
224129,14683,1,0.178571
271639,14683,1,0.185714
432530,14683,1,0.192857
19091,18160,3,0.2
19092,18160,3,0.207143
104263,18747,1,0.214286
104263,18749,1,0.221429
104263,19016,3,0.228572
277250,18747,1,0.235714
277250,18749,1,0.242857
277250,19016,3,0.25
11461,19016,3,0.257143
11461,104263,3,0.264286
11461,277250,3,0.271429
11465,19016,3,0.278572
11465,104263,3,0.285714
11465,277250,3,0.292857
20586,19016,3,0.3
20586,104263,3,0.307143
20586,277250,3,0.314286
20587,19016,3,0.321429
20587,104263,3,0.328572
20587,277250,3,0.335714
20588,19016,3,0.342857
20588,104263,3,0.35
20588,277250,3,0.357143
239985,19016,3,0.364286
239985,104263,3,0.371429
239985,277250,3,0.378572
29861,19016,3,0.385714
29861,104263,3,0.392857
29861,277250,3,0.4
56456,19016,3,0.407143
56456,104263,3,0.414286
56456,277250,3,0.421429
57376,19016,3,0.428572
57376,104263,3,0.435714
57376,277250,3,0.442857
66993,19016,3,0.45
66993,104263,3,0.457143
66993,277250,3,0.464286
67155,19016,3,0.471429
67155,104263,3,0.478572
67155,277250,3,0.485714
68094,19016,3,0.492857
68094,104263,3,0.5
68094,277250,3,0.507143
70127,19016,3,0.514286
70127,104263,3,0.521429
70127,277250,3,0.528572
83766,19016,3,0.535714
83766,104263,3,0.542857
83766,277250,3,0.55
83796,19016,3,0.557143
83796,104263,3,0.564286
83796,277250,3,0.571429
83797,19016,3,0.578572
83797,104263,3,0.585715
83797,277250,3,0.592857
93760,19016,3,0.6
93760,104263,3,0.607143
93760,277250,3,0.614286
16890,18747,1,0.621429
16890,18749,1,0.628572
16890,19091,1,0.635715
16890,19092,1,0.642857
103968,18747,1,0.65
103968,18749,1,0.657143
103968,19091,1,0.664286
103968,19092,1,0.671429
329003,12912,1,0.678572
329003,12913,1,0.685715
329003,208647,1,0.692857
329003,208677,1,0.7
329003,231991,1,0.707143
329003,26427,1,0.714286
329003,78284,1,0.721429
329003,11909,1,0.728572
99982,329003,3,0.735715
22084,110651,2,0.742857
22084,20111,2,0.75
22084,20112,2,0.757143
22084,67071,2,0.764286
64930,110651,2,0.771429
64930,20111,2,0.778572
64930,20112,2,0.785715
64930,67071,2,0.792857
19744,22084,2,0.8
19744,64930,2,0.807143
56717,19744,1,0.814286
56716,19744,1,0.821429
56716,56717,3,0.828572
74370,19744,1,0.835715
74370,56717,3,0.842857
58988,56717,1,0.85
72508,56717,1,0.857143
20104,58988,1,0.864286
20104,72508,1,0.871429
14182,56636,1,0.878572
83379,14182,3,0.885715
327826,14182,1,0.892857
14784,327826,1,0.9
20662,14784,1,0.907143
20663,14784,1,0.914286
15461,20662,1,0.921429
15461,20663,1,0.928572
16653,20662,1,0.935715
16653,20663,1,0.942858
18176,20662,1,0.95
18176,20663,1,0.957143
70673,329003,3,0.964286
70673,99982,3,0.971429
26408,18747,1,0.978572
26408,18749,1,0.985715
