vertex_a,vertex_b,edge,distance
18458,12226,3,0
18458,12227,3,0.0120482
18458,12228,3,0.0240964
18458,194735,3,0.0361446
18458,22057,3,0.0481928
18458,436199,3,0.060241
18458,56057,3,0.0722892
18458,57259,3,0.0843374
18459,12226,3,0.0963856
18459,12227,3,0.108434
18459,12228,3,0.120482
18459,194735,3,0.13253
18459,22057,3,0.144578
18459,436199,3,0.156627
18459,56057,3,0.168675
18459,57259,3,0.180723
230721,12226,3,0.192771
230721,12227,3,0.204819
230721,12228,3,0.216868
230721,194735,3,0.228916
230721,22057,3,0.240964
230721,436199,3,0.253012
230721,56057,3,0.26506
230721,57259,3,0.277109
241989,12226,3,0.289157
241989,12227,3,0.301205
241989,12228,3,0.313253
241989,194735,3,0.325301
241989,22057,3,0.33735
241989,436199,3,0.349398
241989,56057,3,0.361446
241989,57259,3,0.373494
245545,12226,3,0.385542
245545,12227,3,0.397591
245545,12228,3,0.409639
245545,194735,3,0.421687
245545,22057,3,0.433735
245545,436199,3,0.445783
245545,56057,3,0.457832
245545,57259,3,0.46988
381404,12226,3,0.481928
381404,12227,3,0.493976
381404,12228,3,0.506024
381404,194735,3,0.518073
381404,22057,3,0.530121
381404,436199,3,0.542169
381404,56057,3,0.554217
381404,57259,3,0.566265
668382,12226,3,0.578314
668382,12227,3,0.590362
668382,12228,3,0.60241
668382,194735,3,0.614458
668382,22057,3,0.626506
668382,436199,3,0.638555
668382,56057,3,0.650603
668382,57259,3,0.662651
67543,12226,3,0.674699
67543,12227,3,0.686747
67543,12228,3,0.698796
67543,194735,3,0.710844
67543,22057,3,0.722892
67543,436199,3,0.73494
67543,56057,3,0.746988
67543,57259,3,0.759037
93728,12226,3,0.771085
93728,12227,3,0.783133
93728,12228,3,0.795181
93728,194735,3,0.807229
93728,22057,3,0.819278
93728,436199,3,0.831326
93728,56057,3,0.843374
93728,57259,3,0.855422
72587,18458,1,0.86747
72587,18459,1,0.879519
72587,230721,1,0.891567
72587,241989,1,0.903615
72587,245545,1,0.915663
72587,381404,1,0.927711
72587,668382,1,0.93976
72587,67543,1,0.951808
72587,93728,1,0.963856
72587,103135,3,0.975904
