vertex_a,vertex_b,edge,distance
329934,12675,2,0
329934,16150,2,0.00371747
329934,26414,1,0.00743494
329934,26419,1,0.0111524
329934,26420,1,0.0148699
329934,26413,2,0.0185873
329934,26417,2,0.0223048
329934,105787,1,0.0260223
329934,108079,1,0.0297398
329934,108097,1,0.0334572
329934,108099,1,0.0371747
329934,19079,1,0.0408922
329934,19082,1,0.0446096
329934,241113,1,0.0483271
54601,12675,2,0.0520446
54601,16150,2,0.0557621
54601,26414,1,0.0594795
54601,26419,1,0.063197
54601,26420,1,0.0669145
54601,26413,2,0.0706319
54601,26417,2,0.0743494
54601,105787,1,0.0780669
54601,108079,1,0.0817843
54601,108097,1,0.0855018
54601,108099,1,0.0892193
54601,19079,1,0.0929367
54601,19082,1,0.0966542
54601,241113,1,0.100372
56458,12675,2,0.104089
56458,16150,2,0.107807
56458,26414,1,0.111524
56458,26419,1,0.115242
56458,26420,1,0.118959
56458,26413,2,0.122677
56458,26417,2,0.126394
56458,105787,1,0.130111
56458,108079,1,0.133829
56458,108097,1,0.137546
56458,108099,1,0.141264
56458,19079,1,0.144981
56458,19082,1,0.148699
56458,241113,1,0.152416
56484,12675,2,0.156134
56484,16150,2,0.159851
56484,26414,1,0.163569
56484,26419,1,0.167286
56484,26420,1,0.171004
56484,26413,2,0.174721
56484,26417,2,0.178439
56484,105787,1,0.182156
56484,108079,1,0.185873
56484,108097,1,0.189591
56484,108099,1,0.193308
56484,19079,1,0.197026
56484,19082,1,0.200743
56484,241113,1,0.204461
15461,20662,1,0.208178
15461,20663,1,0.211896
16653,20662,1,0.215613
16653,20663,1,0.219331
18176,20662,1,0.223048
18176,20663,1,0.226766
16337,16333,1,0.230483
16337,16334,1,0.234201
109880,15461,1,0.237918
109880,16653,1,0.241636
109880,18176,1,0.245353
110157,15461,1,0.24907
110157,16653,1,0.252788
110157,18176,1,0.256505
11836,15461,1,0.260223
11836,16653,1,0.26394
11836,18176,1,0.267658
18534,329934,1,0.271375
18534,54601,1,0.275093
18534,56458,1,0.27881
18534,56484,1,0.282528
74551,329934,1,0.286245
74551,54601,1,0.289963
74551,56458,1,0.29368
74551,56484,1,0.297398
14377,329934,1,0.301115
14377,54601,1,0.304833
14377,56458,1,0.30855
14377,56484,1,0.312267
14378,329934,1,0.315985
14378,54601,1,0.319702
14378,56458,1,0.32342
14378,56484,1,0.327137
68401,329934,1,0.330855
68401,54601,1,0.334572
68401,56458,1,0.33829
68401,56484,1,0.342007
18607,18706,3,0.345725
18607,18707,3,0.349442
18607,18708,3,0.35316
18607,18709,3,0.356877
18607,18710,3,0.360595
18607,74769,3,0.364312
16367,16337,1,0.36803
16369,16337,1,0.371747
16370,16337,1,0.375464
384783,16337,1,0.379182
14784,13649,1,0.382899
19211,12675,2,0.386617
19211,16150,2,0.390334
16001,16000,1,0.394052
12442,329934,1,0.397769
12442,54601,1,0.401487
12442,56458,1,0.405204
12442,56484,1,0.408922
209091,329934,1,0.412639
209091,54601,1,0.416357
209091,56458,1,0.420074
209091,56484,1,0.423792
268697,329934,1,0.427509
268697,54601,1,0.431227
268697,56458,1,0.434944
268697,56484,1,0.438661
12443,329934,1,0.442379
12443,54601,1,0.446096
12443,56458,1,0.449814
12443,56484,1,0.453531
12444,329934,1,0.457249
12444,54601,1,0.460966
12444,56458,1,0.464684
12444,56484,1,0.468401
12579,329934,1,0.472119
12579,54601,1,0.475836
12579,56458,1,0.479554
12579,56484,1,0.483271
12581,329934,1,0.486989
12581,54601,1,0.490706
12581,56458,1,0.494424
12581,56484,1,0.498141
12575,329934,1,0.501858
12575,54601,1,0.505576
12575,56458,1,0.509293
12575,56484,1,0.513011
12576,329934,1,0.516728
12576,54601,1,0.520446
12576,56458,1,0.524163
12576,56484,1,0.527881
19651,329934,1,0.531598
19651,54601,1,0.535316
19651,56458,1,0.539033
19651,56484,1,0.542751
12795,329934,1,0.546468
12795,54601,1,0.550186
12795,56458,1,0.553903
12795,56484,1,0.55762
18817,329934,1,0.561338
18817,54601,1,0.565055
