vertex_a,vertex_b,edge,distance
218772,20181,3,0
218772,20182,3,0.0123457
218772,20183,3,0.0246914
11783,12371,3,0.0370371
19211,11651,3,0.0493828
19211,11652,3,0.0617285
19211,23797,3,0.0740742
18706,11651,3,0.0864199
18706,11652,3,0.0987656
18706,23797,3,0.111111
18706,19211,3,0.123457
18707,11651,3,0.135803
18707,11652,3,0.148148
18707,23797,3,0.160494
18707,19211,3,0.17284
18708,11651,3,0.185186
18708,11652,3,0.197531
18708,23797,3,0.209877
18708,19211,3,0.222223
18709,11651,3,0.234568
18709,11652,3,0.246914
18709,23797,3,0.25926
18709,19211,3,0.271605
18710,11651,3,0.283951
18710,11652,3,0.296297
18710,23797,3,0.308642
18710,19211,3,0.320988
74769,11651,3,0.333334
74769,11652,3,0.34568
74769,23797,3,0.358025
74769,19211,3,0.370371
14083,16412,1,0.382717
14083,16398,1,0.395062
14083,16399,1,0.407408
14083,16400,1,0.419754
14083,16403,1,0.432099
14083,16410,1,0.444445
13063,12371,3,0.456791
13067,12371,3,0.469137
12675,11651,1,0.481482
12675,11652,1,0.493828
12675,23797,1,0.506174
16150,11651,1,0.518519
16150,11652,1,0.530865
16150,23797,1,0.543211
16151,11651,1,0.555557
16151,11652,1,0.567902
16151,23797,1,0.580248
18035,12675,1,0.592594
18035,16150,1,0.604939
18035,16151,1,0.617285
12567,17187,1,0.629631
12567,17869,1,0.641976
12571,17187,1,0.654322
12571,17869,1,0.666668
18033,18035,3,0.679013
19697,18035,3,0.691359
19645,12447,1,0.703705
19645,12448,1,0.716051
19645,12566,1,0.728396
19645,12443,1,0.740742
19645,13555,3,0.753088
19645,13557,3,0.765433
19645,242705,3,0.777779
19645,12567,1,0.790125
19645,12571,1,0.80247
27401,54124,1,0.814816
27401,624855,1,0.827162
27401,66197,1,0.839508
12579,22642,1,0.851853
12028,12043,2,0.864199
12367,12371,3,0.876545
22059,12028,3,0.88889
12575,22059,3,0.901236
13197,22059,3,0.913582
17873,22059,3,0.925927
23882,22059,3,0.938273
12018,22059,3,0.950619
107986,22059,3,0.962965
27015,22059,3,0.97531
