vertex_a,vertex_b,edge,distance
14389,14360,1,0
12229,18706,3,0.0136986
12229,18707,3,0.0273972
12229,18708,3,0.0410958
12229,18709,3,0.0547944
12229,18710,3,0.068493
12229,74769,3,0.0821916
20963,14127,3,0.0958902
16797,20963,1,0.109589
18803,18706,3,0.123287
18803,18707,3,0.136986
18803,18708,3,0.150685
18803,18709,3,0.164383
18803,18710,3,0.178082
18803,74769,3,0.19178
18803,18750,3,0.205479
18803,16822,1,0.219178
18803,12229,3,0.232876
18803,20963,1,0.246575
234779,18706,3,0.260273
234779,18707,3,0.273972
234779,18708,3,0.287671
234779,18709,3,0.301369
234779,18710,3,0.315068
234779,74769,3,0.328766
234779,18750,3,0.342465
234779,16822,1,0.356164
234779,12229,3,0.369862
234779,20963,1,0.383561
14784,16797,1,0.397259
18783,26413,1,0.410958
18783,26417,1,0.424657
211429,26413,1,0.438355
211429,26417,1,0.452054
232889,26413,1,0.465752
232889,26417,1,0.479451
271844,26413,1,0.49315
271844,26417,1,0.506848
329502,26413,1,0.520547
329502,26417,1,0.534245
78390,26413,1,0.547944
78390,26417,1,0.561643
26414,26398,1,0.575341
26414,26400,1,0.58904
26419,26398,1,0.602738
26419,26400,1,0.616437
26420,26398,1,0.630136
26420,26400,1,0.643834
170758,18706,1,0.657533
170758,18707,1,0.671231
170758,18708,1,0.68493
170758,18709,1,0.698629
170758,18710,1,0.712327
170758,74769,1,0.726026
19353,18706,1,0.739724
19353,18707,1,0.753423
19353,18708,1,0.767122
19353,18709,1,0.78082
19353,18710,1,0.794519
19353,74769,1,0.808217
19354,18706,1,0.821916
19354,18707,1,0.835615
19354,18708,1,0.849313
19354,18709,1,0.863012
19354,18710,1,0.87671
19354,74769,1,0.890409
22324,16822,1,0.904108
22324,20963,1,0.917806
22325,16822,1,0.931505
22325,20963,1,0.945203
57257,16822,1,0.958902
57257,20963,1,0.972601
