vertex_a,vertex_b,edge,distance
228607,230073,1,0
228607,71586,1,0.00819672
22031,228607,3,0.0163934
22031,54644,2,0.0245902
54123,56489,1,0.0327869
21353,22031,3,0.0409836
12370,14082,1,0.0491803
15962,18033,1,0.057377
15962,19697,1,0.0655738
15962,54131,1,0.0737705
15962,54123,1,0.0819672
15964,18033,1,0.0901639
15964,19697,1,0.0983606
15964,54131,1,0.106557
15964,54123,1,0.114754
15965,18033,1,0.122951
15965,19697,1,0.131148
15965,54131,1,0.139344
15965,54123,1,0.147541
15967,18033,1,0.155738
15967,19697,1,0.163934
15967,54131,1,0.172131
15967,54123,1,0.180328
15968,18033,1,0.188525
15968,19697,1,0.196721
15968,54131,1,0.204918
15968,54123,1,0.213115
15969,18033,1,0.221311
15969,19697,1,0.229508
15969,54131,1,0.237705
15969,54123,1,0.245902
15970,18033,1,0.254098
15970,19697,1,0.262295
15970,54131,1,0.270492
15970,54123,1,0.278688
15972,18033,1,0.286885
15972,19697,1,0.295082
15972,54131,1,0.303279
15972,54123,1,0.311475
15974,18033,1,0.319672
15974,19697,1,0.327869
15974,54131,1,0.336066
15974,54123,1,0.344262
230396,18033,1,0.352459
230396,19697,1,0.360656
230396,54131,1,0.368852
230396,54123,1,0.377049
230398,18033,1,0.385246
230398,19697,1,0.393443
230398,54131,1,0.401639
230398,54123,1,0.409836
242517,18033,1,0.418033
242517,19697,1,0.426229
242517,54131,1,0.434426
242517,54123,1,0.442623
242519,18033,1,0.45082
242519,19697,1,0.459016
242519,54131,1,0.467213
242519,54123,1,0.47541
404549,18033,1,0.483606
404549,19697,1,0.491803
404549,54131,1,0.5
404549,54123,1,0.508197
15977,18033,1,0.516393
15977,19697,1,0.52459
15977,54131,1,0.532787
15977,54123,1,0.540984
22034,228607,3,0.54918
12675,12370,1,0.557377
16150,12370,1,0.565574
16151,21353,1,0.57377
16151,27215,1,0.581967
16151,73174,1,0.590164
16151,12370,1,0.598361
18035,18033,3,0.606557
18035,19697,3,0.614754
18035,16150,1,0.622951
18036,18033,3,0.631147
18036,19697,3,0.639344
18036,16150,1,0.647541
100038882,230073,3,0.655738
11793,230073,3,0.663934
11793,228607,3,0.672131
67526,230073,3,0.680328
67526,228607,3,0.688524
72512,228607,3,0.696721
23988,54131,3,0.704918
241593,54131,3,0.713115
71609,228607,3,0.721311
71609,22031,3,0.729508
71609,21353,3,0.737705
71609,14082,3,0.745902
19766,71609,3,0.754098
110957,56480,3,0.762295
13205,56480,3,0.770492
26401,22034,1,0.778688
26414,26401,1,0.786885
26419,26401,1,0.795082
26420,26401,1,0.803279
19094,26401,1,0.811475
26415,26401,1,0.819672
26416,26401,1,0.827869
29857,26401,1,0.836065
22030,228607,3,0.844262
26409,22030,1,0.852459
230405,18033,1,0.860656
230405,19697,1,0.868852
230405,54131,1,0.877049
230405,54123,1,0.885246
387510,18033,1,0.893442
387510,19697,1,0.901639
387510,54131,1,0.909836
387510,54123,1,0.918033
21926,18033,1,0.926229
21926,19697,1,0.934426
16159,18033,1,0.942623
16159,19697,1,0.95082
16160,18033,1,0.959016
16160,19697,1,0.967213
15945,18033,1,0.97541
15945,19697,1,0.983606
