vertex_a,vertex_b,edge,distance
20846,12700,2,0
20846,12914,1,0.00265957
20846,328572,1,0.00531914
20846,16391,3,0.00797871
20847,12700,2,0.0106383
20847,12914,1,0.0132978
20847,328572,1,0.0159574
20847,16391,3,0.018617
20847,20846,3,0.0212766
20848,12700,2,0.0239361
20848,12914,1,0.0265957
20848,328572,1,0.0292553
20848,16391,3,0.0319148
20848,20846,3,0.0345744
20848,20847,3,0.037234
20849,12700,2,0.0398935
20849,12914,1,0.0425531
20849,328572,1,0.0452127
20849,16391,3,0.0478723
20849,20846,3,0.0505318
20849,20847,3,0.0531914
20849,20848,3,0.055851
20850,12700,2,0.0585105
20850,12914,1,0.0611701
20850,328572,1,0.0638297
20850,16391,3,0.0664892
20850,20846,3,0.0691488
20850,20847,3,0.0718084
20850,20848,3,0.074468
20850,20849,3,0.0771275
20851,12700,2,0.0797871
20851,12914,1,0.0824467
20851,328572,1,0.0851062
20851,16391,3,0.0877658
20851,20846,3,0.0904254
20851,20847,3,0.0930849
20851,20848,3,0.0957445
20851,20849,3,0.0984041
20851,20850,3,0.101064
20852,12700,2,0.103723
20852,12914,1,0.106383
20852,328572,1,0.109042
20852,16391,3,0.111702
20852,20846,3,0.114362
20852,20847,3,0.117021
20852,20848,3,0.119681
20852,20849,3,0.12234
20852,20850,3,0.125
20852,20851,3,0.127659
16451,12702,2,0.130319
16451,12703,2,0.132978
16451,192157,2,0.135638
16451,216233,2,0.138298
16451,54607,2,0.140957
16451,56468,2,0.143617
16451,67296,2,0.146276
16451,15170,2,0.148936
16451,20844,1,0.151595
16451,56324,1,0.154255
16452,12702,2,0.156915
16452,12703,2,0.159574
16452,192157,2,0.162234
16452,216233,2,0.164893
16452,54607,2,0.167553
16452,56468,2,0.170212
16452,67296,2,0.172872
16452,15170,2,0.175532
16452,20844,1,0.178191
16452,56324,1,0.180851
16453,12702,2,0.18351
16453,12703,2,0.18617
16453,192157,2,0.188829
16453,216233,2,0.191489
16453,54607,2,0.194149
16453,56468,2,0.196808
16453,67296,2,0.199468
16453,15170,2,0.202127
16453,20844,1,0.204787
16453,56324,1,0.207446
54721,12702,2,0.210106
54721,12703,2,0.212766
54721,192157,2,0.215425
54721,216233,2,0.218085
54721,54607,2,0.220744
54721,56468,2,0.223404
54721,67296,2,0.226063
54721,15170,2,0.228723
54721,20844,1,0.231383
54721,56324,1,0.234042
100042555,16451,3,0.236702
100042555,16452,3,0.239361
100042555,16453,3,0.242021
100042555,54721,3,0.24468
12804,16451,3,0.24734
12804,16452,3,0.25
12804,16453,3,0.252659
12804,54721,3,0.255319
12982,16451,3,0.257978
12982,16452,3,0.260638
12982,16453,3,0.263297
12982,54721,3,0.265957
12983,16451,3,0.268617
12983,16452,3,0.271276
12983,16453,3,0.273936
12983,54721,3,0.276595
12984,16451,3,0.279255
12984,16452,3,0.281914
12984,16453,3,0.284574
12984,54721,3,0.287234
12986,16451,3,0.289893
12986,16452,3,0.292553
12986,16453,3,0.295212
