vertex_a,vertex_b,edge,distance
12613,116939,3,0
15450,116939,3,0.00298507
15450,12613,3,0.00597014
16891,116939,3,0.00895521
16891,12613,3,0.0119403
16891,15450,3,0.0149253
18946,116939,3,0.0179104
18946,12613,3,0.0208955
18946,15450,3,0.0238806
18946,16891,3,0.0268656
18947,116939,3,0.0298507
18947,12613,3,0.0328358
18947,15450,3,0.0358208
18947,16891,3,0.0388059
18947,18946,3,0.041791
66853,116939,3,0.044776
66853,12613,3,0.0477611
66853,15450,3,0.0507462
66853,16891,3,0.0537313
66853,18946,3,0.0567163
66853,18947,3,0.0597014
67717,116939,3,0.0626865
67717,12613,3,0.0656715
67717,15450,3,0.0686566
67717,16891,3,0.0716417
67717,18946,3,0.0746267
67717,18947,3,0.0776118
67717,66853,3,0.0805969
69060,116939,3,0.083582
69060,12613,3,0.086567
69060,15450,3,0.0895521
69060,16891,3,0.0925372
69060,18946,3,0.0955222
69060,18947,3,0.0985073
69060,66853,3,0.101492
69060,67717,3,0.104477
13350,116939,3,0.107463
13350,12613,3,0.110448
13350,15450,3,0.113433
13350,16891,3,0.116418
13350,18946,3,0.119403
13350,18947,3,0.122388
13350,66853,3,0.125373
13350,67717,3,0.128358
13350,69060,3,0.131343
67800,116939,3,0.134328
67800,12613,3,0.137313
67800,15450,3,0.140298
67800,16891,3,0.143283
67800,18946,3,0.146268
67800,18947,3,0.149253
67800,66853,3,0.152239
67800,67717,3,0.155224
67800,69060,3,0.158209
233549,116939,3,0.161194
233549,12613,3,0.164179
233549,15450,3,0.167164
233549,16891,3,0.170149
233549,18946,3,0.173134
233549,18947,3,0.176119
233549,66853,3,0.179104
233549,67717,3,0.182089
233549,69060,3,0.185074
68393,116939,3,0.188059
68393,12613,3,0.191044
68393,15450,3,0.19403
68393,16891,3,0.197015
68393,18946,3,0.2
68393,18947,3,0.202985
68393,66853,3,0.20597
68393,67717,3,0.208955
68393,69060,3,0.21194
69923,116939,3,0.214925
69923,12613,3,0.21791
69923,15450,3,0.220895
69923,16891,3,0.22388
69923,18946,3,0.226865
69923,18947,3,0.22985
69923,66853,3,0.232835
69923,67717,3,0.235821
69923,69060,3,0.238806
23945,116939,3,0.241791
23945,12613,3,0.244776
23945,15450,3,0.247761
23945,16891,3,0.250746
23945,18946,3,0.253731
23945,18947,3,0.256716
23945,66853,3,0.259701
23945,67717,3,0.262686
23945,69060,3,0.265671
14625,23945,3,0.268656
14626,23945,3,0.271641
14933,23945,3,0.274626
11677,23945,3,0.277612
11997,23945,3,0.280597
14187,23945,3,0.283582
67861,23945,3,0.286567
110695,11677,3,0.289552
110695,11997,3,0.292537
110695,14187,3,0.295522
110695,67861,3,0.298507
11669,11677,3,0.301492
11669,11997,3,0.304477
11669,14187,3,0.307462
11669,67861,3,0.310447
11671,11677,3,0.313432
11671,11997,3,0.316417
11671,14187,3,0.319402
11671,67861,3,0.322388
56752,11677,3,0.325373
56752,11997,3,0.328358
56752,14187,3,0.331343
56752,67861,3,0.334328
72535,11677,3,0.337313
72535,11997,3,0.340298
72535,14187,3,0.343283
72535,67861,3,0.346268
58810,23945,3,0.349253
58810,11677,3,0.352238
58810,11997,3,0.355223
58810,14187,3,0.358208
58810,67861,3,0.361193
58810,110695,3,0.364179
58810,11669,3,0.367164
58810,11671,3,0.370149
58810,56752,3,0.373134
58810,72535,3,0.376119
16956,13350,3,0.379104
16956,67800,3,0.382089
104418,116939,3,0.385074
104418,12613,3,0.388059
104418,15450,3,0.391044
104418,16891,3,0.394029
104418,18946,3,0.397014
104418,18947,3,0.399999
104418,66853,3,0.402984
104418,67717,3,0.40597
104418,69060,3,0.408955
104418,14245,3,0.41194
104418,19012,3,0.414925
104418,381925,3,0.41791
104418,50784,3,0.420895
104418,64898,3,0.42388
104418,64899,3,0.426865
104418,67916,3,0.42985
104418,71910,3,0.432835
104418,233549,3,0.43582
104418,68393,3,0.438805
104418,16956,3,0.44179
110197,116939,3,0.444775
110197,12613,3,0.44776
110197,15450,3,0.450746
110197,16891,3,0.453731
110197,18946,3,0.456716
110197,18947,3,0.459701
