vertex_a,vertex_b,edge,distance
16476,19094,1,0
16476,26415,1,0.00884956
16476,26416,1,0.0176991
16476,29857,1,0.0265487
16476,26414,1,0.0353982
16476,26419,1,0.0442478
16476,26420,1,0.0530974
16797,22637,1,0.0619469
14281,26413,1,0.0707965
14281,26417,1,0.079646
18803,16797,1,0.0884956
16818,12504,3,0.0973452
15979,15978,1,0.106195
15980,15978,1,0.115044
20846,15979,1,0.123894
20846,15980,1,0.132743
16186,16189,1,0.141593
16190,16189,1,0.150443
20852,16186,1,0.159292
20852,16190,1,0.168142
16184,16183,1,0.176991
16185,16183,1,0.185841
20850,16186,1,0.19469
20850,16184,1,0.20354
20850,16185,1,0.212389
20851,16186,1,0.221239
20851,16184,1,0.230089
20851,16185,1,0.238938
20848,16186,1,0.247788
20848,60504,1,0.256637
20848,16194,1,0.265487
20848,16195,1,0.274336
20848,16161,1,0.283186
20848,209590,1,0.292035
56717,16177,1,0.300885
56717,16180,1,0.309735
60505,18018,1,0.318584
60505,18019,1,0.327434
60505,18021,1,0.336283
60505,20848,1,0.345133
16171,18018,1,0.353982
16171,18019,1,0.362832
16171,18021,1,0.371682
16171,20848,1,0.380531
257630,18018,1,0.389381
257630,18019,1,0.39823
257630,18021,1,0.40708
257630,20848,1,0.415929
116849,18018,1,0.424779
116849,18019,1,0.433628
116849,18021,1,0.442478
116849,20848,1,0.451328
50929,18018,1,0.460177
50929,18019,1,0.469027
50929,18021,1,0.477876
50929,20848,1,0.486726
19885,19094,1,0.495575
19885,26415,1,0.504425
19885,26416,1,0.513274
19885,29857,1,0.522124
19885,20848,1,0.530974
19885,56717,1,0.539823
19883,19094,1,0.548673
19883,26415,1,0.557522
19883,26416,1,0.566372
19883,29857,1,0.575221
19883,20848,1,0.584071
19883,56717,1,0.592921
16364,19094,1,0.60177
16364,26415,1,0.61062
16364,26416,1,0.619469
16364,29857,1,0.628319
16364,56717,1,0.637168
57765,20846,1,0.646018
12394,57765,2,0.654867
14462,20852,1,0.663717
20371,20850,1,0.672567
20371,20851,1,0.681416
20371,12394,3,0.690266
20371,19401,1,0.699115
20371,20181,1,0.707965
20371,20182,1,0.716814
20371,20183,1,0.725664
17126,21812,1,0.734513
17126,21813,1,0.743363
17127,21812,1,0.752213
17127,21813,1,0.761062
17128,21812,1,0.769912
17128,21813,1,0.778761
12501,22637,3,0.787611
12502,22637,3,0.79646
12500,22637,3,0.80531
12503,22637,3,0.81416
15251,20848,1,0.823009
16451,15978,1,0.831859
16451,16189,1,0.840708
16451,16183,1,0.849558
16451,60505,1,0.858407
16451,246779,1,0.867257
16451,50498,1,0.876106
16451,16193,1,0.884956
16453,16189,1,0.893806
16453,16183,1,0.902655
16453,60505,1,0.911505
16452,15978,1,0.920354
16452,246779,1,0.929204
16452,50498,1,0.938053
16452,16193,1,0.946903
16452,83430,1,0.955752
54721,246779,1,0.964602
54721,50498,1,0.973452
54721,83430,1,0.982301
