vertex_a,vertex_b,edge,distance
14677,11539,1,0
14677,11555,1,0.00206186
14677,12669,1,0.00412372
14677,13489,1,0.00618558
14677,13617,1,0.00824744
14677,15550,1,0.0103093
14677,15551,1,0.0123712
14677,15552,1,0.014433
14677,15557,1,0.0164949
14677,18166,1,0.0185567
14677,18430,1,0.0206186
14677,19218,1,0.0226805
14677,20605,1,0.0247423
14677,20606,1,0.0268042
14677,20609,1,0.028866
14677,208188,1,0.0309279
14677,233079,1,0.0329898
14677,242425,1,0.0350516
14677,243270,1,0.0371135
14677,243764,1,0.0391753
14677,54393,1,0.0412372
14677,80885,1,0.0432991
14677,84112,1,0.0453609
14678,11539,1,0.0474228
14678,11555,1,0.0494846
14678,12669,1,0.0515465
14678,13489,1,0.0536084
14678,13617,1,0.0556702
14678,15550,1,0.0577321
14678,15551,1,0.0597939
14678,15552,1,0.0618558
14678,15557,1,0.0639177
14678,18166,1,0.0659795
14678,18430,1,0.0680414
14678,19218,1,0.0701032
14678,20605,1,0.0721651
14678,20606,1,0.074227
14678,20609,1,0.0762888
14678,208188,1,0.0783507
14678,233079,1,0.0804125
14678,242425,1,0.0824744
14678,243270,1,0.0845363
14678,243764,1,0.0865981
14678,54393,1,0.08866
14678,80885,1,0.0907218
14678,84112,1,0.0927837
14679,11539,1,0.0948456
14679,11555,1,0.0969074
14679,12669,1,0.0989693
14679,13489,1,0.101031
14679,13617,1,0.103093
14679,15550,1,0.105155
14679,15551,1,0.107217
14679,15552,1,0.109279
14679,15557,1,0.11134
14679,18166,1,0.113402
14679,18430,1,0.115464
14679,19218,1,0.117526
14679,20605,1,0.119588
14679,20606,1,0.12165
14679,20609,1,0.123712
14679,208188,1,0.125773
14679,233079,1,0.127835
14679,242425,1,0.129897
14679,243270,1,0.131959
14679,243764,1,0.134021
14679,54393,1,0.136083
14679,80885,1,0.138145
14679,84112,1,0.140206
14683,11555,1,0.142268
104110,14677,2,0.14433
104110,14678,2,0.146392
104110,14679,2,0.148454
104110,14683,1,0.150516
104111,14677,2,0.152578
104111,14678,2,0.15464
104111,14679,2,0.156701
104111,14683,1,0.158763
11512,14677,2,0.160825
11512,14678,2,0.162887
11512,14679,2,0.164949
11512,14683,1,0.167011
11513,14677,2,0.169073
11513,14678,2,0.171134
11513,14679,2,0.173196
11513,14683,1,0.175258
11514,14677,2,0.17732
11514,14678,2,0.179382
11514,14679,2,0.181444
11514,14683,1,0.183506
11515,14677,2,0.185567
11515,14678,2,0.187629
11515,14679,2,0.189691
11515,14683,1,0.191753
210044,14677,2,0.193815
210044,14678,2,0.195877
210044,14679,2,0.197939
210044,14683,1,0.2
224129,14677,2,0.202062
224129,14678,2,0.204124
224129,14679,2,0.206186
224129,14683,1,0.208248
432530,14677,2,0.21031
432530,14678,2,0.212372
432530,14679,2,0.214433
432530,14683,1,0.216495
18747,104110,3,0.218557
18747,104111,3,0.220619
18747,11512,3,0.222681
18747,11513,3,0.224743
18747,11514,3,0.226805
18747,11515,3,0.228866
18747,210044,3,0.230928
18747,224129,3,0.23299
18747,432530,3,0.235052
18749,104110,3,0.237114
18749,104111,3,0.239176
18749,11512,3,0.241238
18749,11513,3,0.243299
18749,11514,3,0.245361
18749,11515,3,0.247423
18749,210044,3,0.249485
18749,224129,3,0.251547
18749,432530,3,0.253609
11651,18706,1,0.255671
11651,18707,1,0.257732
11651,18708,1,0.259794
11651,18709,1,0.261856
11651,18710,1,0.263918
11651,74769,1,0.26598
11652,18706,1,0.268042
11652,18707,1,0.270104
11652,18708,1,0.272166
11652,18709,1,0.274227
11652,18710,1,0.276289
11652,74769,1,0.278351
23797,18706,1,0.280413
23797,18707,1,0.282475
23797,18708,1,0.284537
23797,18709,1,0.286599
23797,18710,1,0.28866
23797,74769,1,0.290722
18821,18747,1,0.292784
18821,18749,1,0.294846
12638,18747,1,0.296908
12638,18749,1,0.29897
223864,104110,3,0.301032
223864,104111,3,0.303093
223864,11512,3,0.305155
223864,11513,3,0.307217
223864,11514,3,0.309279
223864,11515,3,0.311341
223864,210044,3,0.313403
223864,224129,3,0.315465
223864,432530,3,0.317526
56508,104110,3,0.319588
56508,104111,3,0.32165
56508,11512,3,0.323712
56508,11513,3,0.325774
56508,11514,3,0.327836
56508,11515,3,0.329898
56508,210044,3,0.331959
56508,224129,3,0.334021
56508,432530,3,0.336083
11941,18747,1,0.338145
11941,18749,1,0.340207
320707,18747,1,0.342269
320707,18749,1,0.344331
381290,18747,1,0.346392
381290,18749,1,0.348454
67972,18747,1,0.350516
67972,18749,1,0.352578
109905,223864,1,0.35464
109905,56508,1,0.356702
215449,223864,1,0.358764
215449,56508,1,0.360826
110157,18747,2,0.362887
110157,18749,2,0.364949
110157,109905,1,0.367011
110157,215449,1,0.369073
26395,110157,1,0.371135
26396,110157,1,0.373197
106952,109905,1,0.375259
106952,215449,1,0.37732
109880,109905,1,0.379382
109880,215449,1,0.381444
74055,109905,1,0.383506
74055,215449,1,0.385568
26414,223864,1,0.38763
26414,56508,1,0.389692
26419,223864,1,0.391753
26419,56508,1,0.393815
26420,223864,1,0.395877
26420,56508,1,0.397939
12912,18747,1,0.400001
12912,18749,1,0.402063
12912,26413,1,0.404125
12912,26417,1,0.406186
12913,18747,1,0.408248
12913,18749,1,0.41031
12913,26413,1,0.412372
12913,26417,1,0.414434
208647,18747,1,0.416496
208647,18749,1,0.418558
208647,26413,1,0.420619
208647,26417,1,0.422681
208677,18747,1,0.424743
208677,18749,1,0.426805
208677,26413,1,0.428867
208677,26417,1,0.430929
231991,18747,1,0.432991
231991,18749,1,0.435052
231991,26413,1,0.437114
231991,26417,1,0.439176
26427,18747,1,0.441238
26427,18749,1,0.4433
26427,26413,1,0.445362
26427,26417,1,0.447424
78284,18747,1,0.449485
78284,18749,1,0.451547
78284,26413,1,0.453609
78284,26417,1,0.455671
12788,104110,3,0.457733
12788,104111,3,0.459795
12788,11512,3,0.461857
12788,11513,3,0.463919
12788,11514,3,0.46598
12788,11515,3,0.468042
12788,210044,3,0.470104
12788,224129,3,0.472166
12788,432530,3,0.474228
12789,104110,3,0.47629
12789,104111,3,0.478352
12789,11512,3,0.480413
12789,11513,3,0.482475
12789,11514,3,0.484537
12789,11515,3,0.486599
12789,210044,3,0.488661
12789,224129,3,0.490723
12789,432530,3,0.492785
12790,104110,3,0.494846
12790,104111,3,0.496908
12790,11512,3,0.49897
12790,11513,3,0.501032
12790,11514,3,0.503094
12790,11515,3,0.505156
12790,210044,3,0.507218
12790,224129,3,0.509279
12790,432530,3,0.511341
233649,104110,3,0.513403
233649,104111,3,0.515465
233649,11512,3,0.517527
233649,11513,3,0.519589
233649,11514,3,0.521651
233649,11515,3,0.523712
233649,210044,3,0.525774
233649,224129,3,0.527836
233649,432530,3,0.529898
30952,104110,3,0.53196
30952,104111,3,0.534022
30952,11512,3,0.536084
30952,11513,3,0.538145
30952,11514,3,0.540207
30952,11515,3,0.542269
30952,210044,3,0.544331
30952,224129,3,0.546393
30952,432530,3,0.548455
333329,104110,3,0.550517
333329,104111,3,0.552578
333329,11512,3,0.55464
333329,11513,3,0.556702
333329,11514,3,0.558764
333329,11515,3,0.560826
333329,210044,3,0.562888
333329,224129,3,0.56495
333329,432530,3,0.567012
11848,18747,2,0.569073
11848,18749,2,0.571135
11848,106952,2,0.573197
67653,18747,2,0.575259
67653,18749,2,0.577321
67653,106952,2,0.579383
19877,11848,1,0.581445
19877,67653,1,0.583506
19878,11848,1,0.585568
19878,67653,1,0.58763
17931,19877,2,0.589692
17931,19878,2,0.591754
17356,109905,1,0.593816
17356,215449,1,0.595878
110385,18747,1,0.597939
110385,18749,1,0.600001
110385,108058,2,0.602063
110385,12322,2,0.604125
110385,12323,2,0.606187
110385,12325,2,0.608249
110385,12326,2,0.610311
18576,18747,1,0.612372
18576,18749,1,0.614434
18576,108058,2,0.616496
18576,12322,2,0.618558
18576,12323,2,0.62062
18576,12325,2,0.622682
18576,12326,2,0.624744
18577,18747,1,0.626805
18577,18749,1,0.628867
18577,108058,2,0.630929
18577,12322,2,0.632991
18577,12323,2,0.635053
18577,12325,2,0.637115
18577,12326,2,0.639177
18578,18747,1,0.641238
18578,18749,1,0.6433
18578,108058,2,0.645362
18578,12322,2,0.647424
18578,12323,2,0.649486
18578,12325,2,0.651548
18578,12326,2,0.65361
238871,18747,1,0.655671
238871,18749,1,0.657733
238871,108058,2,0.659795
238871,12322,2,0.661857
238871,12323,2,0.663919
238871,12325,2,0.665981
238871,12326,2,0.668043
23984,18747,1,0.670104
23984,18749,1,0.672166
23984,108058,2,0.674228
23984,12322,2,0.67629
23984,12323,2,0.678352
23984,12325,2,0.680414
23984,12326,2,0.682476
54611,18747,1,0.684538
54611,18749,1,0.686599
54611,108058,2,0.688661
54611,12322,2,0.690723
54611,12323,2,0.692785
54611,12325,2,0.694847
54611,12326,2,0.696909
12015,18747,2,0.698971
12015,18749,2,0.701032
14634,18747,2,0.703094
14634,18749,2,0.705156
18033,18747,1,0.707218
18033,18749,1,0.70928
19697,18747,1,0.711342
19697,18749,1,0.713404
19013,18747,1,0.715465
19013,18749,1,0.717527
18018,18747,2,0.719589
18018,18749,2,0.721651
12914,18747,1,0.723713
12914,18749,1,0.725775
328572,18747,1,0.727837
328572,18749,1,0.729898
20682,18747,1,0.73196
20682,18749,1,0.734022
20130,223864,1,0.736084
20130,56508,1,0.738146
66922,223864,1,0.740208
66922,56508,1,0.74227
18805,20130,1,0.744331
18805,66922,1,0.746393
18806,20130,1,0.748455
18806,66922,1,0.750517
16890,18747,1,0.752579
16890,18749,1,0.754641
14799,18747,1,0.756703
14799,18749,1,0.758764
14800,18747,1,0.760826
14800,18749,1,0.762888
14802,18747,1,0.76495
14802,18749,1,0.767012
53623,18747,1,0.769074
53623,18749,1,0.771136
14810,18747,1,0.773197
14810,18749,1,0.775259
14811,18747,1,0.777321
14811,18749,1,0.779383
14812,18747,1,0.781445
14812,18749,1,0.783507
14813,18747,1,0.785569
14813,18749,1,0.787631
14814,18747,1,0.789692
14814,18749,1,0.791754
170483,18747,1,0.793816
170483,18749,1,0.795878
242443,18747,1,0.79794
242443,18749,1,0.800002
109305,18747,1,0.802064
109305,18749,1,0.804125
56188,11928,3,0.806187
56188,11931,3,0.808249
56188,11932,3,0.810311
56188,11933,3,0.812373
56188,11936,3,0.814435
56188,232975,3,0.816497
56188,27222,3,0.818558
56188,67821,3,0.82062
56188,98660,3,0.822682
56188,18747,1,0.824744
56188,18749,1,0.826806
15166,104110,3,0.828868
15166,104111,3,0.83093
15166,11512,3,0.832991
15166,11513,3,0.835053
15166,11514,3,0.837115
15166,11515,3,0.839177
15166,210044,3,0.841239
15166,224129,3,0.843301
15166,432530,3,0.845363
15166,271639,3,0.847424
330953,104110,3,0.849486
330953,104111,3,0.851548
330953,11512,3,0.85361
330953,11513,3,0.855672
330953,11514,3,0.857734
330953,11515,3,0.859796
330953,210044,3,0.861857
330953,224129,3,0.863919
330953,432530,3,0.865981
330953,271639,3,0.868043
19049,18747,1,0.870105
19049,18749,1,0.872167
19045,19049,2,0.874229
19046,19049,2,0.87629
19047,19049,2,0.878352
434233,19049,2,0.880414
18035,18747,1,0.882476
18035,18749,1,0.884538
11705,18033,1,0.8866
11705,19697,1,0.888662
11705,20682,1,0.890724
12064,12912,1,0.892785
12064,12913,1,0.894847
12064,208647,1,0.896909
12064,208677,1,0.898971
12064,231991,1,0.901033
12064,26427,1,0.903095
12064,78284,1,0.905157
14281,12912,1,0.907218
14281,12913,1,0.90928
14281,208647,1,0.911342
14281,208677,1,0.913404
14281,231991,1,0.915466
14281,26427,1,0.917528
14281,78284,1,0.91959
16476,12912,1,0.921651
16476,12913,1,0.923713
16476,208647,1,0.925775
16476,208677,1,0.927837
16476,231991,1,0.929899
16476,26427,1,0.931961
16476,78284,1,0.934023
14632,14634,1,0.936084
19206,14634,1,0.938146
15245,14634,1,0.940208
14062,18018,1,0.94227
11430,19013,1,0.944332
80911,19013,1,0.946394
98932,17931,2,0.948456
21844,109905,1,0.950517
21844,215449,1,0.952579
22324,109905,1,0.954641
22324,215449,1,0.956703
22325,109905,1,0.958765
22325,215449,1,0.960827
57257,109905,1,0.962889
57257,215449,1,0.96495
170758,21844,1,0.967012
170758,22324,1,0.969074
170758,22325,1,0.971136
170758,57257,1,0.973198
19353,21844,1,0.97526
19353,22324,1,0.977322
19353,22325,1,0.979383
19353,57257,1,0.981445
19354,21844,1,0.983507
19354,22324,1,0.985569
19354,22325,1,0.987631
19354,57257,1,0.989693
18479,170758,1,0.991755
18479,19353,1,0.993817
18479,19354,1,0.995878
