vertex_a,vertex_b,edge,distance
98932,17931,2,0
98932,19045,2,0.00314465
98932,19046,2,0.0062893
98932,19047,2,0.00943395
98932,434233,2,0.0125786
19091,18160,3,0.0157233
19092,18160,3,0.0188679
100502876,19091,1,0.0220126
100502876,19092,1,0.0251572
16531,19091,1,0.0283018
16531,19092,1,0.0314465
16532,19091,1,0.0345912
16532,19092,1,0.0377358
16533,19091,1,0.0408804
16533,19092,1,0.0440251
58802,19091,1,0.0471698
58802,19092,1,0.0503144
72413,19091,1,0.0534591
72413,19092,1,0.0566037
17540,19091,1,0.0597484
17540,19092,1,0.062893
12788,18160,3,0.0660377
12788,234889,3,0.0691823
12788,239134,3,0.072327
12788,54195,3,0.0754716
12788,60596,3,0.0786162
12788,230103,3,0.0817609
333329,18160,3,0.0849056
333329,234889,3,0.0880502
333329,239134,3,0.0911949
333329,54195,3,0.0943395
333329,60596,3,0.0974842
333329,230103,3,0.100629
19735,19091,1,0.103773
19735,19092,1,0.106918
18795,19091,2,0.110063
18795,19092,2,0.113207
18796,19091,2,0.116352
18796,19092,2,0.119497
18797,19091,2,0.122641
18797,19092,2,0.125786
18798,19091,2,0.128931
18798,19092,2,0.132075
12288,19091,2,0.13522
12288,19092,2,0.138365
12288,100502876,2,0.141509
12288,16531,2,0.144654
12288,16532,2,0.147799
12288,16533,2,0.150943
12288,58802,2,0.154088
12288,72413,2,0.157232
12289,19091,2,0.160377
12289,19092,2,0.163522
12289,100502876,2,0.166666
12289,16531,2,0.169811
12289,16532,2,0.172956
12289,16533,2,0.1761
12289,58802,2,0.179245
12289,72413,2,0.18239
12292,19091,2,0.185534
12292,19092,2,0.188679
12292,100502876,2,0.191824
12292,16531,2,0.194968
12292,16532,2,0.198113
12292,16533,2,0.201258
12292,58802,2,0.204402
12292,72413,2,0.207547
54652,19091,2,0.210692
54652,19092,2,0.213836
54652,100502876,2,0.216981
54652,16531,2,0.220126
54652,16532,2,0.22327
54652,16533,2,0.226415
54652,58802,2,0.229559
54652,72413,2,0.232704
19877,11848,1,0.235849
19877,67653,1,0.238993
19878,11848,1,0.242138
19878,67653,1,0.245283
14672,19735,2,0.248427
14672,11548,1,0.251572
14672,11549,1,0.254717
14672,11550,1,0.257861
14672,11551,1,0.261006
14672,11552,1,0.264151
14672,11553,1,0.267295
14672,11607,1,0.27044
14672,11608,1,0.273585
14672,13617,1,0.276729
14672,13618,1,0.279874
14682,19735,2,0.283019
14682,11548,1,0.286163
14682,11549,1,0.289308
14682,11550,1,0.292452
14682,11551,1,0.295597
14682,11552,1,0.298742
14682,11553,1,0.301886
14682,11607,1,0.305031
14682,11608,1,0.308176
14682,13617,1,0.31132
14682,13618,1,0.314465
22068,19091,2,0.31761
22068,19092,2,0.320754
22068,11548,1,0.323899
22068,11549,1,0.327044
22068,11550,1,0.330188
22068,11551,1,0.333333
22068,11552,1,0.336478
22068,11553,1,0.339622
22068,11607,1,0.342767
22068,11608,1,0.345912
22068,13617,1,0.349056
22068,13618,1,0.352201
18018,19055,1,0.355345
18018,19056,1,0.35849
18018,19057,1,0.361635
18018,19058,1,0.364779
18018,19059,1,0.367924
18019,19055,1,0.371069
18019,19056,1,0.374213
18019,19057,1,0.377358
18019,19058,1,0.380503
18019,19059,1,0.383647
18021,19055,1,0.386792
18021,19056,1,0.389937
18021,19057,1,0.393081
18021,19058,1,0.396226
18021,19059,1,0.399371
73181,19055,1,0.402515
73181,19056,1,0.40566
73181,19057,1,0.408805
73181,19058,1,0.411949
73181,19059,1,0.415094
105980076,18018,3,0.418238
105980076,18019,3,0.421383
105980076,18021,3,0.424528
105980076,73181,3,0.427672
17258,18018,3,0.430817
17258,18019,3,0.433962
17258,18021,3,0.437106
17258,73181,3,0.440251
17259,18018,3,0.443396
17259,18019,3,0.44654
17259,18021,3,0.449685
17259,73181,3,0.45283
17260,18018,3,0.455974
17260,18019,3,0.459119
17260,18021,3,0.462264
17260,73181,3,0.465408
17261,18018,3,0.468553
17261,18019,3,0.471698
17261,18021,3,0.474842
17261,73181,3,0.477987
14463,18018,3,0.481131
14463,18019,3,0.484276
14463,18021,3,0.487421
14463,73181,3,0.490565
20807,18018,3,0.49371
20807,18019,3,0.496855
20807,18021,3,0.499999
20807,73181,3,0.503144
18821,19091,1,0.506289
18821,19092,1,0.509433
18821,11937,3,0.512578
18821,11938,3,0.515723
18821,53313,3,0.518867
110157,19091,1,0.522012
110157,19092,1,0.525157
26395,110157,1,0.528301
26396,110157,1,0.531446
26413,26395,1,0.53459
26413,26396,1,0.537735
26417,26395,1,0.54088
26417,26396,1,0.544024
12015,19091,1,0.547169
12015,19092,1,0.550314
11909,19091,1,0.553458
11909,19092,1,0.556603
11911,19091,1,0.559748
11911,19092,1,0.562892
12912,19091,1,0.566037
12912,19092,1,0.569182
12913,19091,1,0.572326
12913,19092,1,0.575471
