vertex_a,vertex_b,edge,distance
11670,110695,3,0
11670,11669,3,0.00487805
11670,11671,3,0.0097561
11670,56752,3,0.0146342
11670,72535,3,0.0195122
621603,110695,3,0.0243903
621603,11669,3,0.0292683
621603,11671,3,0.0341463
621603,56752,3,0.0390244
621603,72535,3,0.0439025
67689,110695,3,0.0487805
67689,11669,3,0.0536585
67689,11671,3,0.0585366
67689,56752,3,0.0634147
67689,72535,3,0.0682927
73458,110695,3,0.0731708
73458,11669,3,0.0780488
73458,11671,3,0.0829268
73458,56752,3,0.0878049
73458,72535,3,0.092683
58810,110695,3,0.097561
58810,11669,3,0.102439
58810,11671,3,0.107317
58810,56752,3,0.112195
58810,72535,3,0.117073
58810,11670,3,0.121951
58810,621603,3,0.126829
58810,67689,3,0.131707
58810,73458,3,0.136585
11522,110695,3,0.141463
11522,11669,3,0.146342
11522,11671,3,0.15122
11522,56752,3,0.156098
11522,72535,3,0.160976
11522,11670,3,0.165854
11522,621603,3,0.170732
11522,67689,3,0.17561
11522,73458,3,0.180488
11522,58810,3,0.185366
11529,110695,3,0.190244
11529,11669,3,0.195122
11529,11671,3,0.2
11529,56752,3,0.204878
11529,72535,3,0.209756
11529,11670,3,0.214634
11529,621603,3,0.219512
11529,67689,3,0.22439
11529,73458,3,0.229268
11529,58810,3,0.234146
11532,110695,3,0.239024
11532,11669,3,0.243902
11532,11671,3,0.248781
11532,56752,3,0.253659
11532,72535,3,0.258537
11532,11670,3,0.263415
11532,621603,3,0.268293
11532,67689,3,0.273171
11532,73458,3,0.278049
11532,58810,3,0.282927
26876,110695,3,0.287805
26876,11669,3,0.292683
26876,11671,3,0.297561
26876,56752,3,0.302439
26876,72535,3,0.307317
26876,11670,3,0.312195
26876,621603,3,0.317073
26876,67689,3,0.321951
26876,73458,3,0.326829
26876,58810,3,0.331707
18598,18597,3,0.336585
68263,18597,3,0.341464
68263,18598,3,0.346342
235339,18597,3,0.35122
235339,18598,3,0.356098
235339,68263,3,0.360976
12183,13806,3,0.365854
12183,13807,3,0.370732
12183,13808,3,0.37561
12183,226265,3,0.380488
12183,433182,3,0.385366
18648,13806,3,0.390244
18648,13807,3,0.395122
18648,13808,3,0.4
18648,226265,3,0.404878
18648,433182,3,0.409756
18648,12183,3,0.414634
56012,13806,3,0.419512
56012,13807,3,0.42439
56012,13808,3,0.429268
56012,226265,3,0.434146
56012,433182,3,0.439024
56012,12183,3,0.443903
115487111,11674,3,0.448781
115487111,11676,3,0.453659
115487111,230163,3,0.458537
115487111,353204,3,0.463415
115487111,79459,3,0.468293
115487111,12183,3,0.473171
14433,11674,3,0.478049
14433,11676,3,0.482927
14433,230163,3,0.487805
14433,353204,3,0.492683
14433,79459,3,0.497561
14433,12183,3,0.502439
14447,11674,3,0.507317
14447,11676,3,0.512195
14447,230163,3,0.517073
14447,353204,3,0.521951
14447,79459,3,0.526829
14447,12183,3,0.531707
21991,11674,3,0.536586
21991,11676,3,0.541464
21991,230163,3,0.546342
21991,353204,3,0.55122
21991,79459,3,0.556098
21991,115487111,3,0.560976
21991,14433,3,0.565854
21991,14447,3,0.570732
14120,11674,3,0.57561
14120,11676,3,0.580488
14120,230163,3,0.585366
14120,353204,3,0.590244
14120,79459,3,0.595122
14120,18641,3,0.6
14120,18642,3,0.604878
14120,56421,3,0.609756
14121,11674,3,0.614634
14121,11676,3,0.619512
14121,230163,3,0.62439
14121,353204,3,0.629268
14121,79459,3,0.634147
14121,18641,3,0.639025
14121,18642,3,0.643903
14121,56421,3,0.648781
14751,14120,3,0.653659
14751,14121,3,0.658537
66681,14751,3,0.663415
72157,14751,3,0.668293
14377,14751,3,0.673171
14377,66681,3,0.678049
14377,72157,3,0.682927
14377,15275,3,0.687805
14377,15277,3,0.692683
14377,212032,3,0.697561
14377,216019,3,0.702439
14377,103988,3,0.707317
14378,14751,3,0.712195
14378,66681,3,0.717073
14378,72157,3,0.721951
14378,15275,3,0.726829
14378,15277,3,0.731708
14378,212032,3,0.736586
14378,216019,3,0.741464
14378,103988,3,0.746342
68401,14751,3,0.75122
68401,66681,3,0.756098
68401,72157,3,0.760976
68401,15275,3,0.765854
68401,15277,3,0.770732
68401,212032,3,0.77561
68401,216019,3,0.780488
68401,103988,3,0.785366
13382,235339,3,0.790244
18655,12183,3,0.795122
18655,18648,3,0.8
18655,56012,3,0.804878
18655,115487111,3,0.809756
18655,14433,3,0.814634
18655,14447,3,0.819512
18663,12183,3,0.82439
18663,18648,3,0.829268
18663,56012,3,0.834147
18663,115487111,3,0.839025
18663,14433,3,0.843903
18663,14447,3,0.848781
60525,110695,3,0.853659
60525,11669,3,0.858537
60525,11671,3,0.863415
60525,56752,3,0.868293
60525,72535,3,0.873171
60525,11670,3,0.878049
60525,621603,3,0.882927
60525,67689,3,0.887805
60525,73458,3,0.892683
68738,110695,3,0.897561
68738,11669,3,0.902439
68738,11671,3,0.907317
68738,56752,3,0.912195
68738,72535,3,0.917073
68738,11670,3,0.921951
68738,621603,3,0.926829
68738,67689,3,0.931708
68738,73458,3,0.936586
72141,14751,3,0.941464
72141,15275,3,0.946342
72141,15277,3,0.95122
72141,212032,3,0.956098
72141,216019,3,0.960976
72141,103988,3,0.965854
72141,319625,3,0.970732
72141,14377,3,0.97561
72141,14378,3,0.980488
72141,68401,3,0.985366
17330,12183,3,0.990244
