vertex_a,vertex_b,edge,distance
13198,11911,1,0
26408,22030,1,0.0185185
26400,26408,1,0.037037
17872,11911,1,0.0555555
217365,269523,3,0.074074
217365,22230,3,0.0925925
22433,78943,1,0.111111
105245,50527,1,0.12963
105245,67475,1,0.148148
12304,50527,1,0.166666
12304,67475,1,0.185185
18453,50527,1,0.203704
18453,67475,1,0.222222
67397,50527,1,0.24074
67397,67475,1,0.259259
71853,50527,1,0.277778
71853,67475,1,0.296296
108159,269523,3,0.314814
217379,269523,3,0.333333
225896,269523,3,0.351851
386649,269523,3,0.37037
66530,269523,3,0.388889
67812,269523,3,0.407407
75744,269523,3,0.425926
18024,13666,1,0.444444
18024,15467,1,0.462962
18024,19106,1,0.481481
18024,27103,1,0.499999
110379,20334,3,0.518518
110379,218811,3,0.537037
110379,27054,3,0.555555
110379,69608,3,0.574074
110379,77371,3,0.592592
110379,99683,3,0.611111
240667,20334,3,0.629629
240667,218811,3,0.648147
240667,27054,3,0.666666
240667,69608,3,0.685184
240667,77371,3,0.703703
240667,99683,3,0.722221
69162,20334,3,0.74074
69162,218811,3,0.759259
69162,27054,3,0.777777
69162,69608,3,0.796296
69162,77371,3,0.814814
69162,99683,3,0.833333
20224,110379,3,0.851851
20224,240667,3,0.87037
20224,69162,3,0.888888
66397,110379,3,0.907407
66397,240667,3,0.925925
66397,69162,3,0.944443
12043,13198,2,0.962962
