vertex_a,vertex_b,edge,distance
20779,16412,1,0
11867,73178,1,0.00471698
242894,73178,1,0.00943396
56378,73178,1,0.0141509
56443,73178,1,0.0188679
66713,73178,1,0.0235849
67771,73178,1,0.0283019
68089,73178,1,0.0330189
74117,73178,1,0.0377358
74192,73178,1,0.0424528
76709,73178,1,0.0471698
12927,20779,1,0.0518868
12928,20779,1,0.0566038
12929,20779,1,0.0613207
330662,12927,1,0.0660377
330662,12928,1,0.0707547
330662,12929,1,0.0754717
11461,11867,1,0.0801887
11461,242894,1,0.0849056
11461,56378,1,0.0896226
11461,56443,1,0.0943396
11461,66713,1,0.0990566
11461,67771,1,0.103774
11461,68089,1,0.108491
11461,74117,1,0.113208
11461,74192,1,0.117925
11461,76709,1,0.122641
11465,11867,1,0.127358
11465,242894,1,0.132075
11465,56378,1,0.136792
11465,56443,1,0.141509
11465,66713,1,0.146226
11465,67771,1,0.150943
11465,68089,1,0.15566
11465,74117,1,0.160377
11465,74192,1,0.165094
11465,76709,1,0.169811
14083,16412,1,0.174528
19229,16412,1,0.179245
19303,20779,1,0.183962
19303,14083,1,0.188679
19303,19229,1,0.193396
26431,20779,1,0.198113
26431,19303,1,0.20283
54126,20779,1,0.207547
54126,19303,1,0.212264
19877,11848,1,0.216981
19877,67653,1,0.221698
19878,11848,1,0.226415
19878,67653,1,0.231132
242687,108100,1,0.235849
66824,268973,1,0.240566
66824,54483,1,0.245283
12362,268973,1,0.25
12362,54483,1,0.254717
16173,66824,1,0.259434
16173,12362,1,0.264151
16176,66824,1,0.268868
16176,12362,1,0.273585
109333,11848,1,0.278302
109333,67653,1,0.283019
320795,11848,1,0.287736
320795,67653,1,0.292453
110596,14083,1,0.29717
110596,19229,1,0.301887
16801,14083,1,0.306604
16801,19229,1,0.311321
69632,14083,1,0.316038
69632,19229,1,0.320755
16401,14268,1,0.325472
16402,14268,1,0.330189
23880,16412,3,0.334906
23880,16401,3,0.339623
23880,16402,3,0.34434
54353,16412,3,0.349057
54353,16401,3,0.353774
54353,16402,3,0.35849
22637,16818,1,0.363207
16822,22637,1,0.367924
16797,22637,1,0.372641
18803,16822,1,0.377358
18803,16797,1,0.382075
18018,16822,1,0.386792
18018,16797,1,0.391509
18019,16822,1,0.396226
18019,16797,1,0.400943
18021,16822,1,0.40566
18021,16797,1,0.410377
16183,18018,1,0.415094
16183,18019,1,0.419811
16183,18021,1,0.424528
16153,18018,1,0.429245
16153,18019,1,0.433962
16153,18021,1,0.438679
22324,22637,1,0.443396
22325,22637,1,0.448113
57257,22637,1,0.45283
14281,16822,1,0.457547
14281,16797,1,0.462264
14281,22324,1,0.466981
14281,22325,1,0.471698
14281,57257,1,0.476415
16476,16822,1,0.481132
16476,16797,1,0.485849
16476,22324,1,0.490566
16476,22325,1,0.495283
16476,57257,1,0.5
19353,330662,1,0.504717
66513,22030,1,0.509434
66513,22034,1,0.514151
68652,22030,1,0.518868
68652,22034,1,0.523585
18035,16150,1,0.528302
18035,12675,1,0.533019
26398,26409,1,0.537736
26398,66513,1,0.542453
26398,68652,1,0.54717
26400,26409,1,0.551887
26400,66513,1,0.556604
26400,68652,1,0.561321
18033,16822,1,0.566038
18033,16797,1,0.570755
18033,22324,1,0.575472
18033,22325,1,0.580189
18033,57257,1,0.584906
18033,18035,3,0.589623
19697,16822,1,0.594339
19697,16797,1,0.599056
19697,22324,1,0.603773
19697,22325,1,0.60849
19697,57257,1,0.613207
19697,18035,3,0.617924
26397,26409,1,0.622641
26397,66513,1,0.627358
26397,68652,1,0.632075
26399,26409,1,0.636792
26399,66513,1,0.641509
26399,68652,1,0.646226
16179,17874,1,0.650943
266632,17874,1,0.65566
26395,26409,1,0.660377
26395,66513,1,0.665094
26395,68652,1,0.669811
26396,26409,1,0.674528
26396,66513,1,0.679245
26396,68652,1,0.683962
21926,14281,1,0.688679
21926,16476,1,0.693396
21926,18033,1,0.698113
21926,19697,1,0.70283
15977,14281,1,0.707547
15977,16476,1,0.712264
16193,14281,1,0.716981
16193,16476,1,0.721698
16193,18033,1,0.726415
16193,19697,1,0.731132
18706,21898,1,0.735849
18707,21898,1,0.740566
18708,21898,1,0.745283
18709,21898,1,0.75
18710,21898,1,0.754717
74769,21898,1,0.759434
11651,18706,3,0.764151
11651,18707,3,0.768868
11651,18708,3,0.773585
11651,18709,3,0.778302
11651,18710,3,0.783019
11651,74769,3,0.787736
11652,18706,3,0.792453
11652,18707,3,0.79717
11652,18708,3,0.801887
11652,18709,3,0.806604
11652,18710,3,0.811321
11652,74769,3,0.816038
23797,18706,3,0.820755
23797,18707,3,0.825472
23797,18708,3,0.830188
23797,18709,3,0.834905
23797,18710,3,0.839622
23797,74769,3,0.844339
56637,11651,2,0.849056
56637,11652,2,0.853773
56637,23797,2,0.85849
20293,11651,1,0.863207
20293,11652,1,0.867924
20293,23797,1,0.872641
20296,11651,1,0.877358
20296,11652,1,0.882075
20296,23797,1,0.886792
106759,21898,1,0.891509
56480,106759,1,0.896226
54131,56480,1,0.900943
56212,16412,1,0.90566
56212,16401,1,0.910377
56212,16402,1,0.915094
140579,12927,1,0.919811
140579,12928,1,0.924528
140579,12929,1,0.929245
140579,56212,1,0.933962
140580,12927,1,0.938679
140580,12928,1,0.943396
140580,12929,1,0.948113
140580,56212,1,0.95283
12540,26431,1,0.957547
12540,54126,1,0.962264
170758,330662,1,0.966981
170758,140579,1,0.971698
170758,140580,1,0.976415
19354,330662,1,0.981132
19354,140579,1,0.985849
19354,140580,1,0.990566
