vertex_a,vertex_b,edge,distance
18033,18035,3,0
18033,18036,3,0.00952381
18033,18037,3,0.0190476
19697,18035,3,0.0285714
19697,18036,3,0.0380952
19697,18037,3,0.0476191
18706,11651,3,0.0571429
18706,11652,3,0.0666667
18706,23797,3,0.0761905
18707,11651,3,0.0857143
18707,11652,3,0.0952381
18707,23797,3,0.104762
18708,11651,3,0.114286
18708,11652,3,0.12381
18708,23797,3,0.133333
18709,11651,3,0.142857
18709,11652,3,0.152381
18709,23797,3,0.161905
18710,11651,3,0.171429
18710,11652,3,0.180952
18710,23797,3,0.190476
74769,11651,3,0.2
74769,11652,3,0.209524
74769,23797,3,0.219048
21947,54167,1,0.228571
20662,14784,1,0.238095
20663,14784,1,0.247619
19419,18761,3,0.257143
19419,20662,1,0.266667
19419,20663,1,0.27619
15461,19419,1,0.285714
16653,19419,1,0.295238
18176,19419,1,0.304762
14281,15461,3,0.314286
14281,16653,3,0.32381
14281,18176,3,0.333333
16476,15461,3,0.342857
16476,16653,3,0.352381
16476,18176,3,0.361905
18803,18761,3,0.371429
18803,19419,3,0.380952
18803,16428,1,0.390476
18803,21682,1,0.4
16797,14784,3,0.409524
16797,18803,3,0.419048
17444,16797,3,0.428571
22324,16428,1,0.438095
22324,21682,1,0.447619
22325,16428,1,0.457143
22325,21682,1,0.466667
57257,16428,1,0.476191
57257,21682,1,0.485714
11848,22324,1,0.495238
11848,22325,1,0.504762
11848,57257,1,0.514286
12540,22324,1,0.52381
12540,22325,1,0.533333
12540,57257,1,0.542857
67653,22324,1,0.552381
67653,22325,1,0.561905
67653,57257,1,0.571429
16822,16428,3,0.580952
16822,21682,3,0.590476
16822,18803,3,0.6
16822,17444,3,0.609524
16822,22324,3,0.619048
16822,22325,3,0.628571
16822,57257,3,0.638095
16822,17973,3,0.647619
16822,17974,3,0.657143
12503,22637,3,0.666667
14360,12501,3,0.676191
14360,12503,3,0.685714
16818,14360,1,0.695238
16818,12504,3,0.704762
16818,12525,3,0.714286
16818,12526,3,0.72381
16818,208650,2,0.733333
12477,15170,3,0.742857
18566,15170,3,0.752381
110157,15461,1,0.761905
110157,16653,1,0.771429
110157,18176,1,0.780952
26413,26395,1,0.790476
26413,26396,1,0.8
26417,26395,1,0.809524
26417,26396,1,0.819048
26409,12042,3,0.828571
26409,18761,1,0.838095
26414,26400,1,0.847619
26419,26400,1,0.857143
26420,26400,1,0.866667
13383,22637,3,0.876191
19094,22637,1,0.885714
19094,13383,3,0.895238
26415,22637,1,0.904762
26415,13383,3,0.914286
26416,22637,1,0.92381
26416,13383,3,0.933333
29857,22637,1,0.942857
29857,13383,3,0.952381
56637,11651,2,0.961905
56637,11652,2,0.971429
56637,23797,2,0.980952
