vertex_a,vertex_b,edge,distance
20850,13869,1,0
20851,13869,1,0.00847458
17973,13649,3,0.0169492
17974,13649,3,0.0254237
14388,14784,1,0.0338983
26398,18479,3,0.0423729
26398,18481,3,0.0508475
26398,214230,3,0.0593221
26398,224105,3,0.0677966
26398,241656,3,0.0762712
26398,70584,3,0.0847458
26400,18479,3,0.0932204
26400,18481,3,0.101695
26400,214230,3,0.11017
26400,224105,3,0.118644
26400,241656,3,0.127119
26400,70584,3,0.135593
12402,13649,1,0.144068
208650,13649,1,0.152542
26414,26398,1,0.161017
26414,26400,1,0.169492
26419,26398,1,0.177966
26419,26400,1,0.186441
26420,26398,1,0.194915
26420,26400,1,0.20339
12928,13649,1,0.211865
12929,13649,1,0.220339
20662,14784,1,0.228814
20663,14784,1,0.237288
20416,13869,1,0.245763
20416,13867,1,0.254237
20416,13866,1,0.262712
20416,13649,1,0.271187
20418,13869,1,0.279661
20418,13867,1,0.288136
20418,13866,1,0.29661
20418,13649,1,0.305085
216148,13869,1,0.313559
216148,13867,1,0.322034
216148,13866,1,0.330509
216148,13649,1,0.338983
271849,13869,1,0.347458
271849,13867,1,0.355932
271849,13866,1,0.364407
271849,13649,1,0.372882
18803,13649,1,0.381356
18803,18750,3,0.389831
18803,18751,3,0.398305
18803,18752,3,0.40678
18803,108058,3,0.415254
18803,12322,3,0.423729
18803,12323,3,0.432204
18803,12325,3,0.440678
234779,13649,1,0.449153
234779,18750,3,0.457627
234779,18751,3,0.466102
234779,18752,3,0.474576
234779,108058,3,0.483051
234779,12322,3,0.491526
234779,12323,3,0.5
234779,12325,3,0.508475
16476,26414,1,0.516949
16476,26419,1,0.525424
16476,26420,1,0.533899
11350,12928,1,0.542373
11350,12929,1,0.550848
11352,12928,1,0.559322
11352,12929,1,0.567797
18706,13869,1,0.576271
18706,13867,1,0.584746
18706,13866,1,0.593221
18706,14388,1,0.601695
18707,13869,1,0.61017
18707,13867,1,0.618644
18707,13866,1,0.627119
18707,14388,1,0.635594
18708,13869,1,0.644068
18708,13867,1,0.652543
18708,13866,1,0.661017
18708,14388,1,0.669492
18709,13869,1,0.677966
18709,13867,1,0.686441
18709,13866,1,0.694916
18709,14388,1,0.70339
18710,13869,1,0.711865
18710,13867,1,0.720339
18710,13866,1,0.728814
18710,14388,1,0.737288
74769,13869,1,0.745763
74769,13867,1,0.754238
74769,13866,1,0.762712
74769,14388,1,0.771187
11651,18706,3,0.779661
11651,18707,3,0.788136
11651,18708,3,0.796611
11651,18709,3,0.805085
11651,18710,3,0.81356
11651,74769,3,0.822034
11652,18706,3,0.830509
11652,18707,3,0.838983
11652,18708,3,0.847458
11652,18709,3,0.855933
11652,18710,3,0.864407
11652,74769,3,0.872882
23797,18706,3,0.881356
23797,18707,3,0.889831
23797,18708,3,0.898305
23797,18709,3,0.90678
23797,18710,3,0.915255
23797,74769,3,0.923729
20779,13649,1,0.932204
15461,20662,1,0.940678
15461,20663,1,0.949153
16653,20662,1,0.957628
16653,20663,1,0.966102
18176,20662,1,0.974577
18176,20663,1,0.983051
