vertex_a,vertex_b,edge,distance
19045,54354,1,0
19046,54354,1,0.00334448
19047,54354,1,0.00668896
434233,54354,1,0.0100334
15257,54354,1,0.0133779
15258,54354,1,0.0167224
15259,54354,1,0.0200669
233020,54354,1,0.0234114
12578,17869,1,0.0267558
17246,54354,2,0.0301003
17246,12578,2,0.0334448
22059,15257,1,0.0367893
22059,15258,1,0.0401338
22059,15259,1,0.0434782
22059,233020,1,0.0468227
22059,17246,2,0.0501672
11651,18706,3,0.0535117
11651,18707,3,0.0568562
11651,18708,3,0.0602006
11651,18709,3,0.0635451
11651,18710,3,0.0668896
11651,74769,3,0.0702341
11652,18706,3,0.0735786
11652,18707,3,0.076923
11652,18708,3,0.0802675
11652,18709,3,0.083612
11652,18710,3,0.0869565
11652,74769,3,0.090301
23797,18706,3,0.0936454
23797,18707,3,0.0969899
23797,18708,3,0.100334
23797,18709,3,0.103679
23797,18710,3,0.107023
23797,74769,3,0.110368
22084,11651,2,0.113712
22084,11652,2,0.117057
22084,23797,2,0.120401
64930,11651,2,0.123746
64930,11652,2,0.12709
64930,23797,2,0.130435
19744,22084,2,0.133779
19744,64930,2,0.137124
56717,19744,1,0.140468
56484,18706,2,0.143813
56484,18707,2,0.147157
56484,18708,2,0.150502
56484,18709,2,0.153846
56484,18710,2,0.157191
56484,74769,2,0.160535
56484,11651,2,0.16388
56484,11652,2,0.167224
56484,23797,2,0.170568
110157,15461,1,0.173913
110157,16653,1,0.177257
110157,17532,1,0.180602
110157,18176,1,0.183946
110157,20130,1,0.187291
110157,66922,1,0.190635
12567,12578,2,0.19398
12571,12578,2,0.197324
12443,12578,2,0.200669
12443,12567,3,0.204013
12443,12571,3,0.207358
12444,12578,2,0.210702
12444,12567,3,0.214047
12444,12571,3,0.217391
12445,12578,2,0.220736
12445,12567,3,0.22408
12445,12571,3,0.227425
26413,26395,1,0.230769
26413,26396,1,0.234114
26417,26395,1,0.237458
26417,26396,1,0.240803
12575,22059,1,0.244147
12575,56484,1,0.247492
12566,12575,2,0.250836
12447,12575,2,0.25418
12447,12566,3,0.257525
12448,12575,2,0.260869
12448,12566,3,0.264214
19645,19045,1,0.267558
19645,19046,1,0.270903
19645,19047,1,0.274247
19645,434233,1,0.277592
19645,12567,2,0.280936
19645,12571,2,0.284281
19645,12443,2,0.287625
19645,12444,2,0.29097
19645,12445,2,0.294314
19645,12566,2,0.297659
19645,12447,2,0.301003
19645,12448,2,0.304348
19650,19045,1,0.307692
19650,19046,1,0.311037
19650,19047,1,0.314381
19650,434233,1,0.317726
19650,12567,2,0.32107
19650,12571,2,0.324415
19650,12443,2,0.327759
19650,12444,2,0.331104
19650,12445,2,0.334448
19650,12566,2,0.337792
19650,12447,2,0.341137
19650,12448,2,0.344481
19651,19045,1,0.347826
19651,19046,1,0.35117
19651,19047,1,0.354515
19651,434233,1,0.357859
19651,12567,2,0.361204
19651,12571,2,0.364548
19651,12443,2,0.367893
19651,12444,2,0.371237
19651,12445,2,0.374582
19651,12566,2,0.377926
19651,12447,2,0.381271
19651,12448,2,0.384615
104394,19645,2,0.38796
104394,19650,2,0.391304
104394,19651,2,0.394649
13555,19645,2,0.397993
13555,19650,2,0.401338
13555,19651,2,0.404682
13557,19645,2,0.408027
13557,19650,2,0.411371
13557,19651,2,0.414716
13559,19645,2,0.41806
13559,19650,2,0.421404
13559,19651,2,0.424749
242705,19645,2,0.428093
242705,19650,2,0.431438
242705,19651,2,0.434782
19094,26413,1,0.438127
19094,26417,1,0.441471
26415,26413,1,0.444816
26415,26417,1,0.44816
26416,26413,1,0.451505
26416,26417,1,0.454849
29857,26413,1,0.458194
29857,26417,1,0.461538
26397,15461,3,0.464883
26397,16653,3,0.468227
26397,17532,3,0.471572
26397,18176,3,0.474916
26397,20130,3,0.478261
26397,66922,3,0.481605
26399,15461,3,0.48495
26399,16653,3,0.488294
26399,17532,3,0.491639
26399,18176,3,0.494983
26399,20130,3,0.498328
26399,66922,3,0.501672
