vertex_a,vertex_b,edge,distance
14683,17200,1,0
20845,11909,1,0.0120482
20845,11911,1,0.0240964
20845,12912,1,0.0361446
20845,12913,1,0.0481928
20845,12915,1,0.060241
20845,208647,1,0.0722892
20845,208677,1,0.0843374
20845,231991,1,0.0963856
20845,26427,1,0.108434
20845,78284,1,0.120482
18747,104110,3,0.13253
18747,104111,3,0.144578
18747,11512,3,0.156627
18747,11513,3,0.168675
18747,11514,3,0.180723
18747,11515,3,0.192771
18747,210044,3,0.204819
18747,224129,3,0.216868
18747,432530,3,0.228916
18749,104110,3,0.240964
18749,104111,3,0.253012
18749,11512,3,0.26506
18749,11513,3,0.277109
18749,11514,3,0.289157
18749,11515,3,0.301205
18749,210044,3,0.313253
18749,224129,3,0.325301
18749,432530,3,0.33735
77037,17200,3,0.349398
110115,11909,1,0.361446
110115,11911,1,0.373494
110115,12912,1,0.385542
110115,12913,1,0.397591
110115,12915,1,0.409639
110115,208647,1,0.421687
110115,208677,1,0.433735
110115,231991,1,0.445783
110115,26427,1,0.457832
110115,78284,1,0.46988
13072,11909,1,0.481928
13072,11911,1,0.493976
13072,12912,1,0.506024
13072,12913,1,0.518073
13072,12915,1,0.530121
13072,208647,1,0.542169
13072,208677,1,0.554217
13072,231991,1,0.566265
13072,26427,1,0.578314
13072,78284,1,0.590362
16526,14672,2,0.60241
16526,14682,2,0.614458
16526,18747,2,0.626506
16526,18749,2,0.638555
320024,11909,1,0.650603
320024,11911,1,0.662651
320024,12912,1,0.674699
320024,12913,1,0.686747
320024,12915,1,0.698796
320024,208647,1,0.710844
320024,208677,1,0.722892
320024,231991,1,0.73494
320024,26427,1,0.746988
320024,78284,1,0.759037
13074,11909,1,0.771085
13074,11911,1,0.783133
13074,12912,1,0.795181
13074,12913,1,0.807229
13074,12915,1,0.819278
13074,208647,1,0.831326
13074,208677,1,0.843374
13074,231991,1,0.855422
13074,26427,1,0.86747
13074,78284,1,0.879519
26423,18747,1,0.891567
26423,18749,1,0.903615
15370,18747,1,0.915663
15370,18749,1,0.927711
20683,18747,1,0.93976
20683,18749,1,0.951808
18514,18747,1,0.963856
18514,18749,1,0.975904
