vertex_a,vertex_b,edge,distance
12050,387151,2,0
12050,723817,2,0.00221239
12050,723954,2,0.00442478
16653,102465198,2,0.00663717
16653,102465309,2,0.00884956
16653,387244,2,0.0110619
16653,387245,2,0.0132743
16653,387247,2,0.0154867
16653,387248,2,0.0176991
16653,387249,2,0.0199115
16653,387251,2,0.0221239
16653,387252,2,0.0243363
16653,387253,2,0.0265487
16653,723965,2,0.0287611
12928,102465787,2,0.0309735
12928,387145,2,0.0331858
12929,102465787,2,0.0353982
12929,387145,2,0.0376106
13435,387222,2,0.039823
13435,387223,2,0.0420354
13435,387224,2,0.0442478
13435,723963,2,0.0464602
13436,387222,2,0.0486726
13436,387223,2,0.050885
13436,387224,2,0.0530974
13436,723963,2,0.0553097
15364,102465198,2,0.0575221
15364,102465309,2,0.0597345
15364,387244,2,0.0619469
15364,387245,2,0.0641593
15364,387247,2,0.0663717
15364,387248,2,0.0685841
15364,387249,2,0.0707965
15364,387251,2,0.0730089
15364,387252,2,0.0752213
15364,387253,2,0.0774336
15364,723965,2,0.079646
19211,387135,2,0.0818584
19211,387139,2,0.0840708
19211,387195,2,0.0862832
19211,723891,2,0.0884956
19211,723905,2,0.090708
19211,723942,2,0.0929204
19211,751527,2,0.0951328
19211,751549,2,0.0973452
19211,387140,2,0.0995575
19211,723827,2,0.10177
19211,723828,2,0.103982
17210,387151,2,0.106195
17210,723817,2,0.108407
17210,723954,2,0.110619
12576,723827,2,0.112832
12576,723828,2,0.115044
21417,723944,2,0.117257
22061,387140,2,0.119469
18569,387140,2,0.121681
22003,387140,2,0.123894
56289,387144,2,0.126106
16765,723814,2,0.128319
17295,100316783,2,0.130531
17295,387136,2,0.132743
17295,723959,2,0.134956
17295,723848,2,0.137168
74747,723827,2,0.139381
15430,387144,2,0.141593
70584,723894,2,0.143805
17395,723894,2,0.146018
12443,387134,2,0.14823
12443,387174,2,0.150443
12443,387175,2,0.152655
12443,723949,2,0.154867
12444,387134,2,0.15708
12444,387174,2,0.159292
12444,387175,2,0.161504
12444,723949,2,0.163717
12447,387134,2,0.165929
12447,387174,2,0.168142
12447,387175,2,0.170354
12447,723949,2,0.172566
12448,387134,2,0.174779
12448,387174,2,0.176991
12448,387175,2,0.179204
12448,723949,2,0.181416
18712,100316783,2,0.183628
18712,387136,2,0.185841
18712,723959,2,0.188053
15184,100316783,2,0.190266
15184,387136,2,0.192478
15184,723959,2,0.19469
208727,100316783,2,0.196903
208727,387136,2,0.199115
208727,723959,2,0.201327
108655,100316783,2,0.20354
108655,387136,2,0.205752
108655,723959,2,0.207965
13649,387235,2,0.210177
13649,387236,2,0.212389
13649,723952,2,0.214602
13649,387163,2,0.216814
21808,387159,2,0.219027
22350,387178,2,0.221239
21859,387140,2,0.223451
21859,723827,2,0.225664
21859,723828,2,0.227876
13866,387235,2,0.230089
13866,387236,2,0.232301
13866,723952,2,0.234513
24064,387140,2,0.236726
12043,387174,2,0.238938
20724,387140,2,0.241151
24136,723944,2,0.243363
24136,387201,2,0.245575
13867,387201,2,0.247788
11987,387231,2,0.25
12450,387231,2,0.252212
15368,387231,2,0.254425
20848,387246,2,0.256637
20848,723966,2,0.25885
17869,387246,2,0.261062
17869,723966,2,0.263274
12367,387246,2,0.265487
12367,723966,2,0.267699
15461,102465198,2,0.269912
15461,102465309,2,0.272124
15461,387244,2,0.274336
15461,387245,2,0.276549
15461,387247,2,0.278761
15461,387248,2,0.280974
15461,387249,2,0.283186
15461,387251,2,0.285398
15461,387252,2,0.287611
15461,387253,2,0.289823
15461,723965,2,0.292035
15461,387246,2,0.294248
15461,723966,2,0.29646
18176,102465198,2,0.298673
18176,102465309,2,0.300885
18176,387244,2,0.303097
18176,387245,2,0.30531
18176,387247,2,0.307522
18176,387248,2,0.309735
18176,387249,2,0.311947
18176,387251,2,0.314159
18176,387252,2,0.316372
18176,387253,2,0.318584
18176,723965,2,0.320797
18176,387246,2,0.323009
18176,723966,2,0.325221
13433,387170,2,0.327434
11789,387153,2,0.329646
11789,723818,2,0.331859
11789,723955,2,0.334071
23805,387153,2,0.336283
23805,723818,2,0.338496
23805,723955,2,0.340708
16367,387163,2,0.34292
18708,102465787,2,0.345133
18708,387145,2,0.347345
18709,102465787,2,0.349558
18709,387145,2,0.35177
18710,102465787,2,0.353982
18710,387145,2,0.356195
23939,387161,2,0.358407
18706,102465787,2,0.36062
18706,387145,2,0.362832
18707,102465787,2,0.365044
18707,387145,2,0.367257
74769,102465787,2,0.369469
74769,387145,2,0.371682
13557,387139,2,0.373894
13557,387147,2,0.376106
13557,723815,2,0.378319
15387,387140,2,0.380531
384783,723883,2,0.382743
384783,723884,2,0.384956
384783,723902,2,0.387168
18128,723848,2,0.389381
18129,723848,2,0.391593
18131,723848,2,0.393805
18132,723848,2,0.396018
12151,723944,2,0.39823
12151,387242,2,0.400443
12151,387243,2,0.402655
12151,387147,2,0.404867
12151,723815,2,0.40708
17389,387164,2,0.409292
53614,387140,2,0.411505
13555,387139,2,0.413717
13555,723925,2,0.415929
13555,724063,2,0.418142
93759,723848,2,0.420354
19877,387164,2,0.422566
12125,723837,2,0.424779
12018,387236,2,0.426991
12018,723952,2,0.429204
242705,387139,2,0.431416
212980,102465787,2,0.433628
212980,387145,2,0.435841
22352,723905,2,0.438053
18754,387201,2,0.440266
17118,387140,2,0.442478
12168,387140,2,0.44469
15182,723868,2,0.446903
433759,723868,2,0.449115
14056,100628572,2,0.451328
14056,387143,2,0.45354
14056,724062,2,0.455752
14660,387216,2,0.457965
216456,387216,2,0.460177
22415,387174,2,0.46239
22416,387174,2,0.464602
67849,723908,2,0.466814
71819,723908,2,0.469027
12575,387139,2,0.471239
12575,723925,2,0.473451
22762,723944,2,0.475664
22762,387242,2,0.477876
22762,387243,2,0.480089
16416,387225,2,0.482301
16416,387228,2,0.484513
16416,723836,2,0.486726
22196,387225,2,0.488938
22196,387228,2,0.491151
22196,723836,2,0.493363
11920,387140,2,0.495575
11920,723827,2,0.497788
11920,387161,2,0.5
11920,387225,2,0.502213
11920,387226,2,0.504425
11920,387227,2,0.506637
11920,387228,2,0.50885
11920,723836,2,0.511062
11920,723964,2,0.513274
11920,387144,2,0.515487
11920,723893,2,0.517699
11920,100049549,2,0.519912
11920,387176,2,0.522124
11920,723819,2,0.524336
11920,723890,2,0.526549
11920,723903,2,0.528761
11920,735252,2,0.530974
12703,387173,2,0.533186
20677,723930,2,0.535398
21923,723930,2,0.537611
21960,723930,2,0.539823
329278,723930,2,0.542036
81877,723930,2,0.544248
192119,723824,2,0.54646
192119,723825,2,0.548673
192119,723826,2,0.550885
14365,723895,2,0.553097
16402,723895,2,0.55531
19684,723895,2,0.557522
11848,723895,2,0.559735
67653,723895,2,0.561947
18792,100124432,2,0.564159
18669,723870,2,0.566372
18671,723870,2,0.568584
17250,723883,2,0.570797
17250,723884,2,0.573009
17250,723902,2,0.575221
17250,723946,2,0.577434
140486,102465198,2,0.579646
140486,102465309,2,0.581859
140486,387244,2,0.584071
140486,387245,2,0.586283
140486,387247,2,0.588496
140486,387248,2,0.590708
140486,387249,2,0.592921
140486,387251,2,0.595133
140486,387252,2,0.597345
140486,387253,2,0.599558
140486,723965,2,0.60177
636931,102465198,2,0.603982
636931,102465309,2,0.606195
636931,387244,2,0.608407
636931,387245,2,0.61062
636931,387247,2,0.612832
636931,387248,2,0.615044
636931,387249,2,0.617257
636931,387251,2,0.619469
636931,387252,2,0.621682
636931,387253,2,0.623894
636931,723965,2,0.626106
12189,387164,2,0.628319
18033,387133,2,0.630531
18033,723967,2,0.632744
18033,723968,2,0.634956
16150,387194,2,0.637168
16150,723821,2,0.639381
21825,723891,2,0.641593
19225,387194,2,0.643805
19225,723821,2,0.646018
26413,387216,2,0.64823
26413,387144,2,0.650443
26413,723893,2,0.652655
26413,387190,2,0.654867
26417,387216,2,0.65708
26417,387144,2,0.659292
26417,723893,2,0.661505
26417,387190,2,0.663717
18750,387163,2,0.665929
18750,387161,2,0.668142
18750,387225,2,0.670354
18750,387226,2,0.672567
18750,387227,2,0.674779
18750,387228,2,0.676991
18750,723836,2,0.679204
18750,723964,2,0.681416
18750,387144,2,0.683629
18750,723893,2,0.685841
18750,723883,2,0.688053
18750,723884,2,0.690266
18750,723902,2,0.692478
18750,723824,2,0.69469
18750,723825,2,0.696903
18750,723826,2,0.699115
18750,387190,2,0.701328
18750,387237,2,0.70354
18750,723953,2,0.705752
18751,387163,2,0.707965
18751,387161,2,0.710177
18751,387225,2,0.71239
18751,387226,2,0.714602
18751,387227,2,0.716814
18751,387228,2,0.719027
18751,723836,2,0.721239
18751,723964,2,0.723452
18751,387144,2,0.725664
18751,723893,2,0.727876
18751,723883,2,0.730089
18751,723884,2,0.732301
18751,723902,2,0.734513
18751,723824,2,0.736726
18751,723825,2,0.738938
18751,723826,2,0.741151
18751,387190,2,0.743363
18751,387237,2,0.745575
18751,723953,2,0.747788
18752,387163,2,0.75
18752,387161,2,0.752213
18752,387225,2,0.754425
18752,387226,2,0.756637
18752,387227,2,0.75885
18752,387228,2,0.761062
18752,723836,2,0.763275
18752,723964,2,0.765487
18752,387144,2,0.767699
18752,723893,2,0.769912
18752,723883,2,0.772124
18752,723884,2,0.774336
18752,723902,2,0.776549
18752,723824,2,0.778761
18752,723825,2,0.780974
18752,723826,2,0.783186
18752,387190,2,0.785398
18752,387237,2,0.787611
18752,723953,2,0.789823
14784,387144,2,0.792036
14784,723893,2,0.794248
14784,387190,2,0.79646
14784,387237,2,0.798673
14784,723953,2,0.800885
14184,387222,2,0.803098
14184,387223,2,0.80531
14184,387224,2,0.807522
14184,723963,2,0.809735
14184,387235,2,0.811947
14184,387236,2,0.81416
14184,723952,2,0.816372
14184,387163,2,0.818584
14184,723892,2,0.820797
14184,387229,2,0.823009
14184,387216,2,0.825221
14184,387144,2,0.827434
14184,723893,2,0.829646
14184,100628572,2,0.831859
14184,387143,2,0.834071
14184,724062,2,0.836283
14184,723824,2,0.838496
14184,723825,2,0.840708
14184,723826,2,0.842921
14184,387190,2,0.845133
73086,723824,2,0.847345
73086,723825,2,0.849558
73086,723826,2,0.85177
22059,387235,2,0.853983
22059,387236,2,0.856195
22059,723952,2,0.858407
22059,387161,2,0.86062
22059,387225,2,0.862832
22059,387226,2,0.865044
22059,387227,2,0.867257
22059,387228,2,0.869469
22059,723836,2,0.871682
22059,723964,2,0.873894
22059,723814,2,0.876106
12578,387235,2,0.878319
12578,387236,2,0.880531
12578,723952,2,0.882744
17248,387144,2,0.884956
17248,723893,2,0.887168
17248,387237,2,0.889381
17248,723953,2,0.891593
17246,723827,2,0.893806
17246,387144,2,0.896018
17246,723893,2,0.89823
18595,387222,2,0.900443
18595,387223,2,0.902655
18595,387224,2,0.904868
18595,723963,2,0.90708
18803,387225,2,0.909292
18803,387226,2,0.911505
18803,387227,2,0.913717
18803,387228,2,0.915929
18803,723836,2,0.918142
18803,723964,2,0.920354
18803,100628572,2,0.922567
18803,387143,2,0.924779
18803,724062,2,0.926991
234779,387225,2,0.929204
234779,387226,2,0.931416
234779,387227,2,0.933629
234779,387228,2,0.935841
234779,723836,2,0.938053
234779,723964,2,0.940266
234779,100628572,2,0.942478
234779,387143,2,0.944691
234779,724062,2,0.946903
110157,387161,2,0.949115
110157,387190,2,0.951328
26395,387190,2,0.95354
26396,387190,2,0.955752
20662,387161,2,0.957965
20662,387190,2,0.960177
20663,387161,2,0.96239
20663,387190,2,0.964602
20416,723883,2,0.966814
20416,723884,2,0.969027
20416,723902,2,0.971239
18590,387225,2,0.973452
18590,387226,2,0.975664
18590,387227,2,0.977876
18590,387228,2,0.980089
18590,723836,2,0.982301
18590,723964,2,0.984514
271849,387237,2,0.986726
271849,723953,2,0.988938
18591,387161,2,0.991151
18596,387161,2,0.993363
171543,723827,2,0.995575
