vertex_a,vertex_b,edge,distance
14683,13488,1,0
224129,14683,1,0.0138889
18747,224129,3,0.0277778
18749,224129,3,0.0416667
14677,108068,1,0.0555556
14677,108069,1,0.0694445
14677,13489,1,0.0833334
14678,108068,1,0.0972223
14678,108069,1,0.111111
14678,13489,1,0.125
14679,108068,1,0.138889
14679,108069,1,0.152778
14679,13489,1,0.166667
12568,16476,1,0.180556
12568,14282,1,0.194445
18033,16476,1,0.208333
18033,14282,1,0.222222
19697,16476,1,0.236111
19697,14282,1,0.25
11909,18747,1,0.263889
11909,18749,1,0.277778
11911,18747,1,0.291667
11911,18749,1,0.305556
12912,18747,1,0.319445
12912,18749,1,0.333334
12913,18747,1,0.347222
12913,18749,1,0.361111
12915,18747,1,0.375
12915,18749,1,0.388889
208647,18747,1,0.402778
208647,18749,1,0.416667
208677,18747,1,0.430556
208677,18749,1,0.444445
231991,18747,1,0.458334
231991,18749,1,0.472223
26427,18747,1,0.486111
26427,18749,1,0.5
78284,18747,1,0.513889
78284,18749,1,0.527778
18610,11909,1,0.541667
18610,11911,1,0.555556
18610,12912,1,0.569445
18610,12913,1,0.583334
18610,12915,1,0.597223
18610,208647,1,0.611112
18610,208677,1,0.625
18610,231991,1,0.638889
18610,26427,1,0.652778
18610,78284,1,0.666667
12064,11909,1,0.680556
12064,11911,1,0.694445
12064,12912,1,0.708334
12064,12913,1,0.722223
12064,12915,1,0.736112
12064,208647,1,0.750001
12064,208677,1,0.763889
12064,231991,1,0.777778
12064,26427,1,0.791667
12064,78284,1,0.805556
14800,16476,1,0.819445
14800,14282,1,0.833334
19049,12568,1,0.847223
13385,12568,1,0.861112
13385,14810,3,0.875001
13385,14811,3,0.88889
13385,14812,3,0.902778
13385,14813,3,0.916667
13385,14814,3,0.930556
13385,170483,3,0.944445
13385,242443,3,0.958334
12569,12568,3,0.972223
