vertex_a,vertex_b,edge,distance
17874,81897,1,0
20339,21926,1,0.0357143
22329,21926,1,0.0714286
15894,15978,1,0.107143
15894,21926,1,0.142857
15930,15978,1,0.178571
209176,15978,1,0.214286
14103,14102,3,0.25
14682,14063,1,0.285714
18795,14682,1,0.321429
18796,14682,1,0.357143
18797,14682,1,0.392857
18798,14682,1,0.428572
18750,18795,3,0.464286
18750,18796,3,0.5
18750,18797,3,0.535714
18750,18798,3,0.571429
18751,18795,3,0.607143
18751,18796,3,0.642857
18751,18797,3,0.678572
18751,18798,3,0.714286
18752,18795,3,0.75
18752,18796,3,0.785715
18752,18797,3,0.821429
18752,18798,3,0.857143
16644,50492,2,0.892857
385643,50492,2,0.928572
