vertex_a,vertex_b,edge,distance
66681,103988,3,0
66681,15275,3,0.0140845
66681,15277,3,0.028169
66681,212032,3,0.0422535
66681,216019,3,0.056338
72157,103988,3,0.0704225
72157,15275,3,0.084507
72157,15277,3,0.0985915
72157,212032,3,0.112676
72157,216019,3,0.12676
216558,66681,3,0.140845
216558,72157,3,0.154929
74246,216558,3,0.169014
22235,216558,3,0.183098
22235,74246,3,0.197183
14751,103988,3,0.211267
14751,15275,3,0.225352
14751,15277,3,0.239436
14751,212032,3,0.253521
14751,216019,3,0.267605
14583,15275,3,0.28169
14583,15277,3,0.295774
14583,212032,3,0.309859
14583,216019,3,0.323943
14583,14751,3,0.338028
14584,15275,3,0.352112
14584,15277,3,0.366197
14584,212032,3,0.380281
14584,216019,3,0.394366
14584,14751,3,0.40845
29858,15275,3,0.422535
29858,15277,3,0.436619
29858,212032,3,0.450704
29858,216019,3,0.464788
54128,15275,3,0.478873
54128,15277,3,0.492957
54128,212032,3,0.507042
54128,216019,3,0.521127
331026,29858,3,0.535211
331026,54128,3,0.549295
69080,29858,3,0.56338
69080,54128,3,0.577465
218138,331026,3,0.591549
218138,69080,3,0.605633
22122,218138,3,0.619718
110119,15275,3,0.633803
110119,15277,3,0.647887
110119,212032,3,0.661971
110119,216019,3,0.676056
110119,14751,3,0.690141
54342,15275,3,0.704225
54342,15277,3,0.718309
54342,212032,3,0.732394
54342,216019,3,0.746479
54342,14583,3,0.760563
54342,14584,3,0.774647
109785,54342,3,0.788732
107652,109785,3,0.802817
227620,109785,3,0.816901
94181,50798,3,0.830985
94181,15275,3,0.84507
94181,15277,3,0.859155
94181,212032,3,0.873239
94181,216019,3,0.887323
94181,110119,3,0.901408
67311,94181,3,0.915493
14430,14635,3,0.929577
75540,234730,3,0.943661
67883,22235,3,0.957746
12763,12764,3,0.971831
