vertex_a,vertex_b,edge,distance
18293,13382,3,0
239017,13382,3,0.0108696
239017,18293,3,0.0217392
78920,13382,3,0.0326088
78920,18293,3,0.0434784
78920,239017,3,0.054348
20916,78920,3,0.0652176
20917,78920,3,0.0760872
20917,20916,3,0.0869568
56451,78920,3,0.0978264
56451,20916,3,0.108696
56451,20917,3,0.119566
269951,15926,3,0.130435
15929,15926,3,0.141305
15929,269951,3,0.152174
170718,15926,3,0.163044
170718,269951,3,0.173914
243996,15926,3,0.184783
243996,269951,3,0.195653
67834,15926,3,0.206522
67834,269951,3,0.217392
11428,15926,3,0.228262
11428,269951,3,0.239131
11428,15929,3,0.250001
11428,170718,3,0.26087
11428,243996,3,0.27174
11428,67834,3,0.28261
11428,104112,3,0.293479
11429,15926,3,0.304349
11429,269951,3,0.315218
11429,15929,3,0.326088
11429,170718,3,0.336958
11429,243996,3,0.347827
11429,67834,3,0.358697
11429,104112,3,0.369566
11429,11428,3,0.380436
12974,104112,3,0.391306
12974,11428,3,0.402175
12974,11429,3,0.413045
71832,104112,3,0.423914
71832,11428,3,0.434784
71832,11429,3,0.445654
17448,104112,3,0.456523
17448,14194,3,0.467393
17448,12974,3,0.478262
17448,71832,3,0.489132
17449,104112,3,0.500002
17449,14194,3,0.510871
17449,12974,3,0.521741
17449,71832,3,0.53261
18597,13382,3,0.54348
18598,13382,3,0.55435
18598,18597,3,0.565219
68263,13382,3,0.576089
68263,18597,3,0.586958
68263,18598,3,0.597828
235339,13382,3,0.608698
235339,104112,3,0.619567
235339,12974,3,0.630437
235339,71832,3,0.641306
235339,18597,3,0.652176
235339,18598,3,0.663046
235339,68263,3,0.673915
18534,104112,3,0.684785
18534,12974,3,0.695654
18534,71832,3,0.706524
18534,17448,3,0.717394
18534,17449,3,0.728263
18534,18563,3,0.739133
74551,104112,3,0.750002
74551,12974,3,0.760872
74551,71832,3,0.771742
74551,17448,3,0.782611
74551,17449,3,0.793481
74551,18563,3,0.80435
66052,20916,3,0.81522
66052,20917,3,0.82609
66052,56451,3,0.836959
66052,14194,3,0.847829
66925,20916,3,0.858698
66925,20917,3,0.869568
66925,56451,3,0.880438
66925,14194,3,0.891307
66945,20916,3,0.902177
66945,20917,3,0.913046
66945,56451,3,0.923916
66945,14194,3,0.934786
67680,20916,3,0.945655
67680,20917,3,0.956525
67680,56451,3,0.967394
67680,14194,3,0.978264
