vertex_a,vertex_b,edge,distance
110695,243376,3,0
110695,243377,3,0.0103093
110695,69761,3,0.0206186
110695,76507,3,0.0309279
11669,243376,3,0.0412372
11669,243377,3,0.0515465
11669,69761,3,0.0618558
11669,76507,3,0.0721651
11671,243376,3,0.0824744
11671,243377,3,0.0927837
11671,69761,3,0.103093
11671,76507,3,0.113402
56752,243376,3,0.123712
56752,243377,3,0.134021
56752,69761,3,0.14433
56752,76507,3,0.15464
72535,243376,3,0.164949
72535,243377,3,0.175258
72535,69761,3,0.185567
72535,76507,3,0.195877
20603,20810,3,0.206186
20603,100041585,3,0.216495
20603,11702,3,0.226805
109731,20229,3,0.237114
109731,69215,3,0.247423
17161,20229,3,0.257733
17161,69215,3,0.268042
107239,110695,3,0.278351
107239,11669,3,0.28866
107239,11671,3,0.29897
107239,56752,3,0.309279
107239,72535,3,0.319588
66054,110695,3,0.329898
66054,11669,3,0.340207
66054,11671,3,0.350516
66054,56752,3,0.360826
66054,72535,3,0.371135
66054,107239,3,0.381444
14431,67092,3,0.391753
12709,14431,3,0.402063
12715,14431,3,0.412372
12716,14431,3,0.422681
76722,14431,3,0.432991
242669,67092,3,0.4433
75986,242669,3,0.453609
338403,110695,3,0.463919
338403,11669,3,0.474228
338403,11671,3,0.484537
338403,56752,3,0.494846
338403,72535,3,0.505156
338403,107239,3,0.515465
228608,20603,3,0.525774
18125,67092,3,0.536084
18126,67092,3,0.546393
18126,18125,3,0.556702
18127,67092,3,0.567012
18127,18125,3,0.577321
18127,18126,3,0.58763
18242,11846,3,0.597939
18242,11847,3,0.608249
19125,209027,3,0.618558
19125,66194,3,0.628867
19125,69051,3,0.639177
212647,18242,3,0.649486
212647,209027,3,0.659795
212647,66194,3,0.670104
212647,69051,3,0.680414
212647,19125,3,0.690723
56454,212647,3,0.701032
18451,209027,3,0.711342
18451,66194,3,0.721651
18451,69051,3,0.73196
18452,209027,3,0.74227
18452,66194,3,0.752579
18452,69051,3,0.762888
320452,209027,3,0.773197
320452,66194,3,0.783507
320452,69051,3,0.793816
56189,209027,3,0.804125
56189,66194,3,0.814435
56189,69051,3,0.824744
56189,18451,3,0.835053
56189,18452,3,0.845363
56189,320452,3,0.855672
18263,11846,3,0.865981
18263,11847,3,0.876291
18263,18242,3,0.8866
332942,11846,3,0.896909
332942,11847,3,0.907218
332942,18242,3,0.917528
14718,212647,3,0.927837
14719,212647,3,0.938146
76615,212647,3,0.948456
67432,14718,3,0.958765
67432,14719,3,0.969074
67432,76615,3,0.979384
