vertex_a,vertex_b,edge,distance
16956,105886299,1,0
16956,11813,1,0.037037
16956,30924,2,0.074074
16956,57875,2,0.111111
16956,11818,1,0.148148
11303,11806,3,0.185185
16835,238055,3,0.222222
16816,11806,1,0.259259
16816,11812,1,0.296296
20661,238055,3,0.333333
100102,16835,3,0.37037
100017,16835,3,0.407407
30960,59045,3,0.444444
56491,59045,3,0.481481
79196,18145,3,0.518518
22333,59045,3,0.555555
22333,20845,3,0.592592
22334,59045,3,0.629629
22334,20845,3,0.666666
22335,59045,3,0.703703
22335,20845,3,0.74074
12257,22333,3,0.777777
12257,22334,3,0.814814
12257,22335,3,0.851851
14725,11816,3,0.888888
16971,11816,3,0.925925
