vertex_a,vertex_b,edge,distance
11668,11522,3,0
11668,11529,3,0.00143266
11668,11532,3,0.00286532
11668,26876,3,0.00429798
11668,63857,3,0.00573064
19378,11522,3,0.0071633
19378,11529,3,0.00859596
19378,11532,3,0.0100286
19378,26876,3,0.0114613
19378,63857,3,0.0128939
26358,11522,3,0.0143266
26358,11529,3,0.0157593
26358,11532,3,0.0171919
26358,26876,3,0.0186246
26358,63857,3,0.0200572
56847,11522,3,0.0214899
56847,11529,3,0.0229226
56847,11532,3,0.0243552
56847,26876,3,0.0257879
56847,63857,3,0.0272205
11761,11522,3,0.0286532
11761,11529,3,0.0300859
11761,11532,3,0.0315185
11761,26876,3,0.0329512
11761,63857,3,0.0343838
213043,11522,3,0.0358165
213043,11529,3,0.0372492
213043,11532,3,0.0386818
213043,26876,3,0.0401145
213043,63857,3,0.0415471
71724,11522,3,0.0429798
71724,11529,3,0.0444125
71724,11532,3,0.0458451
71724,26876,3,0.0472778
71724,63857,3,0.0487104
71872,11522,3,0.0501431
71872,11529,3,0.0515758
71872,11532,3,0.0530084
71872,26876,3,0.0544411
71872,63857,3,0.0558737
79235,11522,3,0.0573064
79235,11529,3,0.0587391
79235,11532,3,0.0601717
79235,26876,3,0.0616044
17252,11522,3,0.063037
17252,11529,3,0.0644697
17252,11532,3,0.0659024
17252,26876,3,0.067335
17252,63857,3,0.0687677
98711,11522,3,0.0702003
98711,11529,3,0.071633
98711,11532,3,0.0730657
98711,26876,3,0.0744983
98711,63857,3,0.075931
67442,11522,3,0.0773636
67442,11529,3,0.0787963
67442,11532,3,0.080229
67442,26876,3,0.0816616
67442,17252,3,0.0830943
67442,98711,3,0.0845269
19892,79235,3,0.0859596
77974,11522,3,0.0873923
77974,11529,3,0.0888249
77974,11532,3,0.0902576
77974,26876,3,0.0916902
77974,63857,3,0.0931229
13350,17252,3,0.0945556
13350,19682,3,0.0959882
13350,98711,3,0.0974209
13350,19892,3,0.0988535
245532,17252,3,0.100286
245532,19682,3,0.101719
245532,98711,3,0.103152
245532,19892,3,0.104584
13082,11668,3,0.106017
13082,19378,3,0.10745
13082,26358,3,0.108882
13082,56847,3,0.110315
13082,11761,3,0.111747
13082,213043,3,0.11318
13082,71724,3,0.114613
13082,71872,3,0.116045
232174,11668,3,0.117478
232174,19378,3,0.118911
232174,26358,3,0.120343
232174,56847,3,0.121776
232174,11761,3,0.123209
232174,213043,3,0.124641
232174,71724,3,0.126074
232174,71872,3,0.127507
546726,11668,3,0.128939
546726,19378,3,0.130372
546726,26358,3,0.131805
546726,56847,3,0.133237
546726,11761,3,0.13467
546726,213043,3,0.136103
546726,71724,3,0.137535
546726,71872,3,0.138968
100041375,11668,3,0.140401
100041375,19378,3,0.141833
100041375,26358,3,0.143266
100041375,56847,3,0.144699
100041375,11761,3,0.146131
100041375,213043,3,0.147564
100041375,71724,3,0.148997
100041375,71872,3,0.150429
13112,11668,3,0.151862
13112,19378,3,0.153295
13112,26358,3,0.154727
13112,56847,3,0.15616
13112,11761,3,0.157593
13112,213043,3,0.159025
13112,71724,3,0.160458
13112,71872,3,0.161891
13113,11668,3,0.163323
13113,19378,3,0.164756
13113,26358,3,0.166189
13113,56847,3,0.167621
13113,11761,3,0.169054
13113,213043,3,0.170487
13113,71724,3,0.171919
13113,71872,3,0.173352
13114,11668,3,0.174785
13114,19378,3,0.176217
13114,26358,3,0.17765
13114,56847,3,0.179083
13114,11761,3,0.180515
13114,213043,3,0.181948
13114,71724,3,0.18338
13114,71872,3,0.184813
337924,11668,3,0.186246
337924,19378,3,0.187678
337924,26358,3,0.189111
337924,56847,3,0.190544
337924,11761,3,0.191976
337924,213043,3,0.193409
337924,71724,3,0.194842
337924,71872,3,0.196274
53973,11668,3,0.197707
53973,19378,3,0.19914
53973,26358,3,0.200572
53973,56847,3,0.202005
53973,11761,3,0.203438
53973,213043,3,0.20487
53973,71724,3,0.206303
53973,71872,3,0.207736
56388,11668,3,0.209168
56388,19378,3,0.210601
56388,26358,3,0.212034
