vertex_a,vertex_b,edge,distance
12675,26409,1,0
66724,22034,1,0.00326797
68652,22034,1,0.00653594
18035,16150,1,0.00980391
18035,12675,1,0.0130719
16151,26409,1,0.0163398
16151,66724,1,0.0196078
16151,68652,1,0.0228758
18033,22034,1,0.0261438
18033,18035,3,0.0294117
19697,22034,1,0.0326797
19697,18035,3,0.0359477
14281,22034,1,0.0392156
14282,22034,1,0.0424836
14283,22034,1,0.0457516
16476,22034,1,0.0490195
16478,22034,1,0.0522875
16172,140806,1,0.0555555
50905,140806,1,0.0588235
57890,234836,1,0.0620914
103213,16172,3,0.0653594
103213,50905,1,0.0686274
103213,57890,1,0.0718953
171095,16171,1,0.0751633
171095,257630,1,0.0784313
171095,103213,3,0.0816993
171095,22031,2,0.0849672
22033,103213,1,0.0882352
22030,103213,1,0.0915032
15568,22033,1,0.0947711
15568,22030,1,0.0980391
110809,22033,2,0.101307
110809,22030,2,0.104575
19094,22034,1,0.107843
225724,22034,1,0.111111
23939,22034,1,0.114379
26413,22034,1,0.117647
26413,16172,1,0.120915
26413,171095,1,0.124183
26414,22034,1,0.127451
26415,22034,1,0.130719
26416,22034,1,0.133987
26417,22034,1,0.137255
26417,16172,1,0.140523
26417,171095,1,0.143791
26419,22034,1,0.147059
26420,22034,1,0.150327
29857,22034,1,0.153595
332110,22034,1,0.156863
50772,22034,1,0.160131
12608,22034,1,0.163399
12608,26413,2,0.166666
12608,26417,2,0.169934
71609,16172,1,0.173202
71609,50905,1,0.17647
14082,71609,1,0.179738
12367,14082,1,0.183006
12370,14082,1,0.186274
56637,16172,1,0.189542
56637,171095,1,0.19281
14825,18033,1,0.196078
14825,19697,1,0.199346
14825,14281,1,0.202614
14825,14282,1,0.205882
14825,14283,1,0.20915
14825,16476,1,0.212418
14825,16478,1,0.215686
14825,12608,1,0.218954
20310,18033,1,0.222222
20310,19697,1,0.22549
20310,14281,1,0.228758
20310,14282,1,0.232026
20310,14283,1,0.235294
20310,16476,1,0.238562
20310,16478,1,0.24183
20310,12608,1,0.245098
330122,18033,1,0.248366
330122,19697,1,0.251634
330122,14281,1,0.254902
330122,14282,1,0.25817
330122,14283,1,0.261438
330122,16476,1,0.264706
330122,16478,1,0.267974
330122,12608,1,0.271242
20293,18033,1,0.274509
20293,19697,1,0.277777
20293,14281,1,0.281045
20293,14282,1,0.284313
20293,14283,1,0.287581
20293,16476,1,0.290849
20293,16478,1,0.294117
20293,12608,1,0.297385
20296,18033,1,0.300653
20296,19697,1,0.303921
20296,14281,1,0.307189
20296,14282,1,0.310457
20296,14283,1,0.313725
20296,16476,1,0.316993
20296,16478,1,0.320261
20296,12608,1,0.323529
20306,18033,1,0.326797
20306,19697,1,0.330065
20306,14281,1,0.333333
20306,14282,1,0.336601
20306,14283,1,0.339869
20306,16476,1,0.343137
20306,16478,1,0.346405
20306,12608,1,0.349673
20297,18033,1,0.352941
20297,19697,1,0.356209
20297,14281,1,0.359477
20297,14282,1,0.362745
20297,14283,1,0.366013
20297,16476,1,0.369281
20297,16478,1,0.372549
20297,12608,1,0.375817
56519,18033,1,0.379085
56519,19697,1,0.382352
56519,14281,1,0.38562
56519,14282,1,0.388888
56519,14283,1,0.392156
56519,16476,1,0.395424
56519,16478,1,0.398692
56519,12608,1,0.40196
17833,18033,1,0.405228
17833,19697,1,0.408496
17833,14281,1,0.411764
17833,14282,1,0.415032
17833,14283,1,0.4183
17833,16476,1,0.421568
17833,16478,1,0.424836
17833,12608,1,0.428104
17395,18033,1,0.431372
17395,19697,1,0.43464
17395,14281,1,0.437908
