vertex_a,vertex_b,edge,distance
12974,14718,3,0
12974,14719,3,0.0333333
12974,76615,3,0.0666666
71832,14718,3,0.0999999
71832,14719,3,0.133333
71832,76615,3,0.166667
217214,14718,3,0.2
217214,14719,3,0.233333
217214,76615,3,0.266666
217214,108682,3,0.3
217214,76282,3,0.333333
11428,12974,3,0.366666
11428,71832,3,0.4
11429,12974,3,0.433333
11429,71832,3,0.466666
11429,11428,3,0.5
15926,11428,3,0.533333
15926,11429,3,0.566666
269951,11428,3,0.599999
269951,11429,3,0.633333
269951,15926,3,0.666666
15929,11428,3,0.699999
15929,11429,3,0.733333
170718,11428,3,0.766666
170718,11429,3,0.799999
243996,11428,3,0.833333
243996,11429,3,0.866666
67834,11428,3,0.899999
67834,11429,3,0.933332
