vertex_a,vertex_b,edge,distance
12367,12371,1,0
12367,12364,1,0.00526316
20192,19164,1,0.0105263
20192,19165,1,0.0157895
16438,19164,1,0.0210526
16438,19165,1,0.0263158
16439,19164,1,0.031579
16439,19165,1,0.0368421
16440,19164,1,0.0421053
16440,19165,1,0.0473684
14682,108071,1,0.0526316
14682,12669,1,0.0578948
14682,12671,1,0.0631579
14682,213788,1,0.0684211
18795,14682,1,0.0736842
18796,14682,1,0.0789474
18797,14682,1,0.0842106
18798,14682,1,0.0894737
12569,12333,1,0.0947369
12569,12334,1,0.1
17762,12367,1,0.105263
17762,12569,1,0.110526
17762,12568,1,0.11579
21937,21926,1,0.121053
14082,14102,1,0.126316
14082,21937,1,0.131579
12370,14082,1,0.136842
12122,12370,1,0.142105
13666,19164,2,0.147368
13666,19165,2,0.152632
78943,19164,2,0.157895
78943,19165,2,0.163158
226641,19164,2,0.168421
226641,19165,2,0.173684
19055,12313,1,0.178947
19055,12314,1,0.184211
19055,12315,1,0.189474
19055,494124,1,0.194737
19055,70405,1,0.2
19055,75600,1,0.205263
19055,80796,1,0.210526
19056,12313,1,0.21579
19056,12314,1,0.221053
19056,12315,1,0.226316
19056,494124,1,0.231579
19056,70405,1,0.236842
19056,75600,1,0.242105
19056,80796,1,0.247369
19057,12313,1,0.252632
19057,12314,1,0.257895
19057,12315,1,0.263158
19057,494124,1,0.268421
19057,70405,1,0.273684
19057,75600,1,0.278947
19057,80796,1,0.284211
19058,12313,1,0.289474
19058,12314,1,0.294737
19058,12315,1,0.3
19058,494124,1,0.305263
19058,70405,1,0.310526
19058,75600,1,0.31579
19058,80796,1,0.321053
19059,12313,1,0.326316
19059,12314,1,0.331579
19059,12315,1,0.336842
19059,494124,1,0.342105
19059,70405,1,0.347369
19059,75600,1,0.352632
19059,80796,1,0.357895
12015,19055,1,0.363158
12015,19056,1,0.368421
12015,19057,1,0.373684
12015,19058,1,0.378948
12015,19059,1,0.384211
11785,11820,3,0.389474
16971,11816,1,0.394737
115487111,11820,2,0.4
14433,11820,2,0.405263
234664,11820,3,0.410526
56637,19164,1,0.41579
56637,12568,1,0.421053
56637,19055,1,0.426316
56637,19056,1,0.431579
56637,19057,1,0.436842
56637,19058,1,0.442105
56637,19059,1,0.447369
22030,78943,3,0.452632
26408,22030,1,0.457895
22241,56717,2,0.463158
29869,56717,2,0.468421
51897,56717,2,0.473684
12421,56717,2,0.478948
68118,56717,2,0.484211
52639,329015,3,0.489474
52639,76559,3,0.494737
74781,329015,3,0.5
74781,76559,3,0.505263
56208,228361,1,0.510527
26400,26408,1,0.51579
13665,13666,1,0.521053
11911,13665,1,0.526316
16572,56637,2,0.531579
16573,56637,2,0.536842
16574,56637,2,0.542105
16593,56637,2,0.547369
16594,56637,2,0.552632
232943,56637,2,0.557895
74764,56637,2,0.563158
22142,17762,2,0.568421
22143,17762,2,0.573684
22144,17762,2,0.578948
22145,17762,2,0.584211
22146,17762,2,0.589474
22147,17762,2,0.594737
238463,17762,2,0.6
53857,17762,2,0.605263
22151,17762,2,0.610527
22152,17762,2,0.61579
22153,17762,2,0.621053
22154,17762,2,0.626316
227613,17762,2,0.631579
545486,17762,2,0.636842
67951,17762,2,0.642106
73710,17762,2,0.647369
12387,56637,2,0.652632
15461,11596,1,0.657895
16653,11596,1,0.663158
18176,11596,1,0.668421
13058,11596,1,0.673684
237038,11596,1,0.678948
50490,11596,1,0.684211
18033,13058,3,0.689474
18033,237038,3,0.694737
18033,50490,3,0.7
19697,13058,3,0.705263
19697,237038,3,0.710527
19697,50490,3,0.71579
16193,18033,1,0.721053
16193,19697,1,0.726316
16175,18033,1,0.731579
16175,19697,1,0.736842
18126,18033,1,0.742106
18126,19697,1,0.747369
19225,18033,1,0.752632
19225,19697,1,0.757895
12977,18033,1,0.763158
12977,19697,1,0.768421
16337,16333,1,0.773685
16337,16334,1,0.778948
16367,26414,2,0.784211
16367,26419,2,0.789474
16367,26420,2,0.794737
16367,16337,1,0.8
16369,26414,2,0.805263
16369,26419,2,0.810527
16369,26420,2,0.81579
16369,16337,1,0.821053
16370,26414,2,0.826316
16370,26419,2,0.831579
16370,26420,2,0.836842
16370,16337,1,0.842106
384783,26414,2,0.847369
384783,26419,2,0.852632
384783,26420,2,0.857895
384783,16337,1,0.863158
109880,56637,1,0.868421
109880,15461,1,0.873685
109880,16653,1,0.878948
109880,18176,1,0.884211
110157,56637,1,0.889474
110157,15461,1,0.894737
110157,16653,1,0.9
110157,18176,1,0.905264
11836,56637,1,0.910527
11836,15461,1,0.91579
11836,16653,1,0.921053
11836,18176,1,0.926316
26395,56637,1,0.931579
26395,109880,1,0.936842
26395,110157,1,0.942106
26395,11836,1,0.947369
26396,56637,1,0.952632
26396,109880,1,0.957895
26396,110157,1,0.963158
26396,11836,1,0.968421
22433,78943,1,0.973685
22433,226641,1,0.978948
13198,226641,1,0.984211
13198,11911,1,0.989474
