vertex_a,vertex_b,edge,distance
268930,17451,2,0
26395,17451,1,0.0042735
17222,17120,2,0.008547
17222,56150,2,0.0128205
17222,71890,2,0.017094
217232,17120,2,0.0213675
217232,56150,2,0.025641
217232,71890,2,0.0299145
52206,17120,2,0.034188
52206,56150,2,0.0384615
52206,71890,2,0.042735
52563,17120,2,0.0470085
52563,56150,2,0.051282
52563,71890,2,0.0555555
52717,17120,2,0.059829
52717,56150,2,0.0641025
52717,71890,2,0.068376
56317,17120,2,0.0726495
56317,56150,2,0.076923
56317,71890,2,0.0811965
59008,17120,2,0.08547
59008,56150,2,0.0897435
59008,71890,2,0.094017
66156,17120,2,0.0982905
66156,56150,2,0.102564
66156,71890,2,0.106838
66440,17120,2,0.111111
66440,56150,2,0.115385
66440,71890,2,0.119658
68999,17120,2,0.123932
68999,56150,2,0.128205
68999,71890,2,0.132478
69010,17120,2,0.136752
69010,56150,2,0.141026
69010,71890,2,0.145299
69957,17120,2,0.149573
69957,56150,2,0.153846
69957,71890,2,0.15812
75430,17120,2,0.162393
75430,56150,2,0.166667
75430,71890,2,0.17094
99152,17120,2,0.175214
99152,56150,2,0.179487
99152,71890,2,0.183761
30939,17222,2,0.188034
30939,217232,2,0.192308
30939,52206,2,0.196581
30939,52563,2,0.200855
30939,52717,2,0.205128
30939,56317,2,0.209402
30939,59008,2,0.213675
30939,66156,2,0.217949
30939,66440,2,0.222222
30939,68999,2,0.226496
30939,69010,2,0.230769
30939,69957,2,0.235043
30939,75430,2,0.239316
30939,99152,2,0.24359
30939,107995,2,0.247863
268697,17222,2,0.252137
268697,217232,2,0.25641
268697,52206,2,0.260684
268697,52563,2,0.264957
268697,52717,2,0.269231
268697,56317,2,0.273504
268697,59008,2,0.277778
268697,66156,2,0.282051
268697,66440,2,0.286325
268697,68999,2,0.290598
268697,69010,2,0.294872
268697,69957,2,0.299145
268697,75430,2,0.303419
268697,99152,2,0.307692
268697,107995,2,0.311966
78803,12534,2,0.316239
78803,268697,2,0.320513
78803,21402,2,0.324786
78803,26965,2,0.32906
78803,56438,2,0.333333
12532,12534,1,0.337607
12532,12442,1,0.34188
16438,114875,3,0.346154
16439,114875,3,0.350427
16440,114875,3,0.354701
12313,16438,3,0.358974
12313,16439,3,0.363248
12313,16440,3,0.367521
12314,16438,3,0.371795
12314,16439,3,0.376068
12314,16440,3,0.380342
12315,16438,3,0.384615
12315,16439,3,0.388889
12315,16440,3,0.393162
494124,16438,3,0.397436
494124,16439,3,0.401709
494124,16440,3,0.405983
70405,16438,3,0.410256
70405,16439,3,0.41453
70405,16440,3,0.418803
75600,16438,3,0.423077
75600,16439,3,0.42735
75600,16440,3,0.431624
80796,16438,3,0.435897
80796,16439,3,0.440171
80796,16440,3,0.444444
19055,12313,1,0.448718
19055,12314,1,0.452991
19055,12315,1,0.457265
19055,494124,1,0.461538
19055,70405,1,0.465812
19055,75600,1,0.470085
19055,80796,1,0.474359
19056,12313,1,0.478632
19056,12314,1,0.482906
19056,12315,1,0.487179
19056,494124,1,0.491453
19056,70405,1,0.495726
19056,75600,1,0.5
19056,80796,1,0.504273
19057,12313,1,0.508547
19057,12314,1,0.51282
19057,12315,1,0.517094
19057,494124,1,0.521367
19057,70405,1,0.525641
19057,75600,1,0.529914
19057,80796,1,0.534188
19058,12313,1,0.538461
19058,12314,1,0.542735
19058,12315,1,0.547008
19058,494124,1,0.551282
19058,70405,1,0.555555
19058,75600,1,0.559829
19058,80796,1,0.564102
19059,12313,1,0.568376
19059,12314,1,0.572649
19059,12315,1,0.576923
19059,494124,1,0.581196
19059,70405,1,0.58547
