vertex_a,vertex_b,edge,distance
16001,16000,1,0
16367,16001,1,0.0120482
15461,16001,1,0.0240964
16653,16001,1,0.0361446
18176,16001,1,0.0481928
16337,16333,1,0.060241
16337,16334,1,0.0722892
13688,56717,2,0.0843374
13688,74370,2,0.0963856
15376,58988,2,0.108434
15376,72508,2,0.120482
104110,11651,1,0.13253
104110,11652,1,0.144578
104110,23797,1,0.156627
104111,11651,1,0.168675
104111,11652,1,0.180723
104111,23797,1,0.192771
11512,11651,1,0.204819
11512,11652,1,0.216868
11512,23797,1,0.228916
11513,11651,1,0.240964
11513,11652,1,0.253012
11513,23797,1,0.26506
11514,11651,1,0.277109
11514,11652,1,0.289157
11514,23797,1,0.301205
11515,11651,1,0.313253
11515,11652,1,0.325301
11515,23797,1,0.33735
210044,11651,1,0.349398
210044,11652,1,0.361446
210044,23797,1,0.373494
224129,11651,1,0.385542
224129,11652,1,0.397591
224129,23797,1,0.409639
432530,11651,1,0.421687
432530,11652,1,0.433735
432530,23797,1,0.445783
105787,11651,1,0.457832
105787,11652,1,0.46988
105787,23797,1,0.481928
108079,11651,1,0.493976
108079,11652,1,0.506024
108079,23797,1,0.518073
108097,11651,1,0.530121
108097,11652,1,0.542169
108097,23797,1,0.554217
108099,11651,1,0.566265
108099,11652,1,0.578314
108099,23797,1,0.590362
19079,11651,1,0.60241
19079,11652,1,0.614458
19079,23797,1,0.626506
19082,11651,1,0.638555
19082,11652,1,0.650603
19082,23797,1,0.662651
241113,11651,1,0.674699
241113,11652,1,0.686747
241113,23797,1,0.698796
20656,56458,1,0.710844
20656,56484,1,0.722892
20656,13688,1,0.73494
20656,15376,1,0.746988
20655,56484,1,0.759037
20655,13688,1,0.771085
12955,56484,1,0.783133
12955,13688,1,0.795181
15481,56484,1,0.807229
15481,13688,1,0.819278
15482,56484,1,0.831326
15482,13688,1,0.843374
15511,56484,1,0.855422
15511,13688,1,0.86747
15512,56484,1,0.879519
15512,13688,1,0.891567
193740,56484,1,0.903615
193740,13688,1,0.915663
12359,56458,1,0.927711
12359,56484,1,0.93976
12359,15376,1,0.951808
11793,56458,1,0.963856
11793,56484,1,0.975904
