vertex_a,vertex_b,edge,distance
18747,104110,3,0
18747,104111,3,0.00454545
18747,11512,3,0.0090909
18747,11513,3,0.0136364
18747,11514,3,0.0181818
18747,11515,3,0.0227273
18747,210044,3,0.0272727
18747,224129,3,0.0318182
18747,432530,3,0.0363636
18749,104110,3,0.0409091
18749,104111,3,0.0454545
18749,11512,3,0.05
18749,11513,3,0.0545454
18749,11514,3,0.0590909
18749,11515,3,0.0636363
18749,210044,3,0.0681817
18749,224129,3,0.0727272
18749,432530,3,0.0772727
100503710,18390,1,0.0818181
100503710,18747,1,0.0863636
100503710,18749,1,0.090909
14677,18390,1,0.0954545
14677,18747,1,0.0999999
14677,18749,1,0.104545
14678,18390,1,0.109091
14678,18747,1,0.113636
14678,18749,1,0.118182
14679,18390,1,0.122727
14679,18747,1,0.127273
14679,18749,1,0.131818
14681,18390,1,0.136363
14681,18747,1,0.140909
14681,18749,1,0.145454
14688,18390,1,0.15
14688,18747,1,0.154545
14688,18749,1,0.159091
14693,18390,1,0.163636
14693,18747,1,0.168182
14693,18749,1,0.172727
14695,18390,1,0.177273
14695,18747,1,0.181818
14695,18749,1,0.186363
14696,18390,1,0.190909
14696,18747,1,0.195454
14696,18749,1,0.2
14697,18390,1,0.204545
14697,18747,1,0.209091
14697,18749,1,0.213636
14699,18390,1,0.218182
14699,18747,1,0.222727
14699,18749,1,0.227273
14700,18390,1,0.231818
14700,18747,1,0.236363
14700,18749,1,0.240909
14701,18390,1,0.245454
14701,18747,1,0.25
14701,18749,1,0.254545
14702,18390,1,0.259091
14702,18747,1,0.263636
14702,18749,1,0.268182
14704,18390,1,0.272727
14704,18747,1,0.277272
14704,18749,1,0.281818
14706,18390,1,0.286363
14706,18747,1,0.290909
14706,18749,1,0.295454
14707,18390,1,0.3
14707,18747,1,0.304545
14707,18749,1,0.309091
14708,18390,1,0.313636
14708,18747,1,0.318182
14708,18749,1,0.322727
14709,18390,1,0.327272
14709,18747,1,0.331818
14709,18749,1,0.336363
