vertex_a,vertex_b,edge,distance
12895,19013,1,0
18604,19013,1,0.00970874
236900,19013,1,0.0194175
27273,19013,1,0.0291262
21803,18751,1,0.038835
21808,18751,1,0.0485437
21809,18751,1,0.0582524
19094,11596,1,0.0679612
26415,11596,1,0.0776699
26416,11596,1,0.0873787
29857,11596,1,0.0970874
26414,11596,1,0.106796
26419,11596,1,0.116505
26420,11596,1,0.126214
18033,18751,1,0.135922
18033,11596,1,0.145631
19697,18751,1,0.15534
19697,11596,1,0.165049
14936,56637,2,0.174757
232493,56637,2,0.184466
16367,18750,2,0.194175
16367,18753,2,0.203884
16367,16337,1,0.213592
18706,16367,3,0.223301
18707,16367,3,0.23301
18708,16367,3,0.242719
18709,16367,3,0.252427
18710,16367,3,0.262136
74769,16367,3,0.271845
11651,56637,3,0.281553
11651,18706,3,0.291262
11651,18707,3,0.300971
11651,18708,3,0.31068
11651,18709,3,0.320388
11651,18710,3,0.330097
11651,74769,3,0.339806
11652,56637,3,0.349515
11652,18706,3,0.359223
11652,18707,3,0.368932
11652,18708,3,0.378641
11652,18709,3,0.38835
11652,18710,3,0.398058
11652,74769,3,0.407767
23797,56637,3,0.417476
23797,18706,3,0.427185
23797,18707,3,0.436893
23797,18708,3,0.446602
23797,18709,3,0.456311
23797,18710,3,0.46602
23797,74769,3,0.475728
19701,18033,1,0.485437
19701,19697,1,0.495146
19702,18033,1,0.504854
19702,19697,1,0.514563
17227,18033,1,0.524272
17227,19697,1,0.533981
17228,18033,1,0.543689
17228,19697,1,0.553398
12825,18751,1,0.563107
12825,18033,1,0.572816
12825,19697,1,0.582524
12842,18751,1,0.592233
12842,18033,1,0.601942
12842,19697,1,0.611651
12843,18751,1,0.621359
12843,18033,1,0.631068
12843,19697,1,0.640777
17390,18751,1,0.650486
17390,18033,1,0.660194
17390,19697,1,0.669903
17395,18751,1,0.679612
17395,18033,1,0.689321
17395,19697,1,0.699029
18597,18604,2,0.708738
18597,236900,2,0.718447
18597,27273,2,0.728156
18598,18604,2,0.737864
18598,236900,2,0.747573
18598,27273,2,0.757282
68263,18604,2,0.76699
68263,236900,2,0.776699
68263,27273,2,0.786408
21812,21803,1,0.796117
21812,21808,1,0.805825
21812,21809,1,0.815534
21813,21803,1,0.825243
21813,21808,1,0.834952
21813,21809,1,0.84466
17126,21812,1,0.854369
17126,21813,1,0.864078
17127,21812,1,0.873787
17127,21813,1,0.883495
18795,11607,1,0.893204
18795,11608,1,0.902913
18796,11607,1,0.912622
18796,11608,1,0.92233
18797,11607,1,0.932039
18797,11608,1,0.941748
18798,11607,1,0.951457
18798,11608,1,0.961165
18127,18750,2,0.970874
18127,18751,2,0.980583
