vertex_a,vertex_b,edge,distance
14598,246277,3,0
14598,73748,3,0.0344828
14598,14415,3,0.0689656
14598,14417,3,0.103448
207182,246277,3,0.137931
207182,73748,3,0.172414
207182,14415,3,0.206897
207182,14417,3,0.24138
23887,246277,3,0.275862
23887,73748,3,0.310345
23887,14415,3,0.344828
23887,14417,3,0.379311
71522,246277,3,0.413794
71522,73748,3,0.448276
71522,14415,3,0.482759
71522,14417,3,0.517242
12012,246277,3,0.551725
12012,73748,3,0.586208
12012,14415,3,0.62069
12012,14417,3,0.655173
209186,246277,3,0.689656
209186,73748,3,0.724139
209186,14415,3,0.758622
209186,14417,3,0.793104
230161,246277,3,0.827587
230161,73748,3,0.86207
230161,14415,3,0.896553
230161,14417,3,0.931036
