vertex_a,vertex_b,edge,distance
170731,68943,1,0
50873,68943,1,0.0116279
50873,170731,1,0.0232558
50873,84092,1,0.0348837
18412,56480,1,0.0465116
76815,56480,1,0.0581395
56486,71648,3,0.0697674
56486,18412,3,0.0813953
56486,76815,3,0.0930232
56486,17966,3,0.104651
57436,71648,3,0.116279
57436,18412,3,0.127907
57436,76815,3,0.139535
57436,17966,3,0.151163
66734,71648,3,0.162791
66734,18412,3,0.174419
66734,76815,3,0.186046
66734,17966,3,0.197674
67443,71648,3,0.209302
67443,18412,3,0.22093
67443,76815,3,0.232558
67443,17966,3,0.244186
93739,71648,3,0.255814
93739,18412,3,0.267442
93739,76815,3,0.27907
93739,17966,3,0.290697
72018,56486,3,0.302325
72018,57436,3,0.313953
72018,66734,3,0.325581
72018,67443,3,0.337209
72018,93739,3,0.348837
72018,20779,2,0.360465
72018,22241,1,0.372093
12048,68943,1,0.383721
12176,56486,3,0.395349
12176,57436,3,0.406977
12176,66734,3,0.418604
12176,67443,3,0.430232
12176,93739,3,0.44186
12176,12048,1,0.453488
12177,56486,3,0.465116
12177,57436,3,0.476744
12177,66734,3,0.488372
12177,67443,3,0.5
12177,93739,3,0.511628
214952,68943,2,0.523255
214952,50873,2,0.534883
59040,68943,2,0.546511
59040,50873,2,0.558139
56208,68943,1,0.569767
11793,50873,1,0.581395
213948,50873,1,0.593023
245860,50873,1,0.604651
21425,11793,1,0.616279
21425,213948,1,0.627907
21425,245860,1,0.639535
17342,11793,1,0.651162
17342,213948,1,0.66279
17342,245860,1,0.674418
209446,11793,1,0.686046
209446,213948,1,0.697674
209446,245860,1,0.709302
52440,56486,3,0.72093
52440,57436,3,0.732558
52440,66734,3,0.744186
52440,67443,3,0.755814
52440,93739,3,0.767441
19349,233204,1,0.779069
19349,66687,1,0.790697
226421,233204,1,0.802325
226421,66687,1,0.813953
94044,56486,3,0.825581
94044,57436,3,0.837209
94044,66734,3,0.848837
94044,67443,3,0.860465
94044,93739,3,0.872093
11911,13666,1,0.88372
16476,26414,1,0.895348
16476,26419,1,0.906976
16476,26420,1,0.918604
17684,56484,1,0.930232
22186,68943,1,0.94186
22187,68943,1,0.953488
22190,68943,1,0.965116
78294,68943,1,0.976744
