vertex_a,vertex_b,edge,distance
14683,319229,1,0
104110,14683,1,0.0294118
104111,14683,1,0.0588236
11512,14683,1,0.0882354
11513,14683,1,0.117647
11514,14683,1,0.147059
11515,14683,1,0.176471
210044,14683,1,0.205883
224129,14683,1,0.235294
432530,14683,1,0.264706
18747,104110,3,0.294118
18747,104111,3,0.32353
18747,11512,3,0.352942
18747,11513,3,0.382353
18747,11514,3,0.411765
18747,11515,3,0.441177
18747,210044,3,0.470589
18747,224129,3,0.500001
18747,432530,3,0.529412
18749,104110,3,0.558824
18749,104111,3,0.588236
18749,11512,3,0.617648
18749,11513,3,0.64706
18749,11514,3,0.676471
18749,11515,3,0.705883
18749,210044,3,0.735295
18749,224129,3,0.764707
18749,432530,3,0.794119
18670,20186,1,0.82353
23957,20186,1,0.852942
106407,20186,1,0.882354
330962,20186,1,0.911766
20181,20186,3,0.941178
