vertex_a,vertex_b,edge,distance
56637,11651,2,0
56637,11652,2,0.0031746
56637,23797,2,0.0063492
18795,18706,3,0.0095238
18795,18707,3,0.0126984
18795,18708,3,0.015873
18795,18709,3,0.0190476
18795,18710,3,0.0222222
18795,74769,3,0.0253968
18796,18706,3,0.0285714
18796,18707,3,0.031746
18796,18708,3,0.0349206
18796,18709,3,0.0380952
18796,18710,3,0.0412698
18796,74769,3,0.0444444
18797,18706,3,0.047619
18797,18707,3,0.0507936
18797,18708,3,0.0539682
18797,18709,3,0.0571428
18797,18710,3,0.0603174
18797,74769,3,0.063492
18798,18706,3,0.0666666
18798,18707,3,0.0698412
18798,18708,3,0.0730158
18798,18709,3,0.0761904
18798,18710,3,0.079365
18798,74769,3,0.0825396
18803,18706,3,0.0857142
18803,18707,3,0.0888888
18803,18708,3,0.0920634
18803,18709,3,0.095238
18803,18710,3,0.0984126
18803,74769,3,0.101587
26413,15461,1,0.104762
26413,16653,1,0.107936
26413,18176,1,0.111111
26417,15461,1,0.114286
26417,16653,1,0.11746
26417,18176,1,0.120635
16801,108078,3,0.123809
19878,108078,1,0.126984
83995,16801,1,0.130159
83996,16801,1,0.133333
11848,16801,1,0.136508
11848,83995,1,0.139682
11848,83996,1,0.142857
67653,16801,1,0.146032
67653,83995,1,0.149206
67653,83996,1,0.152381
12015,11651,2,0.155555
12015,11652,2,0.15873
12015,23797,2,0.161905
12048,11651,1,0.165079
12048,11652,1,0.168254
12048,23797,1,0.171428
12043,11651,1,0.174603
12043,11652,1,0.177778
12043,23797,1,0.180952
12043,108078,2,0.184127
12028,11651,2,0.187301
12028,11652,2,0.190476
12028,23797,2,0.193651
12028,108078,1,0.196825
12028,12043,2,0.2
18127,11651,1,0.203174
18127,11652,1,0.206349
18127,23797,1,0.209524
18127,19878,2,0.212698
20779,11596,3,0.215873
26414,108078,1,0.219047
26419,108078,1,0.222222
26420,108078,1,0.225397
14281,26414,1,0.228571
14281,26419,1,0.231746
14281,26420,1,0.23492
16476,26414,1,0.238095
16476,26419,1,0.24127
16476,26420,1,0.244444
18033,26413,1,0.247619
18033,26417,1,0.250793
19697,26413,1,0.253968
19697,26417,1,0.257143
16452,20779,1,0.260317
20848,16452,1,0.263492
20293,14281,1,0.266666
20293,16476,1,0.269841
20293,18033,1,0.273016
20293,19697,1,0.27619
20296,14281,1,0.279365
20296,16476,1,0.282539
20296,18033,1,0.285714
20296,19697,1,0.288889
15894,14281,1,0.292063
15894,16476,1,0.295238
15894,18033,1,0.298412
15894,19697,1,0.301587
16176,18033,1,0.304762
16176,19697,1,0.307936
16193,18033,1,0.311111
16193,19697,1,0.314285
22329,18033,1,0.31746
22329,19697,1,0.320635
19094,15461,1,0.323809
19094,16653,1,0.326984
19094,18176,1,0.330158
26415,15461,1,0.333333
26415,16653,1,0.336508
26415,18176,1,0.339682
26416,15461,1,0.342857
26416,16653,1,0.346031
26416,18176,1,0.349206
29857,15461,1,0.352381
29857,16653,1,0.355555
29857,18176,1,0.35873
16179,17874,1,0.361904
22034,17874,1,0.365079
66513,22034,1,0.368254
68652,22034,1,0.371428
18035,18033,3,0.374603
18035,19697,3,0.377777
18035,12675,1,0.380952
18035,16150,1,0.384127
18035,16151,1,0.387301
21898,17087,3,0.390476
12475,16803,3,0.39365
266632,17874,1,0.396825
26398,26409,1,0.4
26400,26409,1,0.403174
