vertex_a,vertex_b,edge,distance
14387,11605,3,0
232714,11605,3,0.0153846
76051,11605,3,0.0307692
11677,11605,3,0.0461538
11997,11605,3,0.0615384
14187,11605,3,0.076923
67861,11605,3,0.0923076
15275,103988,3,0.107692
15277,103988,3,0.123077
212032,103988,3,0.138461
216019,103988,3,0.153846
66681,103988,3,0.169231
66681,15275,3,0.184615
66681,15277,3,0.2
66681,212032,3,0.215384
66681,216019,3,0.230769
72157,103988,3,0.246154
72157,15275,3,0.261538
72157,15277,3,0.276923
72157,212032,3,0.292307
72157,216019,3,0.307692
216558,66681,3,0.323077
216558,72157,3,0.338461
216558,74246,3,0.353846
14377,103988,3,0.36923
14377,15275,3,0.384615
14377,15277,3,0.4
14377,212032,3,0.415384
14377,216019,3,0.430769
14377,226413,3,0.446153
14377,12091,3,0.461538
14377,66681,3,0.476923
14377,72157,3,0.492307
14378,103988,3,0.507692
14378,15275,3,0.523076
14378,15277,3,0.538461
14378,212032,3,0.553846
14378,216019,3,0.56923
14378,226413,3,0.584615
14378,12091,3,0.599999
14378,66681,3,0.615384
14378,72157,3,0.630769
68401,103988,3,0.646153
68401,15275,3,0.661538
68401,15277,3,0.676922
68401,212032,3,0.692307
68401,216019,3,0.707692
68401,226413,3,0.723076
68401,12091,3,0.738461
68401,66681,3,0.753845
68401,72157,3,0.76923
69983,11605,3,0.784615
319625,11605,3,0.799999
319625,11677,3,0.815384
319625,11997,3,0.830768
319625,14187,3,0.846153
319625,67861,3,0.861538
319625,226413,3,0.876922
319625,12091,3,0.892307
14430,66681,3,0.907691
14430,72157,3,0.923076
14430,74246,3,0.938461
14430,216558,3,0.953845
14430,14635,3,0.96923
