vertex_a,vertex_b,edge,distance
13382,104174,3,0
434437,104174,3,6.27628e-05
68133,104174,3,0.000125526
209186,12012,3,0.000188288
230161,12012,3,0.000251051
230161,209186,3,0.000313814
213043,11761,3,0.000376577
71724,11761,3,0.00043934
71724,213043,3,0.000502102
71872,11761,3,0.000564865
71872,213043,3,0.000627628
71872,71724,3,0.000690391
17252,11668,3,0.000753154
17252,11761,3,0.000815916
17252,19378,3,0.000878679
17252,213043,3,0.000941442
17252,26358,3,0.0010042
17252,56847,3,0.00106697
17252,71724,3,0.00112973
17252,71872,3,0.00119249
19682,11668,3,0.00125526
19682,11761,3,0.00131802
19682,19378,3,0.00138078
19682,213043,3,0.00144354
19682,26358,3,0.00150631
19682,56847,3,0.00156907
19682,71724,3,0.00163183
19682,71872,3,0.0016946
28200,11668,3,0.00175736
28200,11761,3,0.00182012
28200,19378,3,0.00188288
28200,213043,3,0.00194565
28200,26358,3,0.00200841
28200,56847,3,0.00207117
28200,71724,3,0.00213394
28200,71872,3,0.0021967
77974,11668,3,0.00225946
77974,11761,3,0.00232222
77974,19378,3,0.00238499
77974,213043,3,0.00244775
77974,26358,3,0.00251051
77974,56847,3,0.00257327
77974,71724,3,0.00263604
77974,71872,3,0.0026988
22361,211347,3,0.00276156
22361,74450,3,0.00282433
22361,75735,3,0.00288709
26464,211347,3,0.00294985
26464,74450,3,0.00301261
26464,75735,3,0.00307538
14343,14594,3,0.00313814
14344,14594,3,0.0032009
56546,14594,3,0.00326367
13142,104174,3,0.00332643
13142,13382,3,0.00338919
13142,434437,3,0.00345195
13142,68133,3,0.00351472
13142,67217,3,0.00357748
19012,13350,3,0.00364024
50784,13350,3,0.00370301
67916,13350,3,0.00376577
320981,68255,3,0.00382853
18606,68255,3,0.00389129
18606,320981,3,0.00395406
66569,68255,3,0.00401682
66569,320981,3,0.00407958
68616,68255,3,0.00414234
68616,320981,3,0.00420511
104759,19012,3,0.00426787
104759,50784,3,0.00433063
104759,67916,3,0.0043934
18805,19012,3,0.00445616
18805,50784,3,0.00451892
18805,67916,3,0.00458168
18805,104759,3,0.00464445
18806,19012,3,0.00470721
18806,50784,3,0.00476997
18806,67916,3,0.00483274
18806,104759,3,0.0048955
18806,18805,3,0.00495826
18807,19012,3,0.00502102
18807,50784,3,0.00508379
18807,67916,3,0.00514655
18807,104759,3,0.00520931
18807,18805,3,0.00527208
18807,18806,3,0.00533484
233549,13350,3,0.0053976
233549,19012,3,0.00546036
233549,50784,3,0.00552313
233549,67916,3,0.00558589
68393,13350,3,0.00564865
68393,19012,3,0.00571141
68393,50784,3,0.00577418
68393,67916,3,0.00583694
100727,100559,3,0.0058997
112417,100559,3,0.00596247
112417,100727,3,0.00602523
22236,100559,3,0.00608799
22236,100727,3,0.00615075
22236,112417,3,0.00621352
22238,100559,3,0.00627628
22238,100727,3,0.00633904
22238,112417,3,0.00640181
22238,22236,3,0.00646457
231396,100559,3,0.00652733
231396,100727,3,0.00659009
231396,112417,3,0.00665286
231396,22236,3,0.00671562
231396,22238,3,0.00677838
243085,100559,3,0.00684115
243085,100727,3,0.00690391
243085,112417,3,0.00696667
243085,22236,3,0.00702943
243085,22238,3,0.0070922
243085,231396,3,0.00715496
394430,100559,3,0.00721772
394430,100727,3,0.00728048
394430,112417,3,0.00734325
394430,22236,3,0.00740601
394430,22238,3,0.00746877
394430,231396,3,0.00753154
394430,243085,3,0.0075943
394432,100559,3,0.00765706
394432,100727,3,0.00771982
394432,112417,3,0.00778259
394432,22236,3,0.00784535
394432,22238,3,0.00790811
394432,231396,3,0.00797088
