vertex_a,vertex_b,edge,distance
74147,11409,3,0
93747,11409,3,0.0204082
97212,11409,3,0.0408164
227095,74147,3,0.0612246
227095,93747,3,0.0816328
227095,97212,3,0.102041
107239,268860,3,0.122449
110695,11754,3,0.142857
110695,237940,3,0.163266
11669,11754,3,0.183674
11669,237940,3,0.204082
11671,11754,3,0.22449
11671,237940,3,0.244898
56752,11754,3,0.265307
56752,237940,3,0.285715
72535,11754,3,0.306123
72535,237940,3,0.326531
103149,268860,3,0.346939
103149,107239,3,0.367348
103149,14415,3,0.387756
103149,14417,3,0.408164
103149,246277,3,0.428572
103149,73748,3,0.44898
103149,110695,3,0.469389
103149,11669,3,0.489797
103149,11671,3,0.510205
103149,56752,3,0.530613
103149,72535,3,0.551021
64705,103149,3,0.57143
99586,64705,3,0.591838
338403,107239,3,0.612246
11670,11754,3,0.632654
11670,237940,3,0.653062
621603,11754,3,0.673471
621603,237940,3,0.693879
67689,11754,3,0.714287
67689,237940,3,0.734695
73458,11754,3,0.755103
73458,237940,3,0.775512
66054,107239,3,0.79592
11430,11409,3,0.816328
11430,74147,3,0.836736
11430,93747,3,0.857144
11430,97212,3,0.877553
80911,11409,3,0.897961
80911,74147,3,0.918369
80911,93747,3,0.938777
80911,97212,3,0.959185
