vertex_a,vertex_b,edge,distance
56637,11651,2,0
56637,11652,2,0.00398406
56637,23797,2,0.00796812
17869,56637,2,0.0119522
12576,11651,2,0.0159362
12576,11652,2,0.0199203
12576,23797,2,0.0239044
56484,11651,2,0.0278884
56484,11652,2,0.0318725
56484,23797,2,0.0358565
12015,11651,2,0.0398406
12015,11652,2,0.0438247
12015,23797,2,0.0478087
17246,11651,1,0.0517928
17246,11652,1,0.0557768
17246,23797,1,0.0597609
12048,12015,2,0.063745
22059,17246,2,0.067729
14936,56637,2,0.0717131
232493,56637,2,0.0756971
12443,56637,2,0.0796812
12443,12576,2,0.0836653
18534,56484,1,0.0876493
74551,56484,1,0.0916334
14377,56484,1,0.0956174
14378,56484,1,0.0996015
68401,56484,1,0.103586
12675,11651,1,0.10757
12675,11652,1,0.111554
12675,23797,1,0.115538
16150,11651,1,0.119522
16150,11652,1,0.123506
16150,23797,1,0.12749
16151,11651,1,0.131474
16151,11652,1,0.135458
16151,23797,1,0.139442
18033,12675,1,0.143426
18033,16150,1,0.14741
18033,16151,1,0.151394
19697,12675,1,0.155378
19697,16150,1,0.159362
19697,16151,1,0.163346
14784,12978,1,0.167331
14784,13649,1,0.171315
14784,13836,1,0.175299
14784,13866,1,0.179283
14784,13867,1,0.183267
14784,13869,1,0.187251
14784,14182,1,0.191235
14784,14183,1,0.195219
14784,14184,1,0.199203
14784,14186,1,0.203187
14784,14254,1,0.207171
14784,14255,1,0.211155
14784,14257,1,0.215139
14784,16001,1,0.219123
14784,16337,1,0.223107
14784,16542,1,0.227091
14784,16590,1,0.231075
14784,17295,1,0.23506
14784,18053,1,0.239044
14784,18211,1,0.243028
14784,18212,1,0.247012
14784,18595,1,0.250996
14784,18596,1,0.25498
14784,21687,1,0.258964
20662,14784,1,0.262948
20663,14784,1,0.266932
15461,20662,1,0.270916
15461,20663,1,0.2749
16653,20662,1,0.278884
16653,20663,1,0.282868
18176,20662,1,0.286852
18176,20663,1,0.290836
18127,11651,1,0.29482
18127,11652,1,0.298805
18127,23797,1,0.302789
12575,11651,2,0.306773
12575,11652,2,0.310757
12575,23797,2,0.314741
12566,12576,2,0.318725
12566,12575,2,0.322709
12567,12576,2,0.326693
12567,12575,2,0.330677
12571,12576,2,0.334661
12571,12575,2,0.338645
12371,11651,2,0.342629
12371,11652,2,0.346613
12371,23797,2,0.350597
104709,12669,1,0.354581
104709,14062,1,0.358565
104709,14745,1,0.362549
104709,243764,1,0.366534
104709,381810,1,0.370518
104709,53978,1,0.374502
104709,65086,1,0.378486
104709,67168,1,0.38247
104709,78134,1,0.386454
30955,12669,1,0.390438
30955,14062,1,0.394422
30955,14745,1,0.398406
30955,243764,1,0.40239
30955,381810,1,0.406374
30955,53978,1,0.410358
30955,65086,1,0.414342
30955,67168,1,0.418326
30955,78134,1,0.42231
320207,12669,1,0.426294
320207,14062,1,0.430278
320207,14745,1,0.434263
320207,243764,1,0.438247
320207,381810,1,0.442231
320207,53978,1,0.446215
320207,65086,1,0.450199
320207,67168,1,0.454183
320207,78134,1,0.458167
110157,11651,2,0.462151
110157,11652,2,0.466135
110157,23797,2,0.470119
110157,15461,1,0.474103
110157,16653,1,0.478087
110157,18176,1,0.482071
26395,110157,1,0.486055
26396,110157,1,0.490039
26413,26395,1,0.494023
26413,26396,1,0.498008
26417,26395,1,0.501992
26417,26396,1,0.505976
14083,12643,1,0.50996
14083,12824,1,0.513944
14083,12826,1,0.517928
14083,12827,1,0.521912
14083,12828,1,0.525896
14083,12829,1,0.52988
14083,12830,1,0.533864
14083,12833,1,0.537848
14083,12834,1,0.541832
14083,12835,1,0.545816
14083,12839,1,0.5498
14083,12840,1,0.553784
14083,12841,1,0.557768
14083,12842,1,0.561752
14083,12843,1,0.565737
14083,12845,1,0.569721
14083,14268,1,0.573705
14083,15891,1,0.577689
14083,16772,1,0.581673
14083,16773,1,0.585657
14083,16774,1,0.589641
14083,16775,1,0.593625
14083,16776,1,0.597609
14083,16777,1,0.601593
14083,16779,1,0.605577
14083,16780,1,0.609561
14083,16782,1,0.613545
14083,19699,1,0.617529
14083,20750,1,0.621513
14083,21825,1,0.625497
14083,21826,1,0.629481
14083,21827,1,0.633466
14083,21828,1,0.63745
14083,21923,1,0.641434
14083,21960,1,0.645418
14083,22370,1,0.649402
14083,22371,1,0.653386
14083,226519,1,0.65737
14083,23928,1,0.661354
14083,245026,1,0.665338
14083,329278,1,0.669322
14083,665033,1,0.673306
14083,68553,1,0.67729
14083,81877,1,0.681274
14083,94216,1,0.685258
19353,21898,1,0.689242
19353,24088,1,0.693226
12189,11651,3,0.697211
12189,11652,3,0.701195
12189,23797,3,0.705179
11909,11651,1,0.709163
11909,11652,1,0.713147
11909,23797,1,0.717131
11911,11651,1,0.721115
11911,11652,1,0.725099
11911,23797,1,0.729083
12912,11651,1,0.733067
12912,11652,1,0.737051
12912,23797,1,0.741035
12913,11651,1,0.745019
12913,11652,1,0.749003
12913,23797,1,0.752987
12915,11651,1,0.756971
12915,11652,1,0.760955
12915,23797,1,0.76494
208647,11651,1,0.768924
208647,11652,1,0.772908
208647,23797,1,0.776892
208677,11651,1,0.780876
208677,11652,1,0.78486
208677,23797,1,0.788844
231991,11651,1,0.792828
231991,11652,1,0.796812
231991,23797,1,0.800796
26427,11651,1,0.80478
26427,11652,1,0.808764
26427,23797,1,0.812748
78284,11651,1,0.816732
78284,11652,1,0.820716
78284,23797,1,0.8247
12043,12015,2,0.828684
12043,11909,1,0.832669
12043,11911,1,0.836653
12043,12912,1,0.840637
12043,12913,1,0.844621
12043,12915,1,0.848605
12043,208647,1,0.852589
12043,208677,1,0.856573
12043,231991,1,0.860557
12043,26427,1,0.864541
12043,78284,1,0.868525
17210,11909,1,0.872509
17210,11911,1,0.876493
17210,12912,1,0.880477
17210,12913,1,0.884461
17210,12915,1,0.888445
17210,208647,1,0.892429
17210,208677,1,0.896414
17210,231991,1,0.900398
17210,26427,1,0.904382
17210,78284,1,0.908366
17863,18033,1,0.91235
17863,19697,1,0.916334
18750,18607,1,0.920318
109333,18607,1,0.924302
263803,18607,1,0.928286
320795,18607,1,0.93227
170755,18607,1,0.936254
20393,18607,1,0.940238
27219,18607,1,0.944222
12444,12576,2,0.948206
12444,12575,2,0.95219
12445,12576,2,0.956174
12445,12575,2,0.960158
12447,12576,2,0.964143
12447,12575,2,0.968127
12448,12576,2,0.972111
12448,12575,2,0.976095
15370,11651,2,0.980079
15370,11652,2,0.984063
15370,23797,2,0.988047
20181,15370,2,0.992031
