vertex_a,vertex_b,edge,distance
12768,20302,1,0
12768,20304,1,0.0116279
12768,20305,1,0.0232558
12768,20306,1,0.0348837
12768,20307,1,0.0465116
12768,20308,1,0.0581395
12770,20302,1,0.0697674
12770,20304,1,0.0813953
12770,20305,1,0.0930232
12770,20306,1,0.104651
12770,20307,1,0.116279
12770,20308,1,0.127907
12772,20305,1,0.139535
12772,20306,1,0.151163
12772,20307,1,0.162791
12772,100039863,1,0.174419
12772,100040048,1,0.186046
12772,100041579,1,0.197674
12772,100862247,1,0.209302
12772,20293,1,0.22093
12772,20296,1,0.232558
12772,20301,1,0.244186
12772,621580,1,0.255814
12771,20304,1,0.267442
12771,20305,1,0.27907
12771,20306,1,0.290697
12771,100039863,1,0.302325
12771,100040048,1,0.313953
12771,100041579,1,0.325581
12771,100862247,1,0.337209
12771,20301,1,0.348837
12771,621580,1,0.360465
12771,20292,1,0.372093
12771,541307,1,0.383721
12771,56221,1,0.395349
12771,56838,1,0.406977
12773,20304,1,0.418604
12773,20295,1,0.430232
12773,20299,1,0.44186
12774,20302,1,0.453488
12774,20304,1,0.465116
12774,20307,1,0.476744
12774,20303,1,0.488372
12458,20297,1,0.5
12776,20290,1,0.511628
12769,20300,1,0.523255
252837,20300,1,0.534883
12777,100039863,1,0.546511
12777,100040048,1,0.558139
12777,100041579,1,0.569767
12777,100862247,1,0.581395
12777,20301,1,0.593023
12777,621580,1,0.604651
12777,56838,1,0.616279
12775,100042493,1,0.627907
12775,100504239,1,0.639535
12775,100504346,1,0.651162
12775,100862177,1,0.66279
12775,18829,1,0.674418
12775,24047,1,0.686046
13051,20312,1,0.697674
227288,14825,1,0.709302
227288,20310,1,0.72093
227288,20311,1,0.732558
227288,330122,1,0.744186
12765,14825,1,0.755814
12765,20310,1,0.767441
12765,20311,1,0.779069
12765,330122,1,0.790697
12765,57349,1,0.802325
12766,15945,1,0.813953
12766,17329,1,0.825581
12766,55985,1,0.837209
12766,56066,1,0.848837
12766,56744,1,0.860465
12145,55985,1,0.872093
12767,20315,1,0.88372
12778,20315,1,0.895348
23832,16963,1,0.906976
230828,58181,1,0.918604
230828,93672,1,0.930232
12978,76527,1,0.94186
12978,12977,1,0.953488
21937,16992,1,0.965116
21938,16992,1,0.976744
