vertex_a,vertex_b,edge,distance
12647,11423,3,0
68671,12651,3,0.0020202
68671,12660,3,0.0040404
225845,27388,3,0.0060606
225845,19210,3,0.0080808
225845,14792,3,0.010101
225845,210992,3,0.0121212
225845,270084,3,0.0141414
225845,70902,3,0.0161616
225845,99010,3,0.0181818
225845,212862,3,0.020202
225845,99712,3,0.0222222
18778,14792,3,0.0242424
18778,210992,3,0.0262626
18778,270084,3,0.0282828
18778,70902,3,0.030303
18778,99010,3,0.0323232
18778,212862,3,0.0343434
18778,99712,3,0.0363636
18780,14792,3,0.0383838
18780,210992,3,0.040404
18780,270084,3,0.0424242
18780,70902,3,0.0444444
18780,99010,3,0.0464646
18780,212862,3,0.0484848
18780,99712,3,0.050505
18781,14792,3,0.0525252
18781,210992,3,0.0545454
18781,270084,3,0.0565656
18781,70902,3,0.0585858
18781,99010,3,0.060606
18781,212862,3,0.0626262
18781,99712,3,0.0646464
18782,14792,3,0.0666666
18782,210992,3,0.0686868
18782,270084,3,0.070707
18782,70902,3,0.0727272
18782,99010,3,0.0747474
18782,212862,3,0.0767676
18782,99712,3,0.0787878
18783,14792,3,0.080808
18783,210992,3,0.0828282
18783,270084,3,0.0848484
18783,70902,3,0.0868686
18783,99010,3,0.0888888
18783,212862,3,0.090909
18783,99712,3,0.0929292
18784,14792,3,0.0949494
18784,210992,3,0.0969696
18784,270084,3,0.0989898
18784,70902,3,0.10101
18784,99010,3,0.10303
18784,212862,3,0.10505
18784,99712,3,0.107071
211429,14792,3,0.109091
211429,210992,3,0.111111
211429,270084,3,0.113131
211429,70902,3,0.115151
211429,99010,3,0.117172
211429,212862,3,0.119192
211429,99712,3,0.121212
232889,14792,3,0.123232
232889,210992,3,0.125252
232889,270084,3,0.127273
232889,70902,3,0.129293
232889,99010,3,0.131313
232889,212862,3,0.133333
232889,99712,3,0.135353
237625,14792,3,0.137374
237625,210992,3,0.139394
237625,270084,3,0.141414
237625,70902,3,0.143434
237625,99010,3,0.145454
237625,212862,3,0.147475
237625,99712,3,0.149495
26565,14792,3,0.151515
26565,210992,3,0.153535
26565,270084,3,0.155555
26565,70902,3,0.157576
26565,99010,3,0.159596
26565,212862,3,0.161616
26565,99712,3,0.163636
26970,14792,3,0.165656
26970,210992,3,0.167677
26970,270084,3,0.169697
26970,70902,3,0.171717
26970,99010,3,0.173737
26970,212862,3,0.175757
26970,99712,3,0.177778
26971,14792,3,0.179798
26971,210992,3,0.181818
26971,270084,3,0.183838
26971,70902,3,0.185858
26971,99010,3,0.187879
26971,212862,3,0.189899
26971,99712,3,0.191919
271844,14792,3,0.193939
271844,210992,3,0.195959
271844,270084,3,0.19798
271844,70902,3,0.2
271844,99010,3,0.20202
271844,212862,3,0.20404
271844,99712,3,0.20606
329502,14792,3,0.208081
329502,210992,3,0.210101
329502,270084,3,0.212121
329502,70902,3,0.214141
329502,99010,3,0.216161
329502,212862,3,0.218182
329502,99712,3,0.220202
53357,14792,3,0.222222
53357,210992,3,0.224242
53357,270084,3,0.226262
53357,70902,3,0.228283
53357,99010,3,0.230303
53357,212862,3,0.232323
53357,99712,3,0.234343
66350,14792,3,0.236363
66350,210992,3,0.238384
66350,270084,3,0.240404
66350,70902,3,0.242424
66350,99010,3,0.244444
