vertex_a,vertex_b,edge,distance
19339,116837,3,0
22318,13852,3,0.0344828
22318,20907,3,0.0689656
22318,20908,3,0.103448
22318,56216,3,0.137931
20614,13852,3,0.172414
20614,20907,3,0.206897
20614,20908,3,0.24138
20614,56216,3,0.275862
11771,12757,3,0.310345
11771,67300,3,0.344828
11771,74325,3,0.379311
11772,12757,3,0.413794
11772,67300,3,0.448276
11772,74325,3,0.482759
11773,12757,3,0.517242
11773,67300,3,0.551725
11773,74325,3,0.586208
232910,12757,3,0.62069
232910,67300,3,0.655173
232910,74325,3,0.689656
71770,12757,3,0.724139
71770,67300,3,0.758622
71770,74325,3,0.793104
20910,13852,3,0.827587
20910,20907,3,0.86207
20910,20908,3,0.896553
20910,56216,3,0.931036
